label,Anatomy,,,Random_Trees,,,Spectral,,,t-SNE,,,IsomapClustering,Random_TreesClustering,SpectralClustering,t-SNEClustering,LouvainClustering
1510,-8.03558,-3.48288,-19.1862,13.71882,-0.1491,-0.43914,0.0,0.0,0.0,0.46613,5.81086,7.84789,2,2,2,2,6
701,-23.45096,-9.37429,-62.48894,13.44125,-0.05309,-0.13936,-0.0,-0.0,-0.0,3.07302,5.63454,9.45777,3,2,2,1,3
3823,-13.73054,-5.98929,-39.94467,13.86294,-0.1242,-0.17597,0.0,0.0,0.0,5.49374,-7.51854,-10.3009,1,2,2,1,3
714,-36.37658,42.90395,-77.20555,13.10102,2.05925,1.24778,0.0,-0.0,-0.0,-5.99211,-12.29872,-4.0762,2,2,2,2,4
1393,-15.17702,-6.12559,-38.52686,13.58208,-0.00038,0.31723,0.0,-0.0,-0.0,-3.37682,-6.67192,-12.8017,2,2,2,2,5
1086,-41.32537,-18.84288,-120.44926,13.37788,-0.09339,-0.81534,0.0,0.0,0.0,3.555,4.2228,-0.86709,2,2,2,2,3
827,-30.01562,69.78779,-65.8454,13.515,-0.04507,-0.04621,0.0,-0.0,-0.0,0.06836,-12.4046,-1.59404,3,2,2,1,5
3968,-2.76979,-1.68378,-5.99487,13.79403,-0.0782,-0.07428,-5.952916892068717e+105,-6.517380298006981e+106,-3.685373278418263e+109,2.8277,1.83286,-2.26859,3,2,1,1,3
912,-6.69476,-2.01738,-16.3037,13.93145,-0.05765,-0.00674,-0.0,-0.0,-0.0,-8.58382,-5.78839,-8.32202,3,2,1,2,3
518,-4.57422,-2.29203,-10.45438,14.14056,-0.07877,-0.05902,0.0,-0.0,-0.0,-1.44094,4.21501,-0.83311,3,2,1,1,3
4037,-16.80792,9.28875,-41.7845,13.93231,-0.00724,0.07098,0.0,0.0,0.0,-9.78638,11.75126,2.7548,3,2,1,1,3
2581,-14.41067,-10.15116,-13.4008,14.0024,-0.02983,-0.19898,-0.0,-0.0,-0.0,-5.10387,-11.08244,2.14942,1,2,1,2,4
4145,-19.53565,-7.73404,-51.36098,13.51501,-0.10865,-0.25053,0.0,0.0,0.0,-5.88207,7.63587,10.12069,3,2,1,1,3
3902,-10.16725,-4.21681,-25.16783,13.79269,0.09575,0.3392,-0.0,-0.0,-0.0,0.07524,5.08932,12.21935,3,2,1,1,4
201,-11.7132,-4.78945,-28.78389,13.7201,-0.0275,-0.21841,-0.0,-0.0,-0.0,1.62762,-6.39939,8.54616,1,2,2,1,6
5696,-11.75242,-4.80364,-28.88831,13.85846,-0.04434,-0.18415,-0.0,0.0,0.0,-11.07886,4.31047,-15.34428,2,2,2,2,6
3346,-6.40998,-2.91935,-15.05332,14.07218,-0.02307,0.1776,0.0,0.0,0.0,13.59975,-2.68235,-13.81026,3,2,2,1,5
4572,-10.17849,-4.33362,-24.72147,13.93223,-0.04912,-0.21423,-0.0,-0.0,-0.0,3.19412,-13.6925,5.7495,3,2,1,1,3
4410,-7.17084,-3.18212,-16.98016,14.07334,0.0609,0.43335,0.0,-0.0,-0.0,10.26483,12.59537,9.20591,3,2,2,2,6
6423,-6.51053,-2.63182,-15.9982,13.92922,-0.08071,-0.00029,0.0,0.0,0.0,7.34004,10.74764,-1.15866,3,2,2,1,5
6433,0.67172,-0.54294,2.37887,13.93218,-0.10257,-0.10089,-3.0390965600232886e+49,-4.1284920262403864e+49,-2.670288297656397e+52,1.26319,5.62185,-1.42298,3,2,1,1,5
3484,-19.65717,-7.79449,-51.0203,13.72245,-0.00467,0.04462,0.0,0.0,0.0,-8.05104,-15.79637,0.14006,3,2,2,1,3
5923,-4.9793,-2.42968,-11.46346,14.00146,0.29074,-0.07182,-0.0,-0.0,-0.0,-17.33996,-4.70684,-11.38613,3,2,2,1,6
2280,0.40585,-0.6303,1.73693,14.00157,-0.07121,-0.06184,1.662223336866665e+52,5.390620462581563e+53,6.358329455483252e+56,5.03946,-6.31939,-1.11348,3,2,1,1,3
6870,0.67435,-0.54208,2.38521,14.14056,-0.07877,-0.05902,4.5049736350388286e+48,-1.8065577778598604e+46,1.823583335625559e+51,9.57284,6.50792,-18.89276,3,2,2,1,4
1761,-14.38355,-5.76937,-36.00493,13.65635,0.61053,0.20739,0.0,-0.0,-0.0,15.1311,-15.00683,6.75517,1,2,2,1,6
3232,-11.74656,-4.80152,-28.8727,13.79428,-0.00257,0.45849,-0.0,-0.0,-0.0,-18.42484,-12.00246,3.12412,3,2,1,1,2
6344,-0.45171,-0.81867,-1.2382,13.93045,-0.07988,-0.07014,-2.3601264800048654e+60,-8.987556433799933e+59,-2.41310549088755e+63,-5.78558,-7.73093,-10.09023,3,2,1,1,3
4433,-7.33167,-3.23789,-17.38915,13.65813,2.23988,-0.7777,-0.0,-0.0,-0.0,-1.8757,2.73831,-9.28005,3,2,2,5,6
6754,1.15603,-0.38409,3.54647,14.0723,-0.02808,0.18859,-1.7234671854427403e+43,-1.2499907261395017e+43,-4.522119708356023e+45,2.04781,-12.47804,11.41302,3,2,2,1,6
276,-36.80013,-16.90798,-105.04703,13.09815,2.38047,0.05591,0.0,0.0,0.0,10.19105,-5.45578,-4.55388,3,2,1,1,4
6617,-9.36299,-3.93188,-23.08476,13.86384,-0.00587,0.0711,0.0,-0.0,-0.0,-0.76455,4.58952,12.52419,3,2,2,1,5
6843,-26.3677,-14.29342,-52.78113,13.50908,-0.08108,0.45599,-0.0,-0.0,-0.0,-5.44272,-11.09413,3.07484,1,2,2,2,2
70,-10.45535,37.76559,58.15664,13.58617,0.10899,0.43637,-0.0,-0.0,-0.0,4.46199,-3.54618,9.17841,3,2,2,1,2
4589,-15.41768,-7.13383,-33.72584,13.86494,-0.04969,0.54783,0.0,0.0,0.0,3.11626,-0.65942,11.07571,3,2,2,1,2
1304,-33.44028,-13.79958,-96.60953,13.37935,0.20364,0.81619,-0.0,0.0,0.0,-8.73191,-1.67622,6.19517,3,2,2,1,2
4439,-50.34181,-26.05838,-197.07162,13.43533,-0.06313,0.26243,-0.0,-0.0,-0.0,3.8926,1.06289,14.09441,3,2,1,1,4
4636,-1.67852,-1.31952,-3.32305,13.79185,-0.07584,0.09089,1.307398104797053e+86,-7.920187946927415e+86,-5.691246622540566e+89,0.26752,-8.19799,-3.94022,3,2,2,2,2
425,-7.65174,-3.34909,-18.20482,13.99958,-0.09417,-0.0333,0.0,0.0,0.0,18.26714,-7.27364,3.10799,1,2,2,1,4
6582,-19.66298,33.19736,-29.0885,13.86555,-0.05341,-0.5093,-0.0,-0.0,-0.0,-6.0144,-12.26644,-4.05859,3,2,2,1,3
2786,2.67221,0.11098,7.18919,14.14056,-0.07877,-0.05902,5.5630248230711135e+22,2.478228544566105e+22,6.371614705838357e+24,4.23646,-4.3716,0.75367,3,2,2,2,6
8036,-8.29556,-3.57375,-19.85295,14.00365,-0.0732,0.22353,0.0,0.0,0.0,7.49039,-2.03255,4.69873,3,2,1,1,2
3211,-14.41829,-5.79677,-36.06371,13.79184,-0.08261,-0.31477,0.0,-0.0,-0.0,14.6946,-4.5131,6.59484,3,2,2,1,6
2979,-5.87529,-2.73568,-13.70677,13.93212,-0.05202,-0.12301,0.0,-0.0,-0.0,-4.83752,11.36091,15.94337,3,2,1,1,3
2037,-9.49614,-3.99624,-22.95405,13.86362,-0.09347,-0.39196,-0.0,0.0,0.0,11.43042,-10.80558,-12.91857,3,2,2,1,3
7903,-6.96859,-3.1121,-16.46671,13.86072,-0.0739,0.24993,0.0,-0.0,-0.0,16.05411,12.12196,-0.47626,1,2,2,1,2
3421,-3.58822,-1.9587,-8.0107,13.92936,-0.06529,-0.11564,3.0666140959385023e+121,2.0434123768333667e+121,2.0560242059590306e+124,12.94841,7.27799,-17.35358,3,2,2,1,6
7609,-5.53793,-2.60701,-14.84851,13.9995,-0.11482,-0.10933,0.0,-0.0,-0.0,-10.33513,1.73435,-3.99258,3,2,1,2,3
7334,-1.95762,-1.41244,-4.00474,14.07001,-0.09182,-0.03552,-6.157252551916734e+91,1.3384444111981675e+92,1.4551878414832297e+94,-1.34094,6.94045,-7.29469,3,2,1,2,3
5244,-6.12675,-2.82196,-14.33928,14.00088,-0.06679,-0.08771,0.0,0.0,0.0,4.00259,4.49843,0.63684,3,2,1,2,6
4393,-1.45805,-1.24623,-2.78528,14.07164,0.2943,-0.14843,-1.0780545461163721e+82,7.998437780241631e+82,5.75876210166355e+85,3.7742,-3.41698,-5.94695,1,2,1,1,5
4302,-34.42322,102.30207,-47.8472,13.03018,0.17269,0.08406,0.0,-0.0,-0.0,-5.9611,-12.23204,-4.0899,3,2,1,2,3
1746,-7.46678,-3.28479,-17.73316,14.00281,-0.00632,0.27752,0.0,0.0,0.0,5.70766,16.41571,2.67096,3,2,2,1,3
706,-8.85648,-3.77055,-21.29719,13.57978,-0.17323,-0.42185,-0.0,-0.0,-0.0,-2.21963,-8.41719,0.41985,3,2,2,1,3
2244,-6.46434,-2.93806,-15.19055,13.93358,-0.07284,0.50223,-0.0,-0.0,-0.0,-5.88272,3.72387,-19.6467,3,2,2,1,2
4469,-4.99109,-2.43369,-11.49288,13.78918,-0.11774,-0.05376,0.0,-0.0,-0.0,3.77977,-1.82599,2.88494,3,2,1,1,5
4405,4.12581,2.17427,5.01717,14.0735,-0.04054,-0.26508,-176.07548,-111.62577,-42988.63416,5.34982,-5.37128,-7.94533,3,2,2,1,6
2320,-12.20434,-4.96759,-30.0949,13.99972,-0.0869,0.02258,0.0,-0.0,-0.0,1.62445,-1.6566,8.87651,3,2,2,1,5
2808,-1.57033,-1.28354,-3.05907,14.07249,-0.065,0.20098,2.5114629967330346e+84,2.6390226986093607e+85,7.4486517554566365e+87,-14.27844,-8.13595,-4.93424,3,2,1,1,6
8051,2.36646,0.0114,6.45597,13.93385,0.03163,0.32015,-1.7507258489005625e+26,-3.4280062516501185e+26,-4.130844624537642e+29,-4.98381,0.8767,-1.04163,3,2,2,1,3
2539,-10.34258,-6.58698,-12.96411,13.9333,0.43678,-0.21093,0.0,0.0,0.0,-8.57106,5.71354,7.94954,3,2,1,2,6
5280,-20.33042,-7.76969,-55.02279,13.65498,-0.09079,-0.06993,0.0,0.0,0.0,12.7298,4.8797,3.77645,3,2,2,1,5
3563,-19.3748,-7.68276,-50.18799,13.86399,-0.0499,-0.44529,0.0,0.0,0.0,13.2362,10.0981,-5.52581,1,2,2,1,3
4438,-50.10656,-26.51714,-146.31717,12.94771,-0.11888,-0.03126,-0.0,0.0,0.0,-5.70911,-1.53646,-1.95217,3,2,2,1,2
4894,0.31955,-0.65868,1.52842,13.86143,-0.05225,-0.23044,6.361172169313836e+53,-8.576027482835747e+54,-6.406603814271753e+57,8.75739,20.26841,-2.18852,3,2,1,2,3
1803,63.91423,85.25711,-154.57909,13.09377,0.06779,-0.11828,0.0,0.0,0.0,3.80615,-10.62764,7.71769,3,2,2,1,4
6043,-9.4804,-4.22639,-24.18601,13.65206,-0.13139,-0.67205,-0.0,-0.0,-0.0,-4.79406,5.69422,-7.52736,3,2,2,2,3
1209,-4.23203,-2.17607,-9.60435,14.07107,-0.07291,-0.11567,-1.5186866886828707e+135,-9.147241805474246e+134,-4.428148476475022e+137,1.85666,3.45273,5.98069,1,2,2,1,3
3601,-2.87292,-1.71834,-6.2483,14.07054,-0.09312,-0.09632,-1.8295549436787297e+108,-1.4435836472770182e+108,-1.1045226881010382e+111,-15.76155,-0.81396,13.55803,3,2,1,1,6
5864,-5.20061,-2.50506,-12.01608,13.58651,1.55918,-0.63584,0.0,0.0,0.0,1.01893,-8.13456,5.73482,3,2,2,2,3
2056,-1.79669,-1.35884,-3.61152,13.79236,-0.0324,-0.0491,-5.030071539997273e+88,-1.5930966325907746e+89,-1.1544677243909386e+92,3.45999,6.97896,3.14072,3,2,1,2,3
228,-5.09725,-2.32454,-12.50895,13.795,-0.04685,-0.37892,0.0,-0.0,-0.0,-7.24143,9.60446,-4.0054,3,2,2,2,6
3334,-43.53023,-25.5475,-93.18407,13.58422,0.41648,0.30864,-0.0,0.0,0.0,-3.84844,-7.01305,2.07247,3,2,2,2,2
2909,-14.79427,-5.93035,-37.36254,13.51001,-0.14024,-0.07972,-0.0,-0.0,-0.0,7.70453,7.58511,-5.9299,1,2,2,6,6
1661,1.46862,-0.28176,4.29895,14.00171,-0.07366,-0.07554,-3.2847118369441583e+37,1.7556028652198034e+38,9.81554848448338e+40,3.5223,-5.2763,-0.79101,1,2,2,7,5
5230,-6.53052,-2.96086,-15.35772,13.72968,1.69966,-0.54145,0.0,0.0,0.0,11.05082,9.03216,8.74833,3,2,2,2,3
3114,-7.64763,-3.34766,-18.19434,13.72473,0.04629,0.27863,0.0,0.0,0.0,-4.41362,7.90023,-0.76472,2,2,2,2,6
5346,-4.31718,-2.14412,-10.29658,13.85999,-0.07906,-0.13376,3.5921716035133545e+135,1.3911544785781255e+135,1.5162976147181848e+138,5.07493,-10.92776,-0.0443,3,2,2,1,3
1945,-4.20534,-2.16704,-9.53814,13.79372,-0.02923,0.1022,4.787024452659608e+132,1.2145108017973038e+134,5.198067936313009e+136,1.61824,8.8921,0.52851,1,2,2,1,6
2373,0.55263,-0.58206,2.0914,14.07221,-0.02614,0.12074,2.1322845079366404e+50,-1.7979684773928184e+51,-7.184270757791334e+53,4.27211,1.08592,-8.16714,3,2,1,1,3
186,-24.49683,-14.05803,-41.09048,13.4416,-0.04662,0.74848,0.0,0.0,0.0,-13.67843,-2.55799,3.9161,3,2,2,16,2
7020,-1.87578,-1.38518,-3.80474,14.06906,-0.09142,-0.06885,1.6949492354378235e+89,3.4706896710270054e+89,2.2058732404670368e+92,1.49286,-3.35247,-6.58942,3,2,1,1,3
1666,-15.92851,-6.34966,-40.2935,13.72647,0.1288,0.93916,-0.0,-0.0,-0.0,3.13306,16.34091,12.43582,1,2,2,3,5
5009,-2.15587,-15.84935,-4.13959,13.65182,-0.03522,0.04517,-0.0,-0.0,-0.0,6.51164,-2.19697,9.69953,3,2,2,1,5
3158,-14.03716,-5.53591,-35.83956,14.14056,-0.07877,-0.05902,0.0,0.0,0.0,3.43077,-12.15667,-0.61151,3,2,1,1,4
1294,-12.05448,-4.9194,-29.61485,13.72142,-0.08726,-0.29585,-0.0,-0.0,-0.0,-8.30306,7.92344,-9.96926,3,2,1,1,3
7364,-9.35027,-3.94465,-22.57526,13.79447,0.0323,-0.07769,0.0,0.0,0.0,1.50607,-0.94333,4.39098,3,2,2,1,3
948,-16.15886,-6.43707,-40.94035,13.65278,-0.0426,-0.46952,0.0,-0.0,-0.0,-8.0755,-4.01194,-18.35804,3,2,1,2,6
2814,-11.15687,67.19971,-20.07213,13.86366,-0.01067,0.54596,-0.0,-0.0,-0.0,-8.92785,-10.55346,-0.75961,3,2,1,1,2
1718,-1.42474,-1.23516,-2.70409,14.00226,0.3933,-0.26747,-4.124289959251339e+82,6.147780869189992e+82,3.0901144230189457e+85,-3.13011,-6.03829,2.62257,3,2,2,1,6
2893,-3.07532,-3.21941,-11.37716,13.93254,-0.07135,0.41027,1.4307893780636734e+64,2.4001683049183178e+64,2.9807947291522742e+66,-11.80984,-1.15197,0.17882,1,2,2,1,2
7417,-3.57358,-1.95377,-7.97455,13.99984,-0.11902,-0.06055,-9.26703914003903e+120,-1.7189810832358616e+121,-7.029049756659417e+123,6.65219,-2.26336,3.30282,3,2,2,2,6
924,-23.11928,-9.19775,-61.51704,13.65422,0.02745,-0.01734,0.0,0.0,0.0,-9.34196,1.02735,-1.63398,3,2,2,1,5
2616,-12.48523,-5.06989,-30.84802,13.58374,-0.08446,0.29511,-0.0,-0.0,-0.0,-7.98915,5.59808,14.47651,1,2,2,6,2
1687,-4.08127,-2.12508,-9.23052,14.06925,-0.09445,-0.06265,-8.042295574643116e+131,-2.066710656991273e+131,-4.255318197286218e+134,1.15032,8.98805,-3.522,3,2,2,2,5
94,-20.73274,-8.55485,-54.85773,13.58399,-0.10438,-0.38395,-0.0,0.0,0.0,-5.93492,10.76206,1.65917,1,2,2,1,3
4506,-3.66059,-1.98308,-8.1895,14.00062,-0.10394,0.01889,8.770667758247188e+122,-1.512252740912005e+123,-5.5952375414822305e+125,-5.60712,0.17673,-4.82965,3,2,2,1,3
4901,-18.29282,-7.25822,-47.03005,13.86147,-0.13981,-0.30986,-0.0,0.0,0.0,-15.85514,-7.84279,10.40331,3,2,1,1,3
4710,0.39945,-0.63241,1.72147,14.00214,-0.03672,0.18781,8.429044162460422e+53,-8.327173677544185e+53,-4.687719151676273e+56,13.77038,-8.03419,6.31451,3,2,2,1,2
6465,4.50151,0.70457,11.56539,14.07071,-0.07697,-0.0433,-55784.34573,-138943.06434,-170872250.27766,3.9982,16.68257,7.97987,3,2,2,1,6
5404,-7.6684,-3.35489,-18.24735,13.93408,0.04552,0.43726,-0.0,-0.0,-0.0,-7.45786,1.08982,7.1609,3,2,1,2,5
5818,-5.0745,-2.45008,-11.90098,14.00284,-0.01031,0.13797,-0.0,-0.0,-0.0,9.64026,6.76526,1.636,3,2,1,1,3
6434,2.07589,-0.08336,5.75854,14.14056,-0.07877,-0.05902,4.9871318205643985e+30,7.029886472485197e+29,1.4050650214166143e+33,9.55649,-15.02394,4.08732,3,2,2,1,3
4223,-10.76115,-4.44668,-26.26323,13.65278,1.53841,-0.57045,-0.0,0.0,0.0,-8.55023,-0.83359,7.15833,3,2,2,1,6
6941,-3.5433,-1.93175,-8.1412,13.93193,-0.0668,0.11997,-1.1600691773440702e+119,3.987946684322166e+119,1.8639097326381914e+122,0.29291,5.05236,9.86582,1,2,2,1,4
886,-24.00094,-9.61283,-64.24688,13.36729,-0.18969,-0.66301,-0.0,-0.0,-0.0,-9.27688,-1.65712,-1.96812,3,2,2,1,3
882,-60.31675,-115.50489,420.02204,13.22948,-0.00338,0.23304,-0.0,-0.0,-0.0,4.80377,-1.70704,11.97936,2,2,2,2,2
7963,-11.18587,-4.59919,-27.38442,13.99842,-0.0989,-0.07301,-0.0,-0.0,-0.0,-8.91125,-12.35788,-14.15213,3,2,1,1,2
2948,-47.82079,85.07736,-158.62923,12.5415,0.55937,-0.51519,-0.0,-0.0,-0.0,-2.94667,-11.23574,-7.30537,3,2,2,2,3
2137,-14.85631,-5.94586,-37.30821,13.86513,0.03769,0.45625,0.0,0.0,0.0,1.13312,6.27762,-6.30438,3,2,2,1,5
2003,-24.16926,-9.63609,-64.81365,13.51167,0.02578,0.22086,0.0,0.0,0.0,-6.41451,-1.80214,-4.89857,3,2,1,1,4
5162,2.78023,0.14614,7.44808,14.14056,-0.07877,-0.05902,-4.064036524751635e+22,-1.9963911716105154e+22,-1.5141349883319612e+25,-14.07818,-3.80635,-9.97242,3,2,1,8,5
203,-17.63054,-7.02167,-45.01793,13.44406,-0.00711,-0.09975,0.0,-0.0,-0.0,-1.37144,-1.6207,12.07713,2,2,2,2,6
2166,-43.18386,-206.09054,1203.27256,13.5102,-0.03133,0.49847,0.0,0.0,0.0,6.28399,-5.84409,9.38211,3,2,2,1,2
2449,-153.82055,12797.63609,1738.15227,12.46276,0.50613,0.11238,0.0,0.0,0.0,0.7904,-15.22973,-5.3918,3,2,1,1,3
713,-8.19133,-3.53729,-19.58544,13.6527,-0.06273,0.35768,0.0,0.0,0.0,7.31184,0.54228,7.87655,2,2,2,2,6
7529,-33.12393,-13.68713,-97.73571,12.94946,0.02141,0.92097,-0.0,-0.0,-0.0,7.67685,3.37357,2.6125,3,2,1,1,6
2042,-15.87879,-6.33083,-40.15413,13.51472,-0.00107,0.08278,-0.0,-0.0,-0.0,-8.21121,3.8697,17.87529,3,2,2,1,4
5814,-14.97576,-5.9906,-37.63872,13.58157,-0.06442,-0.19293,-0.0,-0.0,-0.0,2.7363,0.97941,-9.85857,3,2,2,2,3
286,-1.89221,-1.39065,-3.84489,13.93175,-0.06071,-0.02671,6.178893989556883e+90,-9.167102694892546e+90,-2.90613231956757e+93,6.80467,3.14916,9.20457,3,2,1,1,5
3463,-4.26411,-2.18693,-9.68394,13.72795,0.01659,-0.20077,-2.397921487931783e+135,-1.2383065112565837e+135,-1.0043999512341504e+138,0.26437,11.33474,-1.32453,3,2,2,1,3
1798,1.79862,-0.17388,5.09248,13.99939,-0.07583,-0.02056,1.4469515528345368e+34,5.040651593435021e+33,3.567118914699755e+36,-20.03728,0.61266,-5.96446,1,2,2,1,3
7115,4.65841,0.75533,11.9401,14.14056,-0.07877,-0.05902,-15285.73069,-13009.75021,-8406631.30498,2.97459,-9.19639,-6.40872,2,2,2,2,6
5655,-6.96896,-3.81566,-14.21222,13.92962,-0.11593,-0.15458,-0.0,-0.0,-0.0,-8.1015,5.27552,6.45608,3,2,1,1,6
7661,-2.33385,-1.53796,-4.92544,13.86645,0.13361,0.76521,2.1254377875996313e+98,1.6539334162635616e+98,1.3077691604596954e+101,0.69381,-11.67925,13.15505,1,2,2,1,4
3632,-1.47181,-1.2508,-2.81884,14.00366,0.00247,-0.04151,1.3532587691774778e+83,-2.66368108641441e+83,-2.0432044698903452e+86,16.25046,3.74419,-14.73962,3,2,2,2,4
7216,0.93431,-0.45677,3.01219,14.00038,-0.08027,-0.19398,-1.211476879286863e+46,-1.6873190183231504e+46,-1.432741005491279e+49,-0.80934,-1.31375,-7.60888,3,2,2,1,3
5130,19.04374,-10.00164,-39.20759,13.65102,-0.05533,0.0022,0.0,0.0,0.0,10.12857,0.97396,9.35881,3,2,2,1,3
1921,-6.37561,-2.90752,-14.96658,13.71982,-0.07722,-0.02019,-0.0,-0.0,-0.0,18.67886,4.08618,10.78851,3,2,2,1,3
1844,-8.10288,-3.02385,-21.07923,13.86326,0.35085,-0.29212,-0.0,-0.0,-0.0,7.74497,10.3296,-1.91238,3,2,1,1,6
5134,-9.62137,-4.04059,-23.27968,13.7943,0.03308,-0.01975,0.0,0.0,0.0,2.32281,-2.98423,-1.22045,3,2,2,2,3
6841,-11.68256,-4.77837,-28.70234,13.6547,1.68805,0.04552,-0.0,0.0,0.0,-5.38527,-16.71388,13.28528,3,2,1,2,3
4706,-14.28898,-5.73418,-35.74518,14.00111,-0.06927,0.09297,-0.0,-0.0,-0.0,-6.02805,4.50279,2.6096,3,2,2,1,2
178,-6.82874,-3.06376,-16.11221,13.86255,-0.07548,-0.42234,0.0,0.0,0.0,-0.00351,18.2734,0.43406,3,2,2,1,3
2331,-20.64425,6.74684,-52.57648,13.79702,0.02323,0.05764,-0.0,0.0,0.0,6.15429,3.73601,4.15704,3,2,1,2,3
1022,-8.71695,-3.7215,-20.93719,13.93575,-0.05038,0.17235,0.0,0.0,0.0,3.21687,-0.47761,-6.86437,3,2,1,1,2
1234,-41.60883,68.008,-118.47613,13.5798,-0.06441,0.06435,-0.0,-0.0,-0.0,-8.56555,-9.87814,-1.24239,3,2,1,2,2
3086,-8.37112,-3.6002,-20.04703,13.93197,-0.00451,0.23286,0.0,-0.0,-0.0,8.01052,18.91847,-0.47377,1,2,2,7,6
6167,-8.29173,-3.57241,-19.8431,13.86159,0.3668,-0.35352,-0.0,0.0,0.0,0.86661,-3.93174,-11.1204,3,2,2,1,6
6488,-14.487,-5.45706,-37.14184,13.5215,0.18794,0.3766,0.0,0.0,0.0,-7.11533,9.18433,5.39588,1,2,2,2,3
7702,-9.29965,-3.92677,-22.44395,13.92929,-0.12744,-0.09011,0.0,0.0,0.0,-21.81492,-1.07204,-1.6359,2,2,2,2,4
3357,-16.67727,-6.63464,-42.40345,13.656,0.03914,0.44881,0.0,0.0,0.0,20.70712,-4.56701,-6.01021,1,2,2,17,4
8290,0.18342,-0.70348,1.19932,14.0005,-0.0673,-0.09529,-1.5821417275590232e+57,-1.195163374925732e+57,-4.390761619121575e+59,15.50304,-0.08379,8.79281,3,2,2,1,6
2452,-4.73282,-2.34587,-10.84909,14.14056,-0.07877,-0.05902,0.0,-0.0,-0.0,8.87051,-2.2005,2.37664,1,2,1,1,6
4750,-4.48295,-2.26107,-10.22745,14.00281,0.02336,-0.0911,3.772227432134369e+138,1.4339012082318084e+139,1.332512654574567e+142,-16.06793,-6.17085,-1.74654,3,2,2,1,6
3986,-9.69469,-4.06657,-23.47052,13.58791,2.2526,-0.201,-0.0,0.0,0.0,-2.78285,5.80864,-2.65877,3,2,2,1,5
4864,-37.84468,-16.97639,-109.96322,13.65078,0.02726,0.28329,-0.0,-0.0,-0.0,-8.78749,-8.68137,2.99476,3,2,1,2,2
6890,3.06904,-0.08942,6.21353,14.07021,-0.0878,0.00188,140346832.50102,409592595.78599,202498795896.1958,9.97351,-5.56523,-4.46059,3,2,2,1,6
6431,-12.85122,-5.20363,-31.83306,13.93153,-0.07512,-0.09805,-0.0,-0.0,-0.0,15.59945,-5.02498,8.97575,3,2,2,1,6
6145,-5.47937,-2.6002,-12.71352,13.78816,-0.09144,-0.14524,-0.0,-0.0,-0.0,-1.70282,0.15302,3.79067,1,2,2,1,6
2747,33.95114,-4.69192,-46.78741,13.86206,0.42536,-0.30256,0.0,0.0,0.0,1.03308,-4.83637,12.46803,3,2,1,2,4
3208,-11.67881,-4.77701,-28.69236,13.86051,0.37159,-0.29654,0.0,0.0,0.0,4.48917,-18.13137,8.62501,1,2,2,1,6
1704,-12.06896,-4.18665,-26.99039,13.93325,-0.00699,0.52318,-0.0,-0.0,-0.0,-10.71545,3.6702,-2.14739,3,2,1,1,5
6023,-4.96612,-2.42519,-11.43057,13.58281,-0.09065,-0.1652,-0.0,-0.0,-0.0,5.63944,10.63646,15.83331,3,2,2,2,6
2942,-1.28698,-1.18943,-2.36848,13.93258,-0.02748,-0.12681,1.107205936348508e+80,2.1324246936237846e+80,1.2739319668223328e+83,-1.68803,0.69913,-8.17855,3,2,2,1,3
2681,-2.86775,-1.71661,-6.2356,13.86352,-0.08397,-0.14968,5.639035920703535e+107,9.677764170868111e+107,6.153651745553925e+110,1.49286,-3.35247,-6.58942,3,2,2,1,3
402,-14.77919,-5.93047,-36.99053,13.93306,-0.07045,-0.32309,0.0,0.0,0.0,-2.71779,8.47867,-3.93947,3,2,2,1,3
547,-17.41951,-6.95259,-44.4439,13.92848,-0.11098,-0.09436,0.0,0.0,0.0,-8.98194,6.0605,-1.59407,3,2,1,1,6
3954,-11.81898,-4.82774,-29.06562,13.9312,-0.08985,-0.09707,-0.0,-0.0,-0.0,8.83785,9.31133,-12.83885,3,2,1,1,6
340,-22.14835,-10.18719,-51.87914,13.65026,-0.0205,0.28135,-0.0,-0.0,-0.0,-6.68364,-5.64402,-4.58033,2,2,2,2,5
4247,-14.93209,-5.97424,-37.51783,13.79165,-0.04124,0.01877,0.0,0.0,0.0,5.66102,-2.37577,3.67703,1,2,2,1,2
802,-9.55845,-4.0183,-23.11602,13.8639,-0.07965,-0.50396,0.0,0.0,0.0,-3.61934,3.44887,-7.5522,3,2,2,1,6
1220,-12.32547,-5.01167,-30.41935,13.79159,0.33794,0.08132,0.0,0.0,0.0,-6.0571,20.57634,-7.76068,3,2,2,2,6
6074,-3.94048,-2.07751,-8.88178,14.07107,-0.07291,-0.11567,1.4520179131325118e+129,-1.2481163167698822e+129,-1.2407635049889353e+132,-18.59492,14.50257,-3.261,3,2,1,1,3
4083,-1.83851,-1.37277,-3.71367,14.14056,-0.07877,-0.05902,-7.927325261546964e+88,-4.825387290124058e+88,-4.4231936058920376e+91,-16.92574,2.71216,10.86914,3,2,2,1,3
4784,-11.66513,-4.69059,-29.61436,13.58451,0.00511,-0.30973,-0.0,-0.0,-0.0,13.88066,3.09386,6.35345,3,2,1,2,6
3924,-1.81051,-1.36344,-3.64528,14.07123,-0.08572,0.04154,-2.3033888248195057e+88,-2.4287066729968354e+89,-9.218766994835208e+91,0.60407,19.5962,2.00516,3,2,2,1,2
