label,Anatomy,,,Random_Trees,,,Spectral,,,t-SNE,,,IsomapClustering,Random_TreesClustering,SpectralClustering,t-SNEClustering,LouvainClustering
781,42.24768519148278,-3.727550705894426,-25.393934807314743,13.579273517349096,-0.08537041270512463,0.04331323144550393,-3.485871922894578e-20,-1.499907313461038e-19,-9.285556442537569e-17,3.660872,-9.992203,7.252412,3,2,1,1,4
2936,-8.08631210562263,-3.5005926311012443,-19.31618755271674,13.521757851542061,1.5974289662834795,-0.8786891115116815,7.950133778352899e-21,3.258720596389851e-20,1.9182765984915603e-17,-4.3662324,-0.22641875,7.1801744,3,2,2,2,3
5549,-7.608881314193799,-3.3341839717744315,-18.095457031042542,13.513741748423657,0.01606808592408649,-0.003459892680485563,-1.6721034954280416e-20,-6.413156926824754e-20,-5.4993064633202504e-17,1.542539,23.0015,-0.43915352,3,2,2,1,3
2256,-8.399015154950224,-3.6099729659929536,-20.11872983633278,13.793928259681953,1.8442467288910993,-0.5247121662440157,2.1767992873984113e-19,1.2511782235348405e-19,7.075600750837217e-17,-2.8389266,-5.110794,7.5705748,3,2,2,1,6
1639,1.372668817180757,-0.3131575898271005,4.068065955247518,13.999792328444352,-0.11217079910513744,-0.1317035302409805,7.462984957139493e+39,3.4731260978710864e+39,3.23162630981163e+42,3.422409,-3.1884668,0.082725815,3,2,2,2,6
1263,-6.198028402912717,-2.479713975579565,-15.368487806070236,13.721849222832443,0.43595488256352316,-0.048096805721287744,5.006429972847839e-21,-1.3864620098174234e-20,-3.727909258228257e-18,-0.34942043,10.059223,-8.94853,1,2,2,1,6
4275,-6.806937025018491,-4.039615337254094,-10.909003424432289,14.001969037335039,-0.001735258103800666,0.22578292870017552,-1.523397292357105e-20,1.9412996338609347e-20,1.5130213031990714e-17,-8.179521,5.9666967,7.453469,3,2,1,1,3
5239,-12.200520019233362,18.71388372457948,-20.221941543918085,13.864860675003287,-0.037888736979752216,-0.2475899480007087,2.0607651753953714e-19,1.3421493433705296e-19,1.0299917587669877e-16,-8.5820675,-9.911147,-1.234342,3,2,1,1,2
4084,-2.2006725804607568,-1.493495822654211,-4.599299473938785,13.721233750011057,-0.07388043738120689,0.19197119267309654,5.471005509052095e+94,-1.3541148070502623e+95,-5.9779463535100546e+97,4.4982057,2.2387006,-4.1963143,3,2,2,1,3
5783,-9.635965812327044,-2.9191315273398413,-24.92726914228022,13.654771302805594,0.02425200722612545,0.6964425181192352,4.236379352631735e-21,2.9055696891454492e-21,3.458289669497478e-18,-0.4990768,9.419666,-8.089293,2,2,2,2,6
3838,-2.082329550861814,-1.454015353695749,-4.309702120309252,14.14056231605087,-0.07876968735369544,-0.059015124206935915,7.677035211436771e+93,1.113248211698981e+94,1.980817595201773e+96,-1.6153125,13.059119,13.775527,3,2,2,1,5
1150,0.03592191592491886,-0.7520510420094966,0.8425539798688293,13.864272807478132,0.382020689212542,-0.044596150933773976,2.445772659544422e+58,1.0566632088128075e+59,3.0292418611682e+61,9.250824,7.5208664,16.162983,3,2,1,1,2
7721,-15.241095117885774,-3.779040179936258,-40.92083466159579,14.000673752680042,-0.06683463498377967,-0.08018296645603071,2.066494414572296e-20,3.941721212716433e-20,1.1631033321761458e-18,-0.037152935,9.440837,-8.341667,3,2,2,1,6
4841,-14.926442155440768,-6.026410058434392,-37.40040810056036,13.864889471457706,-0.004368772867124823,-0.26591587624242985,-4.0118132741710966e-20,-1.6185890357432697e-20,-3.177187603790468e-17,9.615498,-6.4742165,-8.451406,3,2,2,1,3
2664,-13.913532794386104,-5.59482887684876,-34.716919411868716,13.788716312914557,-0.12920516279579536,-0.23250342584985764,1.6096143404120364e-20,4.76339727280683e-20,1.731722671781148e-17,2.898165,-7.9524155,-1.5064251,3,2,2,2,6
4921,-31.947480315188646,-13.090719506308563,-91.13014399326677,13.578293283192552,0.047275269724691205,0.28832533464106375,1.1198382345283111e-19,-1.594674731027649e-19,-6.592467427406869e-17,19.368696,-4.731481,10.17842,1,2,2,1,4
2915,-8.69732659097053,-2.7718295955379344,-22.32197187362238,13.933663215009053,-0.06450499702030493,-0.10500752165048713,-3.759027635603692e-20,-8.982897554099926e-20,-8.803652139876492e-17,-0.09790627,9.718716,-7.8592496,3,2,2,1,6
3707,-17.36038223169884,-7.526524918810973,-48.313844931303514,13.515058605078831,-0.10815194670312858,-0.5880123754065731,-2.5853440307455595e-20,5.2964226108149167e-20,1.9607453222192534e-17,6.7316227,-5.2308826,13.129275,3,2,1,1,3
1353,-7.281691465407584,-3.220546626587792,-17.261989383997836,14.001632470351657,0.3369946942647956,-0.30507566044644907,-1.0166373780001591e-19,-3.628657702539063e-20,-3.700502669069598e-17,4.340898,-21.18947,-0.3570716,2,2,2,2,2
5044,0.1902806840135274,-0.7012214991261568,1.215920687685207,13.860153687150431,-0.10011587779440523,-0.11526995984744373,-4.067909420637026e+56,-4.971208298562967e+56,-4.583775444377884e+59,-6.962027,-2.9780717,-7.4545054,3,2,1,1,3
2913,-9.403826284580404,-96.92318368622539,83.72266789111892,13.020429570738456,0.05346111744315135,1.2893364660457323,2.2687760471509853e-21,1.086972088215777e-19,3.9318393485047053e-17,5.698398,-7.955996,8.418691,2,2,2,2,2
6623,-2.8320668216898413,-1.7046464756194308,-6.147896829162024,13.86167452789159,-0.07096307648761996,-0.2315621810039328,-6.736492055300451e+106,-1.8249532547024753e+107,-1.3730726768557893e+110,1.5225753,2.8249037,4.2970514,3,2,2,1,3
7992,2.405583381995972,0.024146055552338636,6.549822530192788,14.07350273988448,-0.040542847047144566,-0.26508424581677814,-8.280984799840315e+26,-9.378676855773029e+26,-6.322911571096124e+29,-2.9165895,4.019264,-4.5344763,2,2,2,2,6
2471,3.3068265011935436,0.2584548678414874,8.373918520035412,14.070761242752083,-0.09582785086362333,-0.014887418828080173,5.101303503399821e+17,-5.59500696723652e+17,-2.571177356616276e+20,-4.8165755,5.8582616,-13.7489395,3,2,2,1,6
6406,-14.560420537874387,-5.835292582451683,-36.49160730084765,13.5841958162078,0.06683690645260862,-0.08587566006311517,-6.308646037482382e-20,-7.343986242154514e-20,-1.2468567152447499e-17,11.318179,18.497929,-7.7003603,3,2,2,1,3
3253,-8.446151355841781,-3.626487728934297,-20.239913205137185,13.859909363185368,0.2991391927258406,-0.23953094020097446,-9.636472835100542e-21,1.488214412308495e-19,4.634139947259027e-17,-18.467878,10.181273,1.4368906,3,2,2,2,6
718,-14.538891091503231,-5.965653171064744,-37.013029889984594,13.652083160323981,-0.10480240119417245,-0.5077457170319999,-9.075695773918558e-21,1.387760633879433e-20,5.7148166656240605e-18,1.2060603,-12.404223,2.4336812,3,2,1,1,6
2735,-13.716565142024967,-5.5666331742811295,-34.30649967304201,13.372123479281003,0.4394241963850506,-0.5754626975574462,7.471083498529921e-20,1.9635179998172126e-19,8.433067533780773e-17,-3.530154,1.8579117,-12.193844,3,2,2,1,6
1093,2.7267637266654963,0.12873935507872594,7.319955341126331,14.001601246112331,0.35601280175996664,-0.23706182027011716,1.8870426809008461e+22,1.0888737056374608e+23,1.0110515257940497e+26,-9.690016,9.211776,17.776785,3,2,2,1,6
4838,-8.926579502221996,-3.795221155187233,-21.47824900164349,13.86217617024012,-0.12375313332733356,-0.3510689433920928,9.298542922773991e-20,-1.4630099074061352e-19,-9.023438209770399e-17,10.852065,-11.544899,-10.877124,3,2,1,1,3
5680,-17.604069476375546,-7.013058503270066,-44.94773891803746,13.02043810352613,-0.11085035406904858,0.24027429503677883,2.3362311450095295e-21,2.4900073664276505e-21,2.0910041096905044e-18,11.928527,7.8667727,-6.530698,3,2,2,1,3
358,-12.440527101330602,-5.053586629025538,-30.728000089475515,13.720175264862913,-0.10260977444715391,-0.23814465159992018,-4.7530277907249616e-20,-1.4187723817971973e-19,-7.112506052161575e-17,4.8112917,-0.93297476,5.011625,3,2,3,2,6
1586,-6.135655030467879,-2.6003385521287172,-14.796687385173191,13.794216361792282,-0.1332336396679777,-0.6043594202836234,1.5394614614712164e-20,3.3109499258597656e-20,1.206808004367255e-17,4.20304,-0.83964646,-12.244512,3,2,1,1,3
4315,-17.32650174881386,-12.69718256938035,-0.22595917904658666,13.791775021766757,-0.023703421581346334,0.36712172645547714,1.1385299800766024e-19,2.213182906257394e-20,5.563727131277154e-17,-11.668645,3.0940204,-1.0588806,3,2,1,1,5
1064,-13.542403106717135,-5.4576453221488945,-33.70517643593195,13.793718343659014,-0.02929429901341571,-0.07769889520348369,-1.6579752332989411e-19,-6.336814215418013e-20,-1.0056177670916273e-16,11.998551,16.017374,-4.003331,3,2,2,1,6
4256,-4.742173455141856,-2.3490458592026235,-10.872385919219424,13.794391614111673,-0.0036052692966207084,-0.04800067696467861,-3.861447500497773e-21,-3.4432720622559535e-20,-3.673799851005504e-17,-1.905224,0.5977657,-3.7806168,3,2,1,2,3
3248,-15.02262821169925,-5.306668730749828,-40.45466891221723,13.23486844710419,1.8940723607228238,-0.14168610244218585,-2.417512358727087e-20,1.3937847921836852e-19,9.248531610632886e-17,6.9268465,1.6732633,-10.654915,3,2,2,1,5
2546,32.91470025355977,80.12186227521859,-121.36309631108192,13.374231185128815,-0.08378895833087813,-0.17736051123827876,4.644420897260328e-20,1.2458923208733091e-20,1.4002893969987107e-17,7.4456887,6.8013954,11.168318,2,2,2,2,3
309,-54.850383420287265,-219.8712960814345,1257.755011644182,13.103339053748474,2.1133972477936056,1.4521006949955797,2.4576607060680216e-20,9.032930886259106e-20,4.943862418247725e-17,-3.1581042,-8.827816,9.675234,3,2,2,1,2
5078,-22.87100817130956,-9.256854667303339,-62.51220293717061,13.518010057101948,-0.14506743397397528,-0.5247532650650084,2.802896123961598e-20,-9.298424491997224e-20,-4.654902636111855e-17,6.536195,-11.502983,3.9844377,1,2,2,1,3
1874,-10.935440577034758,-4.509186460214288,-26.722695497285358,13.725694296789454,0.04206174376112374,0.4917231038210502,1.5847213913442157e-19,-1.5941674034691422e-19,-6.736716868531725e-17,-7.393279,1.2573489,17.606363,3,2,1,1,3
436,-22.605766200515856,-10.24857168965386,-51.33553448714255,13.649207598487285,0.016787983809705344,0.11329131147607183,-6.031557337108001e-21,-2.900979652156983e-20,-1.7008260788521208e-17,-7.942697,-9.678397,6.488108,3,2,2,1,4
1076,-19.841411080644278,-11.038008909194554,-31.34400899683723,13.79149953939089,-0.09324043838207616,0.3834142305856172,-1.5780372786978245e-19,-7.022534178805649e-20,-8.161502118953883e-17,-13.079689,-1.9967854,2.682868,3,2,2,1,2
6495,-3.4477700086844454,-1.911409667084289,-7.664000468279142,14.002786352811578,-0.03680019777263273,-0.23961656233697906,4.56653338554369e+118,8.593394382702524e+118,1.0429440028860473e+122,0.99522555,5.847528,2.541754,3,2,2,2,6
211,-10.645104130159421,-4.405128239088666,-25.95779579829343,13.791212354820306,-0.03728410629182251,-0.024094628515395983,-7.351510765897841e-20,1.913304845077705e-19,1.1443055052745618e-16,-6.8248835,1.1167786,8.398161,3,2,1,1,6
2569,-21.09661494887429,-8.370322743801356,-55.31756608517293,13.721798771651725,-0.06033039658909068,-0.08484178120379773,-6.60187397043584e-20,-7.15143035590925e-20,-7.199846034840469e-18,4.095119,-6.2352066,-6.404654,3,2,2,1,4
5373,-29.897842728065466,-28.05580034876271,10.191622738088183,13.51205711761084,-0.03231335324238682,-0.03036520965041309,-3.6691412260139e-20,2.288576861414036e-19,9.562930331580614e-17,11.021151,-4.745931,2.874891,3,2,2,2,2
2477,-12.879737288226773,-5.214072855862138,-31.91000836368364,13.370461985088149,-0.12595317719460614,0.3276650881868134,-8.452248674392237e-20,-6.065022095245692e-20,-1.1775503926898628e-17,-5.6522083,-6.079102,-3.6609976,2,2,2,2,2
3485,-20.10705786512586,-7.973336097718261,-52.35352242674342,13.584769424028542,0.05198583995155144,0.0732252140216616,6.580703717190982e-20,1.0086266921345967e-19,9.823163877217405e-17,-20.713612,-5.122776,-1.7253094,3,2,2,2,3
1258,-19.410249480592057,-7.829860376102312,-51.355547976879095,13.934512398710604,-0.046315932111074105,-0.044412573365074176,7.279651627707717e-20,5.565188076381936e-20,5.679820951634935e-17,8.191361,-11.730676,0.2899726,2,2,2,2,4
820,-11.417124335499297,-4.682498243979124,-27.99712206236269,14.000245521360252,-0.1005580709240248,-0.09286395723236321,8.039032900871212e-22,7.97023642152311e-21,4.845987673969345e-18,-14.100724,8.113141,4.0067935,3,2,1,1,6
2015,-21.211382282655855,-8.319541240769885,-56.73487615947049,13.303533758235057,-0.015841812798301214,-0.5085783195507315,-6.401805965823615e-20,-9.826641677511058e-20,-2.3155882465445247e-17,2.0724254,0.37935355,6.7503204,1,2,2,1,3
297,-26.857553609307033,-10.787322200071692,-73.51536411847522,13.72552610568805,0.010122782027818057,0.06238923597331167,-4.437786047205778e-20,-1.8633167650923071e-19,-7.680290889929967e-17,-2.4841743,4.3122697,1.8784852,2,2,2,2,2
2975,-6.033201383933848,-2.7898409363821886,-14.103815349780145,13.857683575672722,-0.1109791923466722,-0.16797112446204357,-6.065290847236717e-20,-1.6576185966937803e-19,-5.731857638029451e-17,-7.6015687,-9.490532,-11.541544,3,2,2,1,3
6585,-6.978546811347403,-3.1155483731457756,-16.491976510004484,13.581909852027238,-0.05846724495182327,0.4486014888451133,1.1651485916653307e-20,-5.764974609897691e-20,-4.530552970356872e-17,0.9717972,6.4518023,9.394213,3,2,2,2,6
1891,-24.12782691973364,48.594812975548834,-26.178465620557798,13.588153467002206,0.09244485542586539,0.9932411001078475,-1.1497860334640631e-20,1.462181331185996e-19,7.208506512617828e-17,-8.991228,-9.088147,-0.8195457,3,2,2,1,5
1510,-8.035577405748432,-3.48287529416171,-19.186204617005306,13.718821399582254,-0.14909747158907372,-0.4391382027018199,1.5790548551815805e-20,1.7761198516090466e-20,1.5832050134409468e-17,0.46613014,5.8108644,7.8478885,2,2,2,2,6
701,-23.450958696162928,-9.374290849609814,-62.48894484449378,13.44124829588422,-0.053093634647801015,-0.13935556885423342,-6.027425389544976e-21,-4.4752877728499075e-20,-3.272342131556394e-17,3.073022,5.634542,9.457774,3,2,2,1,3
3823,-13.730538661568778,-5.989287254327965,-39.94467048323209,13.86294236801887,-0.12419642031571412,-0.17596942165681115,7.735518536402764e-21,9.335372702729414e-21,4.550408836628836e-18,5.493739,-7.5185447,-10.300899,1,2,2,1,3
714,-36.37658232685398,42.90394816790419,-77.20554677921055,13.101017386028563,2.0592526598624783,1.2477807875589775,1.3577236484903365e-20,-1.8205596429160476e-20,-6.381195428533524e-18,-5.9921126,-12.29872,-4.076199,2,2,2,2,4
1393,-15.177018672657873,-6.1255877943581805,-38.52685757184703,13.582076289982743,-0.0003765199263507518,0.3172326626369254,3.6164121870048985e-20,-4.0156288110168384e-20,-2.325801163323036e-17,-3.3768156,-6.6719184,-12.801702,2,2,2,2,5
1086,-41.325371783397436,-18.842881188152028,-120.44926382678558,13.377878776903318,-0.0933926053815547,-0.8153444368806091,1.2371225909577756e-20,4.5940877137894764e-20,9.483568953082441e-18,3.5550046,4.2227955,-0.86709416,2,2,2,2,3
827,-30.015623245165802,69.78778583698633,-65.84540462392766,13.515000023254828,-0.045068539431155775,-0.04621259911632683,4.0196420081765016e-20,-7.417975648843427e-20,-5.011400904357273e-17,0.06835839,-12.404601,-1.5940417,3,2,2,1,5
3968,-2.7697851895327106,-1.6837792891376473,-5.994871157575748,13.79402535451999,-0.07820035229757993,-0.07428228544071355,-5.952916892068717e+105,-6.517380298006981e+106,-3.685373278418263e+109,2.8277028,1.8328565,-2.268592,3,2,1,1,3
912,-6.694759813244328,-2.0173835935761044,-16.30369732452505,13.931454207872823,-0.05764767230484475,-0.006736337875431417,-2.0429624150003106e-19,-1.8783079656387465e-20,-9.253688780061372e-17,-8.583816,-5.7883925,-8.322019,3,2,1,2,3
518,-4.574219864618189,-2.292025235048196,-10.454382784019714,14.14056231605087,-0.07876968735369544,-0.059015124206935915,1.721742029999234e-20,-3.853980105926307e-20,-2.8436395522103956e-17,-1.4409354,4.2150054,-0.8331143,3,2,1,1,3
4037,-16.80792408177335,9.28874902933683,-41.784503926848714,13.932313521442689,-0.007239544703899328,0.07098089012808714,1.9004828550724504e-21,1.8765866361549772e-21,7.732891712366946e-19,-9.786376,11.751261,2.7547956,3,2,1,1,3
2581,-14.410666750161328,-10.151163667225159,-13.400799302411007,14.002395993442837,-0.02982543778920614,-0.19898170432282894,-9.597335901490449e-21,-3.6722079467419367e-20,-1.7276810949298356e-17,-5.1038704,-11.0824375,2.1494153,1,2,1,2,4
4145,-19.53565405826582,-7.734039153331393,-51.36097758503008,13.515007046507423,-0.10865055577319271,-0.25053153480577717,2.7476702763369196e-20,2.1386162245876025e-20,1.3391182419483923e-17,-5.8820662,7.635869,10.12069,3,2,1,1,3
3902,-10.167254335583811,-4.216811426546937,-25.16783003192128,13.792690762387053,0.09574925716545007,0.3392003086249853,-3.6198596651952443e-20,-7.974970024920514e-20,-7.43832501533954e-17,0.075243935,5.0893216,12.219352,3,2,1,1,4
201,-11.713200933698305,-4.789451510845192,-28.78389486731757,13.720095551107041,-0.027501527806067155,-0.21841456299048592,-2.1485224502741487e-20,-4.3180122198663615e-20,-3.302269398801136e-17,1.6276183,-6.39939,8.546161,1,2,2,1,6
5696,-11.752420244802542,-4.803643385319137,-28.88831172190879,13.858457527112707,-0.04434303327439782,-0.18414728595083688,-1.219813728141299e-19,1.87924213270156e-19,1.210598250938978e-16,-11.07886,4.3104696,-15.344278,2,2,2,2,6
3346,-6.409979550573668,-2.9193473855122782,-15.053318774665685,14.072183227971022,-0.023070539346043556,0.17759804946292063,8.324977130641935e-20,1.320980649759561e-19,6.684180916723391e-17,13.5997505,-2.6823502,-13.810261,3,2,2,1,5
4572,-10.178493832463477,-4.333620400634656,-24.72146762875259,13.932225876107468,-0.04911933703607275,-0.2142346730360977,-6.913198475802369e-20,-7.1076740248186e-20,-4.273238610042529e-17,3.1941233,-13.692503,5.7495017,3,2,1,1,3
4410,-7.170835907932068,-3.182118451597685,-16.98016375202947,14.073336503285118,0.06090123418036792,0.4333468239499112,2.98579119008924e-20,-1.947129017765399e-19,-9.41505955169267e-17,10.264829,12.595367,9.205914,3,2,2,2,6
6423,-6.510525424515777,-2.6318216972882236,-15.998197132578557,13.929215443241228,-0.08070973231231321,-0.00029447339054082533,3.705261294183389e-20,8.322056946800258e-20,1.0611745209138233e-16,7.3400435,10.7476425,-1.1586636,3,2,2,1,5
6433,0.6717244002238387,-0.5429410232589122,2.3788688476502564,13.932183566964854,-0.1025722647905779,-0.10088953620468824,-3.0390965600232886e+49,-4.1284920262403864e+49,-2.670288297656397e+52,1.2631904,5.6218514,-1.422975,3,2,1,1,5
3484,-19.657166863477723,-7.794491815712253,-51.02029967034392,13.722450140702314,-0.004667380011556911,0.044624427052429576,7.56552342551619e-20,1.0844208622690195e-19,6.212367776126698e-17,-8.051038,-15.796372,0.14006355,3,2,2,1,3
5923,-4.979303187998329,-2.4296759063781117,-11.463460671077447,14.001455369062468,0.29074051278304003,-0.07182317714530392,-1.0655560257315369e-19,-5.1300013775990095e-20,-4.7243241487356216e-17,-17.339958,-4.7068367,-11.38613,3,2,2,1,6
