label,Anatomy,,,t-SNE,,,IsomapClustering,Random_TreesClustering,SpectralClustering,t-SNEClustering,LouvainClustering
3601,-2.8729193602082144,-1.7183386567215049,-6.248304188558994,-15.761546,-0.8139631,13.558029,3,2,1,1,6
5864,-5.200614615426579,-2.5050601099719345,-12.01608095826607,1.0189314,-8.134559,5.7348166,3,2,2,2,3
2056,-1.796685129356231,-1.358842385082375,-3.6115238075913756,3.4599938,6.978955,3.1407194,3,2,1,2,3
228,-5.097247503191925,-2.3245392155599975,-12.508945757825266,-7.241432,9.604465,-4.0054035,3,2,2,2,6
3334,-43.53022729433095,-25.547497327921292,-93.18407424136369,-3.8484387,-7.0130496,2.0724738,3,2,2,2,2
2909,-14.79426707635471,-5.930354844857927,-37.36254268512127,7.7045345,7.5851126,-5.929902,1,2,2,6,6
1661,1.4686172074537074,-0.28176176764600475,4.298952529545604,3.5222988,-5.2762985,-0.79101366,1,2,2,7,5
5230,-6.530516352369861,-2.960863788194896,-15.357721957670552,11.050818,9.03216,8.748331,3,2,2,2,3
3114,-7.647632154085616,-3.3476642787555826,-18.19433516628412,-4.4136167,7.900226,-0.76472116,2,2,2,2,6
5346,-4.317181829821566,-2.1441210742266374,-10.296578485396342,5.0749288,-10.927763,-0.04429688,3,2,2,1,3
1945,-4.205342127317566,-2.1670415169367945,-9.538144185901862,1.6182396,8.892099,0.52850765,1,2,2,1,6
2373,0.5526256483261245,-0.5820607110311432,2.0913970479535977,4.272105,1.0859152,-8.167138,3,2,1,1,3
186,-24.496834167408977,-14.058027122243347,-41.09047796604607,-13.678429,-2.5579872,3.9160972,3,2,2,16,2
7020,-1.8757828479611909,-1.385179735365072,-3.8047412284328836,1.4928622,-3.3524663,-6.589423,3,2,1,1,3
1666,-15.928509154520796,-6.349663923324261,-40.29349797259755,3.1330647,16.340914,12.435825,1,2,2,3,5
5009,-2.1558673209030506,-15.849354041476401,-4.139591684926858,6.5116353,-2.19697,9.699534,3,2,2,1,5
3158,-14.037159392012265,-5.535913816833015,-35.83955687378462,3.4307718,-12.156668,-0.6115115,3,2,1,1,4
1294,-12.054476984221607,-4.919401461806555,-29.614846432830095,-8.303057,7.923444,-9.969258,3,2,1,1,3
7364,-9.350265946621665,-3.9446547723562113,-22.575255756486776,1.5060704,-0.943333,4.3909826,3,2,2,1,3
948,-16.15885709562743,-6.43706842151642,-40.940350631263556,-8.0755005,-4.0119433,-18.358042,3,2,1,2,6
2814,-11.156865473063448,67.1997071756308,-20.07212624300166,-8.927854,-10.553458,-0.759609,3,2,1,1,2
1718,-1.424735555689307,-1.2351644369332924,-2.704086353302499,-3.1301103,-6.0382886,2.622566,3,2,2,1,6
2893,-3.075322405737975,-3.219406411618398,-11.377160931392124,-11.809838,-1.1519707,0.17881805,1,2,2,1,2
7417,-3.5735768094979754,-1.953765913009297,-7.974550192363466,6.652187,-2.2633638,3.3028195,3,2,2,2,6
924,-23.11927801623597,-9.19775309736683,-61.51703878463554,-9.341958,1.0273484,-1.6339823,3,2,2,1,5
2616,-12.485227903077396,-5.0698859871066375,-30.84801968768769,-7.98915,5.598077,14.476513,1,2,2,6,2
1687,-4.081270003853347,-2.125079589921429,-9.230519414509994,1.1503183,8.988054,-3.5220022,3,2,2,2,5
94,-20.732742324382798,-8.554848996448747,-54.85772771594978,-5.9349174,10.762054,1.659173,1,2,2,1,3
4506,-3.660592187446432,-1.9830839269685334,-8.189500574433309,-5.607121,0.17672914,-4.8296547,3,2,2,1,3
4901,-18.292820354388294,-7.258220562272436,-47.03004743513177,-15.855139,-7.8427935,10.403308,3,2,1,1,3
4710,0.3994529596355511,-0.632406487608384,1.7214734215788956,13.770378,-8.03419,6.3145146,3,2,2,1,2
6465,4.501510229956263,0.7045686208072356,11.565394374154687,3.998204,16.68257,7.9798727,3,2,2,1,6
5404,-7.668402532240923,-3.3548915973202034,-18.247348276493486,-7.457865,1.0898238,7.1609044,3,2,1,2,5
5818,-5.074495537086776,-2.4500758085484926,-11.900984927855804,9.640255,6.765263,1.6360021,3,2,1,1,3
6434,2.075885130190982,-0.0833595032856073,5.758538458935614,9.556486,-15.023941,4.087319,3,2,2,1,3
4223,-10.76114787609997,-4.446682691360776,-26.263225351052775,-8.550226,-0.8335873,7.158329,3,2,2,1,6
6941,-3.543304276311407,-1.931753623752995,-8.14119507474628,0.29291454,5.0523596,9.865816,1,2,2,1,4
886,-24.00093937455198,-9.61282676184005,-64.2468816010984,-9.2768755,-1.6571168,-1.9681215,3,2,2,1,3
882,-60.31675064347176,-115.50488562866879,420.0220382632252,4.8037724,-1.7070353,11.979361,2,2,2,2,2
7963,-11.185870560876374,-4.599186449461599,-27.384424667994505,-8.911254,-12.35788,-14.152133,3,2,1,1,2
2948,-47.82078963009108,85.07736313067711,-158.62922991028518,-2.9466662,-11.235744,-7.305368,3,2,2,2,3
2137,-14.856313131737432,-5.94586416974736,-37.308208007203994,1.133117,6.2776227,-6.304381,3,2,2,1,5
2003,-24.169262145653008,-9.636086668909227,-64.81364720832272,-6.4145107,-1.8021352,-4.8985696,3,2,1,1,4
5162,2.780225363423087,0.14613680733572154,7.448082852402077,-14.07818,-3.806348,-9.972422,3,2,1,8,5
203,-17.630544434106824,-7.021671134952074,-45.017928495573386,-1.3714393,-1.6207011,12.077128,2,2,2,2,6
2166,-43.183863428108225,-206.09053834871713,1203.2725640365068,6.2839885,-5.8440933,9.382113,3,2,2,1,2
2449,-153.8205542065467,12797.636092396939,1738.1522650342736,0.79039526,-15.229731,-5.3918023,3,2,1,1,3
713,-8.191327215677964,-3.5372912785990183,-19.585437149049202,7.3118386,0.5422766,7.8765526,2,2,2,2,6
7529,-33.12393251496006,-13.687133615085015,-97.73571279615834,7.6768494,3.3735712,2.6124969,3,2,1,1,6
2042,-15.878786978074075,-6.330827747486753,-40.1541295499684,-8.211212,3.8697002,17.87529,3,2,2,1,4
5814,-14.975755657604301,-5.990603163308102,-37.63871922996927,2.736299,0.97940516,-9.858566,3,2,2,2,3
286,-1.892213284205825,-1.3906522371730379,-3.8448879406058722,6.8046656,3.1491563,9.204573,3,2,1,1,5
3463,-4.264106552172268,-2.186929313929317,-9.683940961458582,0.26437402,11.334737,-1.3245312,3,2,2,1,3
1798,1.798620431146223,-0.17388122597041475,5.092482495603115,-20.037285,0.6126565,-5.9644575,1,2,2,1,3
7115,4.658414582707883,0.7553253818472244,11.940098945020944,2.9745886,-9.196389,-6.4087224,2,2,2,2,6
5655,-6.968962134020842,-3.815656423582535,-14.212215176310897,-8.101501,5.2755227,6.456079,3,2,1,1,6
7661,-2.333847853950225,-1.5379601399063132,-4.925436626244112,0.69381005,-11.679254,13.155051,1,2,2,1,4
3632,-1.471814824934294,-1.2508034902447118,-2.8188416103221567,16.250462,3.7441869,-14.739617,3,2,2,2,4
7216,0.9343080285440768,-0.45677179093826636,3.0121923202952297,-0.80933976,-1.3137507,-7.6088767,3,2,2,1,3
5130,19.04374305215739,-10.001638377937505,-39.207585439294135,10.1285715,0.97395587,9.358812,3,2,2,1,3
1921,-6.375610306176408,-2.907517249304727,-14.966580450821054,18.678865,4.0861816,10.788508,3,2,2,1,3
1844,-8.102878890616916,-3.023847610252647,-21.079234455726912,7.7449746,10.329605,-1.9123807,3,2,1,1,6
5134,-9.621369806924148,-4.040587943106104,-23.279679349489374,2.322812,-2.9842296,-1.2204474,3,2,2,2,3
6841,-11.68255769332036,-4.778366968468079,-28.70234323344088,-5.385269,-16.713877,13.285277,3,2,1,2,3
4706,-14.288982493176134,-5.734181717002572,-35.74518427362967,-6.028051,4.5027885,2.6095984,3,2,2,1,2
178,-6.828735387491531,-3.063759904395482,-16.112210741130493,-0.0035055778,18.273401,0.4340557,3,2,2,1,3
2331,-20.64424586164949,6.746844852351191,-52.57648216205949,6.1542883,3.7360084,4.1570396,3,2,1,2,3
1022,-8.716948506836873,-3.721503485134265,-20.9371907789967,3.2168746,-0.47760615,-6.864373,3,2,1,1,2
1234,-41.60883075905743,68.00800010723064,-118.47612847174189,-8.565546,-9.878141,-1.2423865,3,2,1,2,2
3086,-8.37111802612321,-3.600202203478136,-20.04703462775544,8.010519,18.91847,-0.47376963,1,2,2,7,6
6167,-8.291725608141407,-3.572409188321619,-19.843102967785526,0.86661124,-3.9317396,-11.120397,3,2,2,1,6
6488,-14.48699849581369,-5.45706378932315,-37.14183866623876,-7.115334,9.184332,5.3958755,1,2,2,2,3
7702,-9.299648423764017,-3.9267706070016373,-22.443949865841905,-21.814919,-1.0720383,-1.6359,2,2,2,2,4
3357,-16.677273661413004,-6.63464249708079,-42.403452056688884,20.707123,-4.5670133,-6.0102143,1,2,2,17,4
8290,0.18341518415451957,-0.7034814092755133,1.199319615680402,15.503039,-0.08379242,8.792812,3,2,2,1,6
2452,-4.732819711489314,-2.3458683381383083,-10.849092419489406,8.870511,-2.200503,2.376637,1,2,1,1,6
4750,-4.482950591099133,-2.261069302395472,-10.227451543217501,-16.067926,-6.1708465,-1.7465429,3,2,2,1,6
3986,-9.694687305302068,-4.066574958488775,-23.470522254714755,-2.782846,5.808641,-2.6587708,3,2,2,1,5
4864,-37.844683899446956,-16.976387088391146,-109.96322358224495,-8.787491,-8.681373,2.9947631,3,2,1,2,2
6890,3.069039372187657,-0.08942210694911677,6.213531312551386,9.97351,-5.5652328,-4.4605856,3,2,2,1,6
6431,-12.851215574374244,-5.203628271745665,-31.833063348157683,15.599453,-5.0249844,8.975748,3,2,2,1,6
6145,-5.479374210716425,-2.6001979916907225,-12.713518450378267,-1.7028232,0.15302417,3.790668,1,2,2,1,6
2747,33.951144960644804,-4.691924875501533,-46.78740560132608,1.0330769,-4.8363743,12.468027,3,2,1,2,4
3208,-11.678806142000857,-4.77701016521816,-28.6923610867177,4.48917,-18.131372,8.625011,1,2,2,1,6
1704,-12.068957677581533,-4.186649745163399,-26.9903909147366,-10.715447,3.6701949,-2.147387,3,2,1,1,5
6023,-4.966119589089417,-2.425189308871383,-11.430570777017731,5.6394415,10.636459,15.833312,3,2,2,2,6
2942,-1.2869795446647585,-1.1894291279887703,-2.3684752972206606,-1.6880295,0.6991327,-8.178548,3,2,2,1,3
2681,-2.867752659732289,-1.7166067727868053,-6.235604029940441,1.4928622,-3.3524663,-6.589423,3,2,2,1,3
402,-14.779192151865873,-5.930471060635062,-36.99053420237669,-2.7177854,8.47867,-3.9394703,3,2,2,1,3
547,-17.41950857933312,-6.952590520723821,-44.443895526037956,-8.981939,6.0605035,-1.5940685,3,2,1,1,6
3954,-11.818977081941897,-4.827740781164965,-29.06561846599413,8.837854,9.311327,-12.838847,3,2,1,1,6
340,-22.148345194464596,-10.187189313268439,-51.879143810466594,-6.683638,-5.644022,-4.580327,2,2,2,2,5
4247,-14.932087588738812,-5.974239614665722,-37.517825945197984,5.661019,-2.375766,3.677029,1,2,2,1,2
802,-9.558450680946004,-4.018301151302121,-23.116018317253566,-3.6193428,3.4488678,-7.552202,3,2,2,1,6
1220,-12.325465637993915,-5.011666874380667,-30.419354252378746,-6.057099,20.57634,-7.7606754,3,2,2,2,6
6074,-3.9404807479361055,-2.077509707657037,-8.881776276236605,-18.594925,14.502572,-3.260999,3,2,1,1,3
4083,-1.8385051423232601,-1.3727656835305122,-3.71366955955349,-16.925743,2.7121632,10.869142,3,2,2,1,3
4784,-11.665129140730725,-4.690594150979105,-29.614360055012455,13.880665,3.0938573,6.353451,3,2,1,2,6
3924,-1.810505127854249,-1.363443132189022,-3.6452765874533664,0.604071,19.596205,2.0051618,3,2,2,1,2
5976,1.827725173062224,-0.1643740829323548,5.1624265399897835,-18.02926,-5.366745e-05,9.149522,3,2,1,1,6
5443,-10.065215988533899,-30.85029292556841,-28.4391046281931,-6.701625,-7.037918,8.2865505,1,2,2,1,2
3432,-17.145193630657477,-6.814012565640128,-43.732880349725335,-1.4513484,19.46572,-7.928238,1,2,2,1,3
293,-35.045367161510974,-138.45418376011477,565.6302099441068,4.8324623,-1.7108129,12.000325,3,2,2,1,2
585,-4.927824198337441,-2.379747393601867,-12.024072838148099,16.636152,3.329507,6.575915,3,2,2,1,3
7650,-0.6374863168464987,-0.9704096938783888,-1.8358709769124792,2.7270725,-9.240966,-0.8470619,3,2,1,1,6
6993,-4.770364024240931,-2.358623723677483,-10.942598474500835,12.453191,11.152091,-11.203315,1,2,2,1,6
5085,28.954558987530252,55.57382072387019,-21.745605068636458,10.304467,-0.53276175,8.7232065,2,2,2,2,2
2649,-7.417757561610918,-3.267764675186691,-17.608294607669546,-4.3858147,1.0833768,4.0278544,3,2,1,1,3
3353,-16.432245941572162,25.582389803289388,-39.35984066143279,-6.734366,9.141854,5.2066855,3,2,1,1,3
2163,-26.395937819978073,-10.58658681401599,-71.9934080975403,4.357164,2.086085,-5.9067965,3,2,2,2,4
4024,3.355738703357471,0.33320493957098907,8.826313822947077,-14.708406,-9.64586,11.302601,3,2,2,1,5
2854,-47.14060714994882,-21.288304445042677,-155.6793812604981,0.36885613,4.346027,-8.022793,2,2,2,2,2
4220,-13.287067442433,-5.363586107787803,-33.01176612562275,-16.563704,-0.20639353,-12.236712,2,2,2,2,3
236,-3.991339722707094,-2.094688342577798,-9.007716682092326,3.0906522,-3.584433,-6.6269073,3,2,1,2,6
4100,-7.60701624931609,-3.333535285372034,-18.090698953823498,18.127968,-1.0165088,-12.43935,2,2,2,2,3
1706,-3.3695985423933883,-1.8851098972944365,-7.4711698833316404,-0.6692869,-6.8950334,-4.6678724,3,2,2,1,6
197,-33.75050990022026,20.334450527846723,-93.9160969820391,-2.8389218,8.5444145,3.420818,3,2,2,1,5
581,-6.985875696114956,-3.11808360325913,-16.510567867397036,-16.264975,-13.629599,8.63019,3,2,1,2,3
879,-75.86066965877434,46.82282266482772,-372.68681962338917,12.142742,3.3788555,-6.2317343,3,2,2,2,3
5036,-16.08942702619885,-6.410698814811554,-40.745171707456144,6.1288753,3.8126173,10.555061,3,2,2,1,3
4031,-6.028022657654185,-2.788063691148348,-14.090785602172485,-13.855189,3.3667889,17.647274,3,2,1,2,3
4150,-18.045381201724528,-7.161922807728323,-46.314667531879316,1.2235451,-8.2774935,2.2345905,3,2,1,2,6
4075,-27.449989620390397,-11.04685572139414,-75.48613498962614,-3.5927927,-4.00471,6.193863,3,2,2,2,5
2103,-7.264840247839665,-3.2147027576224176,-17.219130707700778,-1.3257892,-0.70999634,-3.2887602,3,2,2,1,2
1159,-22.045215332001895,-8.75565134681544,-58.20089863463508,8.0534525,-3.8168235,0.08304277,1,2,2,2,6
6338,-5.987605813520902,-2.7741959381081553,-13.989115561448516,-7.014216,0.7775829,4.3851075,3,2,1,1,6
6627,3.2377966028320966,0.15228498836925494,7.403859644837439,-1.6031176,-7.655057,-9.675987,2,2,2,2,3
3634,-10.286348896035365,-4.2769630858092045,-25.01596555739849,12.4555,5.08763,-10.416793,1,2,2,1,3
2076,-5.246370637387801,-2.5206619246702373,-12.130454012476449,-0.6833454,21.725912,-9.143344,3,2,1,1,6
3111,-61.48349892574259,-309.0923712872546,1824.2256919667884,-2.435105,-8.001523,9.645249,1,2,2,1,2
1451,-0.7164587531708295,-1.0004064292078938,-0.9811097440560175,6.617627,-15.364357,-5.4047337,2,2,2,2,6
75,-14.230850020635962,-5.130909818236097,-36.90378102440281,6.1907163,12.264738,1.9081684,1,2,2,1,6
6886,-4.049392426667933,-2.114304536602047,-9.151526224238077,6.0109634,-7.356804,-6.1206527,1,2,2,9,6
4207,1.953443703068326,-0.12332130614703588,5.4644764710975275,-19.69397,-2.8869464,4.3087554,3,2,1,1,5
5249,-12.10084472889338,19.793228002358454,-28.015123065229954,8.797882,-2.3403008,-8.902398,3,2,2,2,3
1747,-19.251961016275576,-28.991352601881136,-262.81306766399865,9.192884,4.4712214,8.644106,3,2,1,1,3
4258,-4.85673716838706,-2.3879821542144155,-11.157816397777896,-6.538248,18.986822,-9.5232115,3,2,2,2,6
4592,-2.2994780543436364,-1.5264811769224866,-4.841242408962748,6.599072,7.2550836,-4.53822,3,2,2,1,3
4063,-11.87333287739078,-4.847433033424756,-29.210521844004866,12.027489,4.960898,-18.784863,3,2,2,1,6
7112,-11.730453997176033,-5.4014568474703,-25.0476881936949,-10.371372,-2.1035273,9.624326,3,2,2,1,6
6934,2.9317111005578878,0.19541435204856866,7.811042917281408,4.409152,1.5195909,1.8369805,3,2,1,1,6
3035,-13.767844333537168,-5.886503231675336,-35.02533090649394,-5.5039306,11.537558,1.5000808,1,2,2,10,3
6818,813.9487339121141,5.243182663552214,22.00794291542661,-4.0580144,10.1159935,3.8304114,3,2,2,2,4
4179,-9.771127217272067,-4.093688225775619,-23.66964729601309,-10.771176,15.151477,-11.318349,3,2,2,1,3
6635,-16.423508636159504,-6.537779737806151,-41.68599025940809,5.1971874,6.378298,-0.71292514,3,2,1,2,3
5220,-8.738661623015231,-3.7291323400823835,-20.99318029997406,-2.5762386,4.6776996,-2.7286534,3,2,1,1,6
4334,-43.51238424098153,119.88207056717768,-128.37257159476525,7.9471993,-10.288567,-6.1338487,3,2,2,1,3
2290,-8.812728081679746,-3.755166979954188,-21.18425869701124,18.41624,6.497628,-10.506427,1,2,2,1,6
7068,-30.614586038171147,11.328673689670705,-84.32920822694045,4.746693,8.767972,8.863917,3,2,1,2,3
6851,-6.2221563917666485,-2.854738424786552,-14.579615413087202,3.8201044,-1.4157346,18.757572,3,2,2,1,3
7139,-11.476453451476253,-4.688660604900801,-30.023063688449426,11.252855,4.20325,7.4958572,3,2,1,2,3
4246,-9.869605471833072,-4.128648003479769,-23.92641575341311,-0.7170332,4.2575364,3.02306,3,2,1,1,2
2731,-1.6021918553813352,-1.2941360180348376,-3.136788933957033,2.0107265,-18.785185,-10.0436735,3,2,2,1,5
1862,-13.003013598747087,-5.259253092080249,-32.242881044773036,10.6235895,0.98533297,1.9644241,3,2,1,1,4
5989,-13.451829405982222,-5.424250350209233,-33.45896039121008,-5.385575,-0.006207267,0.33089483,3,2,2,1,4
5428,-7.157306309663114,-3.1774309277817223,-16.945787037295606,1.6777937,8.282021,2.8367314,3,2,2,2,6
4669,-10.898483953542431,-4.94897773331407,-31.28805934774103,0.41124785,0.5445284,12.125858,3,2,1,1,6
2019,-3.12948061076692,-1.8044142630800168,-6.879483339235375,6.794664,17.352873,-8.069972,3,2,1,1,6
3667,-11.159145368605623,-4.589571025710434,-27.313719223727254,18.306202,5.0303507,5.0000467,3,2,2,1,3
3364,-2.7382435605228927,-1.6508447016637373,-6.536114690706823,5.067528,-6.5541277,-4.1632185,3,2,1,2,6
5871,-22.07366641757169,-8.020134788711157,-59.492237815994926,-0.61149263,9.55385,-8.783286,3,2,1,1,6
3567,-3.8904515882210005,-2.060617509388336,-8.75793482827899,-6.346949,-3.6007178,20.564676,3,2,1,1,3
5148,-9.903648424053136,-4.114740265231645,-24.212244766418248,-9.505807,3.8783603,-5.8490863,3,2,2,1,3
4663,1.2182682609808526,-33.87767689693371,-8.463926227249207,-5.4912004,-10.910865,9.847635,3,2,2,1,3
3048,-57.39966855995886,-82.34799945019786,173.87281774662637,-2.819109,-0.35640457,14.374144,3,2,1,1,2
3582,-0.6180620612807557,-0.967868192751909,-0.7422382587139764,-2.1763713,2.8509564,8.524763,2,2,2,2,6
2138,-11.305363378811375,-4.642210576159971,-27.70081816600927,-1.5436494,3.4109547,-6.591245,1,2,2,1,5
3359,-13.90869187150277,-5.593035885167259,-34.703692654522904,4.0583167,21.010027,-3.4111176,3,2,2,2,3
842,10.695347416697485,-8.370234956355846,-58.30212166624792,-12.738103,2.1881993,-8.664067,3,2,2,2,2
797,-16.04502166389696,-6.393844795683007,-40.62043571400541,-5.4967175,1.5996945,0.3453371,3,2,1,1,3
36,-20.719769884587464,-8.796278429633482,-56.54770689058122,-4.8096523,5.754994,-7.5388527,3,2,1,1,3
7622,-2.7764189720493153,-1.6860014964218042,-6.011167459621724,-2.8455718,-1.9734226,-6.8540196,1,2,2,7,6
3750,-11.368117945667025,-4.664826725697495,-27.867149189889258,-5.4337006,2.4797306,0.3982804,2,2,2,2,6
2238,-13.837557981196438,-5.566700183269344,-34.50942630281094,5.1879826,-1.4247651,-5.616559,3,2,1,1,5
2405,40.07742366310617,-30.386003843060333,7.672956226651549,3.3737838,-10.144534,9.314194,3,2,2,1,4
7435,-10.715665741671243,-4.430390119748531,-26.14346944002967,-23.320904,0.5188522,0.49367616,2,2,2,2,4
4847,-51.9529802010212,-34.817448622049255,-94.80600476259232,14.814117,-2.4516003,3.5451403,1,2,2,1,2
5661,-5.936712972928043,-2.756740166514874,-13.861141322943517,4.6135893,20.319956,-9.846176,3,2,1,1,6
6552,-1.8318445805864887,-1.370547915746707,-3.6973994498890317,2.8779979,-2.391646,5.2205906,3,2,2,2,6
4175,-24.110140221369566,-15.819945181724623,-28.67710707314137,9.574285,-4.6070094,4.94495,3,2,2,1,2
3098,3.573010899541172,0.403730465085254,9.346170834717505,3.529833,0.14197226,-17.08746,3,2,2,1,5
570,-20.760105619549794,-8.234760059480102,-54.30467537059963,1.0831671,-7.9823647,-4.5741463,2,2,2,2,5
1688,-34.404339670714876,-41.022818728875656,75.76627156740203,11.482715,-5.353409,3.0051312,1,2,2,3,2
6982,-1.677291643938694,-1.7040266500420596,-3.0853010840754598,-1.609388,-2.4513502,-14.030029,3,2,1,1,3
7054,-0.24225895278837273,-0.8437587116055121,0.1690315140965567,-15.556814,-12.578397,5.403228,1,2,2,2,6
7359,-3.0337612641281364,-1.7722831847745084,-6.643876861372967,2.1537817,-2.1416821,-7.277342,3,2,2,1,6
4296,-18.661166591761848,-7.263293261858896,-48.176102727131024,5.329937,10.706672,3.3216145,3,2,1,2,6
306,0.29268511625033067,-0.6675225816299658,1.463480510872086,4.8520336,5.2435203,0.5361112,2,2,2,2,3
2671,-4.205614496468447,-2.1546964279197134,-9.827092788582311,-0.2505369,3.6599293,12.42754,1,2,2,7,6
2170,-18.891816568023646,-7.111920840475253,-49.47280182800488,7.826771,10.10285,-1.6466051,1,2,2,1,5
2623,-27.950269850503727,-11.267713714834072,-77.16593263585722,10.317576,-3.0694268,13.396276,3,2,2,1,3
3100,-3.406092442241749,-1.8973860118744381,-7.561179121845086,7.6910834,-7.6142406,17.03119,3,2,2,1,3
7744,-10.821670638221113,-4.644557816402336,-27.407185758202832,0.44482604,13.465037,1.7071248,3,2,1,1,4
7786,0.31831977431991254,-0.6590895711841591,1.5254345470541386,4.9398923,4.488476,1.0537834,3,2,2,1,3
1993,-2.01308633007497,-1.430928795708812,-4.14035032831525,-5.5702386,-15.881935,3.7579405,3,2,1,1,6
5200,-9.061934313346512,-3.842895893954436,-21.828200496073535,4.457242,0.04999166,-1.9606949,1,2,2,1,3
