label,Iso-map,,,RandomTrees,,,t_SNE,,,IsomapClustering,Random_TreesClustering,t-SNEClustering,LouvainClustering
229,26.77422,-73.85145,3.48826,13.66527,0.00346,-0.6989,1.18758,-9.95397,1.35019,1,1,2,4
230,-3444.82371,-2008.22477,-2541.11491,12.76504,-0.01972,0.39311,-12.97724,3.4521,-11.44554,1,1,2,6
231,-432.30706,-119.62652,587.63636,13.87221,-0.82245,-0.74205,3.99382,10.54052,-16.02328,1,2,2,3
232,410.03351,18192.61821,-8424.33388,12.8789,0.41699,-0.28538,0.08079,-0.20149,21.15327,1,1,2,2
233,-6122.11557,-13797.71406,-16347.61314,10.63222,3.33626,0.01691,-19.12469,-4.94733,-10.59761,1,1,2,6
234,-948.38878,51.88744,-234.05399,13.10246,-1.16902,0.87385,0.17514,2.42318,-22.18705,1,1,2,3
235,-969.16129,65.75196,-394.83233,13.08741,0.01549,-0.12904,0.41376,15.34332,9.71481,1,1,2,4
236,2130.55718,-7246.2892,-3988.21735,12.63664,2.57306,-0.95896,-8.62629,-17.0219,-0.81482,1,1,2,5
237,-3305.3041,2400.96,-3313.5156,11.81841,1.36079,-0.48042,9.52658,7.16929,16.91617,1,1,6,2
238,-7104.11672,-169.76719,3981.38717,10.9261,1.44384,3.30144,10.65219,12.24603,3.03279,1,1,2,3
239,-852.44721,42.53423,-238.66126,13.17998,0.09111,0.64559,-10.36363,13.77759,-9.18874,1,1,1,3
240,-4774.80815,-2795.50187,-6228.56539,12.31534,0.01155,0.07088,-17.59498,-3.24281,-14.29954,1,1,2,6
241,-380.53862,-89.72714,-157.09705,13.6439,-0.87778,0.04526,9.8525,-13.98462,8.04839,1,2,2,4
242,7047.84449,11215.19635,-2168.40582,12.05694,3.38148,-0.56632,0.41566,-9.08732,15.07912,1,1,2,2
243,-1658.54861,8844.83394,-5790.02726,12.93862,1.17028,-0.14305,2.48328,0.83927,19.76974,1,1,2,2
244,7462.30426,-3789.80312,1914.46184,12.99429,1.25019,-0.23186,-6.44825,-9.0038,11.00887,1,1,2,5
245,38841.53721,1621.01444,6281.58549,10.24833,5.96124,-0.83265,-8.07512,-12.78332,15.4135,1,1,2,5
246,-208.77671,-1516.73007,-1704.9939,12.8455,2.58948,-0.67299,-15.04948,-11.11057,-3.46634,1,1,2,6
247,1189.66354,-140.80199,405.34545,14.08365,-0.95134,-0.73609,0.60507,2.06349,-0.50224,2,2,2,1
248,-1135.10927,119.50333,-226.99947,12.9384,-0.31359,0.46517,12.63382,2.09332,6.2082,1,1,2,2
249,775.14674,-102.16884,259.29088,13.95486,-0.90348,-0.66691,3.73656,2.22422,1.88779,1,2,2,3
250,340.26491,-61.63954,106.05804,13.70035,-0.69641,-0.53452,8.21996,-23.59338,4.86224,1,2,1,3
251,310.99398,-857.71928,-153.438,12.80207,0.63715,0.56818,-1.77938,0.61497,13.75294,1,1,2,2
252,319.86429,-360.56583,-21.01997,13.60898,-0.20738,-0.27842,-0.79977,-13.2067,-4.23256,1,2,2,2
253,-910.12703,54.28146,-335.94942,12.71877,-0.38168,0.81564,-4.89273,-3.5605,9.28332,1,1,2,4
254,8024.74872,-7311.787,-1737.93033,12.05199,3.15534,-0.09994,-11.44067,-15.43491,1.22759,1,1,2,5
255,-855.70751,8.97678,-380.03924,13.20433,0.47663,-0.72545,7.73759,-10.96652,9.97788,1,1,2,6
256,-1713.94356,-1175.5658,-2688.98058,13.1871,-0.12144,-0.57199,-19.77158,-1.88754,-4.36023,1,1,2,6
257,-1167.93271,78.96513,-425.74391,12.73682,0.65191,0.63627,25.25716,-5.49035,-7.47662,1,1,1,4
258,-725.12263,-49.34568,666.3029,13.09116,-0.81308,0.48363,13.26968,1.01706,-2.47508,1,1,2,3
259,129.8212,-42.26665,33.64969,13.66508,-1.00623,-0.74717,11.4768,13.8669,-4.01715,1,2,2,3
260,8663.28963,2653.58535,1290.06906,12.0792,3.29322,-1.42679,-2.27991,-8.74106,10.91638,1,1,2,5
261,6072.94802,17606.74477,-4067.08267,11.80028,2.9974,-0.97481,0.17354,-0.11392,19.71094,1,1,2,2
262,7162.57481,10534.87296,-1724.57752,11.66616,4.22128,-0.48987,4.08122,4.27457,15.49198,1,1,2,2
263,7583.43883,-7960.98597,-8154.78161,10.80085,3.29914,1.42613,-13.3794,-12.27852,-4.95165,1,1,2,6
264,4563.26214,-833.38664,-1986.51987,11.83255,3.70944,-0.21786,-14.33808,-5.54367,11.0348,1,1,2,5
265,811.50997,-1595.30729,906.0583,12.44835,-0.33909,0.86971,10.8815,-9.65172,-10.16616,1,1,2,3
266,15397.50094,8617.68984,5831.76224,12.10583,2.81459,-1.18665,-1.14066,-14.52637,13.2887,1,1,2,5
267,-3411.59108,156.68793,-1044.5988,11.02918,0.87943,2.5022,0.17666,12.90542,13.37223,1,1,2,4
268,-127.87002,-18.03241,-59.06511,13.59394,-0.82384,0.55963,25.07052,2.25255,-7.0391,1,1,1,3
269,9019.23441,11983.94943,-2174.29006,11.11924,4.82022,0.36987,1.03713,-10.11102,15.353,1,1,2,5
270,-1118.59496,-849.2596,-1832.76341,13.39834,-0.15322,-0.65712,-17.41706,-1.45072,-4.77763,1,2,2,6
271,-192.73307,-11.96248,-81.78736,13.49245,-0.59045,-0.62851,-9.12464,11.47637,19.55906,1,2,1,4
272,-226.06363,-46.84903,438.04455,13.43376,-1.07046,0.20128,1.93091,0.34275,-12.072,1,1,2,3
273,8806.5486,-6942.61698,-2109.66771,12.61387,2.40525,-0.46209,-11.53484,-15.4098,1.26873,1,1,2,5
274,-1350.53917,-8.26354,-565.32435,13.17668,0.44131,0.13974,-19.13256,-10.92681,-5.67733,1,1,1,6
275,2591.15371,23831.65883,-10197.02908,10.51806,2.26407,1.34729,0.20554,0.74781,22.98448,1,1,2,2
276,255.68001,-5462.44214,-7254.34659,11.2902,2.95514,-0.63516,-13.00953,-13.43441,-4.56155,1,1,2,6
277,1189.66354,-140.80199,405.34545,14.08365,-0.95134,-0.73609,0.60507,2.06349,-0.50224,2,2,2,1
278,764.14473,-828.6807,63.52937,13.52921,0.23317,-0.93183,-8.47689,-5.09014,9.45356,1,1,2,2
279,5702.08913,18869.52102,-8503.63967,11.95326,1.60973,-0.17906,1.65906,0.54457,23.27837,1,1,2,2
280,-1504.57672,-420.35652,379.53802,13.13182,0.27001,0.56879,-9.50973,5.32916,-15.32764,1,1,2,3
281,-33.15133,-26.74437,-26.977,13.45819,-0.61663,-0.47887,-2.30599,8.32562,8.83842,1,2,2,2
282,-2688.09543,-227.7347,3130.78451,13.17908,-1.00972,0.94908,16.38781,7.44897,-14.05558,1,1,2,3
283,1189.66354,-140.80199,405.34545,14.08365,-0.95134,-0.73609,0.60507,2.06349,-0.50224,2,2,2,1
284,5515.3568,-7759.42545,-2201.39546,12.54345,2.2724,-1.00253,-9.75646,-15.66414,1.59894,1,1,2,5
285,-572.71342,-121.89824,-188.55871,13.0717,0.46134,-0.90662,-0.43109,-13.53871,4.47231,1,1,2,6
286,1189.66354,-140.80199,405.34545,14.08365,-0.95134,-0.73609,0.60507,2.06349,-0.50224,2,2,2,1
287,-259.01764,-15.35219,-8.39984,13.75795,-0.70895,-0.79354,4.89156,20.15608,2.15122,1,2,2,2
288,-2704.37352,-923.27155,-2012.62221,12.14884,2.16475,0.1332,2.25866,-21.52022,0.62785,1,1,2,4
289,-5993.25412,311.85908,-1143.27112,12.06044,0.92252,-0.20337,5.20844,21.72228,-5.11606,1,1,2,2
290,-54.15574,-20.94855,43.32475,13.89892,-0.74324,-0.39375,4.25787,-0.31816,-3.42496,1,2,2,2
291,-3798.49273,-97.55531,2084.13294,12.34835,-0.75148,3.23373,8.69799,12.00248,-8.5413,1,1,2,3
292,23198.3362,-18950.93838,561.2334,11.20706,3.73631,-0.72459,-11.05101,-13.72218,12.97298,1,1,2,5
293,1189.66354,-140.80199,405.34545,14.08365,-0.95134,-0.73609,0.60507,2.06349,-0.50224,2,2,2,1
294,-742.0046,38.50365,-263.73818,13.21078,-0.85852,1.20022,1.43841,11.99978,-13.56537,1,1,2,3
295,-325.76422,5720.8839,-2981.86812,11.56137,2.81866,0.57522,10.59439,7.17825,13.00145,1,1,6,2
296,14032.90174,-5532.81224,3908.17861,12.02838,3.38242,-0.04046,-7.0117,-10.53124,16.91939,1,1,2,5
297,-790.32693,45.68807,-259.21921,13.41526,-0.55481,0.80289,20.19185,-6.52726,-10.87572,1,1,1,3
298,-4988.1595,-321.2243,6425.0937,13.12257,-1.09275,1.2719,15.2411,8.17428,-12.19945,1,1,2,3
299,1196.91567,4392.00041,-3552.20503,10.91708,3.91142,0.26814,-7.97647,-4.79256,18.67398,1,1,2,2
300,-324.04376,0.27373,-128.14063,13.19202,0.0228,-0.70335,-4.50141,6.68065,-16.57106,1,1,1,6
301,-2782.88309,-66.35307,-1218.34518,12.82736,0.73806,0.08962,-2.18888,21.2013,-9.12903,1,1,2,2
302,-378.92339,76.56838,-206.23437,13.84427,-0.59872,-0.54496,-2.03934,4.06078,8.8997,1,2,2,2
303,5807.79644,7203.92692,1471.52678,12.1231,2.58818,-0.70468,8.88148,6.83602,11.24112,1,1,6,5
304,-6966.15129,-680.34599,10510.65034,11.42422,-0.95633,3.99757,9.64636,2.14208,-15.36901,1,1,2,3
305,1.87815,-30.10177,-13.19233,13.59954,-0.29158,-0.27444,8.94073,-15.66905,-13.43804,1,2,1,3
306,-805.04701,46.93186,-307.50255,13.2865,-0.67338,1.02014,4.98707,13.63803,4.60322,1,1,2,4
307,-391.88022,0.61144,-98.92565,13.6547,-0.80719,0.41731,10.3169,15.79527,-6.3941,1,1,1,3
308,28057.1661,562.57906,2765.26856,9.80116,6.33192,0.11468,-5.61513,-12.64023,13.51463,1,1,2,5
309,-3337.0631,237.22417,-1214.58316,11.9062,0.88123,1.75661,-9.51654,14.11313,-2.61969,1,1,2,2
310,6704.43848,-4761.66398,-3961.02403,10.5858,4.4351,0.45936,-12.66519,-6.49145,14.55295,1,1,2,5
311,1189.66354,-140.80199,405.34545,14.08365,-0.95134,-0.73609,0.60507,2.06349,-0.50224,2,2,2,1
312,-2646.42327,32.63639,661.83491,12.71233,-0.6695,-0.14556,7.30178,-10.9503,-7.93746,1,1,2,3
313,-2392.13234,188.03145,-802.30931,12.63302,-0.46699,1.45769,6.67409,13.63168,4.99905,1,1,2,4
314,-801.66303,-36.52709,733.96406,13.26556,-0.81641,1.00378,19.53277,1.03833,-2.04828,1,1,2,3
315,-1327.24785,9881.00005,-6248.67158,12.84411,1.23217,-0.44977,2.59899,0.71889,19.94346,1,1,2,2
316,-978.21049,8207.86948,-5986.98309,12.44879,2.22366,-0.69015,4.1759,-5.94411,17.46967,1,1,2,2
317,-49.64871,-25.2992,-31.35308,13.75645,-0.89792,-0.50046,6.52276,-7.89599,-22.64394,1,2,1,2
318,-36.18784,8157.45675,-5431.89606,12.91044,1.27434,-0.27748,4.37023,-5.8118,17.08002,1,1,2,2
319,1015.41489,15879.31231,-9699.96597,11.85633,2.44287,2.49567,5.07765,-7.19158,16.9692,1,1,2,2
320,7460.20654,-3281.19376,1903.14656,12.50875,3.1973,-0.82,-7.54394,-9.83471,10.2732,1,1,2,5
321,-221.73797,-9.42402,-92.12609,13.63722,-0.71517,-0.424,0.08716,3.04494,9.01071,1,2,2,4
322,-10948.10274,32.01413,-1064.94515,10.28312,2.58112,1.7452,4.72241,20.8608,-9.87202,1,1,2,2
323,-11.80239,-28.82668,-18.014,13.55044,-0.07762,-0.68602,-3.30141,2.79895,-7.14575,1,1,2,2
324,369.88315,-64.39987,116.49478,13.89051,-0.95842,-0.34775,4.28813,-4.82407,-5.02598,1,2,2,3
325,1759.50045,2007.22491,-590.98264,12.77395,2.09655,-0.04979,-2.01486,-6.3407,14.00246,1,1,2,5
326,-3825.09341,211.20769,-334.29074,11.73598,-0.32048,3.21587,-5.51449,17.2435,2.25349,1,1,2,4
327,-403.64354,7589.85161,-1262.76104,11.61627,3.48874,0.53636,12.36027,-6.23629,13.28128,1,1,1,2
328,-226.79612,-8.78739,-93.7948,13.62817,-0.82788,-0.12806,-2.01604,-9.13872,22.48943,1,2,1,2
329,-901.60331,-210.2406,-556.26192,13.29052,-0.48083,0.48193,-8.1145,2.05748,-13.32062,1,1,2,6
330,1189.66354,-140.80199,405.34545,14.08365,-0.95134,-0.73609,0.60507,2.06349,-0.50224,2,2,2,1
331,-5845.04993,-478.30176,4616.07233,11.76924,-0.06136,1.61045,0.47516,4.88585,-19.1838,1,1,2,3
332,-1009.51974,66.2701,-384.6874,12.70458,-1.12258,0.96308,-11.92348,16.69495,4.22782,1,1,1,4
333,-1368.25313,84.02078,-350.68239,12.96283,-0.83297,1.78541,9.88596,-2.1159,-6.82761,1,1,2,3
334,-216.59672,-13.81141,-97.43328,13.22926,-0.67523,-0.20588,-5.77462,8.05402,14.3684,1,2,2,4
335,-901.70901,-6048.85971,-5598.33703,11.76381,3.64789,0.25551,-12.80394,-11.75629,-4.21033,1,1,2,6
336,-554.57914,6.78248,-136.04599,13.26084,-0.58097,-0.01689,-5.91651,16.56879,4.30202,1,1,2,4
337,-1241.62364,640.79258,-956.10104,12.13406,1.3225,0.71777,9.32424,6.45814,13.49682,1,1,6,2
338,-379.1247,-58.23881,548.75551,13.34767,-0.47221,0.52545,17.52686,9.29922,-9.28943,1,1,1,3
339,-4504.78982,-2252.78604,-6051.13189,11.41727,1.82657,0.26127,-17.12037,1.44588,-13.81942,1,1,2,6
340,20245.87394,16410.3943,3792.69348,11.34532,4.29446,-1.18118,3.1455,-13.4001,15.59088,1,1,2,5
341,-4239.00547,-230.51619,1243.83026,12.75139,-0.92749,1.85582,0.76868,-10.6796,-8.80794,1,1,2,3
342,-2261.99585,127.3407,-1166.84442,13.38041,-0.14963,0.24611,3.56306,-19.61298,-0.56116,1,1,2,4
343,-426.64352,-14.80222,37.61149,13.4393,-0.53489,1.36348,8.30011,9.33183,2.82572,1,1,2,3
344,-393.08469,-703.41962,-340.4978,12.50489,1.86492,0.57936,-2.51772,-12.05172,6.05039,1,1,2,5
345,1189.66354,-140.80199,405.34545,14.08365,-0.95134,-0.73609,0.60507,2.06349,-0.50224,2,2,2,1
346,185.29339,-47.19644,51.4476,13.89556,-0.56698,-0.67937,16.88111,14.20942,13.61723,1,2,1,3
347,-398.11031,7.18198,-154.19008,13.57516,-0.82244,-0.26319,6.69369,2.29499,-5.01597,1,2,2,3
348,2685.02141,-5342.38497,-3230.09823,13.02254,1.65339,-0.26938,-8.80864,-16.76495,0.85695,1,1,2,5
349,-2340.91765,13.31267,850.47156,12.72684,0.45943,1.01221,9.97577,-0.63606,10.0328,1,1,2,2
350,1189.66354,-140.80199,405.34545,14.08365,-0.95134,-0.73609,0.60507,2.06349,-0.50224,2,2,2,1
351,1189.66354,-140.80199,405.34545,14.08365,-0.95134,-0.73609,0.60507,2.06349,-0.50224,2,2,2,1
352,-863.91757,35.70225,-341.94181,13.02657,-0.50912,0.9412,10.19316,5.87791,-3.74786,1,1,2,3
353,1189.66354,-140.80199,405.34545,14.08365,-0.95134,-0.73609,0.60507,2.06349,-0.50224,2,2,2,1
354,-10691.6164,-674.20772,7674.03865,10.33081,1.95066,4.67811,11.75232,10.01354,-8.54232,1,1,2,2
355,-597.63986,24.06045,-204.03057,13.02126,-0.71893,-0.00731,-6.40035,20.403,-7.51595,1,1,1,3
356,-53.74025,-81.64461,585.92249,13.89194,-1.06755,-0.10068,4.1281,7.1566,0.48723,1,1,2,3
357,-3206.06897,276.44752,-1215.58669,12.0176,-0.57971,0.5596,4.45192,14.90363,8.43686,1,1,2,4
358,-2123.43565,173.83427,-812.49089,13.21872,-0.75284,-0.2078,4.23419,14.8412,8.61325,1,1,2,4
359,336.47451,-61.28628,104.72239,13.88806,-0.80391,-0.8225,-0.74023,17.5966,17.19222,1,2,1,3
360,-354.36431,1.64499,-119.11678,13.17007,-0.9193,0.59502,-5.62477,5.81602,1.35884,1,1,2,3
361,-3088.86059,-1490.81631,-4057.47961,12.64745,-0.05032,1.19639,-19.66401,1.56554,-14.95824,1,1,2,6
362,-3630.96717,-1812.72625,-4990.42594,12.09675,0.97928,-0.55032,-19.59135,0.35573,-13.70664,1,1,2,6
363,-1891.53128,-190.48639,1984.38503,13.08514,-0.17246,0.90208,13.6187,4.93883,-2.73754,1,1,2,3
364,-10.64933,-28.73177,-18.99505,13.58377,-0.41191,-0.37266,3.53964,-17.00374,-15.0635,1,2,1,4
365,1189.66354,-140.80199,405.34545,14.08365,-0.95134,-0.73609,0.60507,2.06349,-0.50224,2,2,2,1
366,-4694.21176,-6796.40132,-10535.51653,10.96887,3.02575,0.10289,-16.00238,-7.74568,-7.88139,1,1,2,6
367,-613.58369,2.09187,-93.09472,13.48049,-0.65015,0.48224,-2.86208,-1.35201,-10.37475,1,1,2,3
368,24029.09096,15840.44284,4777.95809,11.44388,3.72112,-1.39083,3.39803,-18.40342,15.75712,1,1,2,5
369,1189.66354,-140.80199,405.34545,14.08365,-0.95134,-0.73609,0.60507,2.06349,-0.50224,2,2,2,1
370,15564.15662,-18284.48116,-2908.6657,11.86909,3.50848,-0.16602,-11.59811,-13.82414,10.25396,1,1,2,5
371,-5814.17201,-555.70763,8379.87078,11.88303,-0.30579,2.65059,7.87413,-8.68721,-12.02386,1,1,2,3
372,-294.53998,-2.95487,-111.50455,13.61997,-0.93265,-0.15957,-1.23215,4.71059,-9.93975,1,2,2,3
373,-4230.28651,810.5377,-188.46534,12.29715,0.48564,0.65868,13.17694,1.7958,6.07267,1,1,2,2
374,-847.52029,39.02982,-316.29505,13.44841,-0.39115,-0.59117,-12.47974,14.21055,-2.41639,1,2,2,2
375,4842.76536,-8047.02503,-2196.04003,12.94304,1.91433,-0.31679,-9.22014,-15.38354,0.16741,1,1,2,5
376,7150.54261,12453.72287,-1418.98404,12.17717,2.48942,-0.92692,4.14289,-9.80201,14.25628,1,1,2,2
377,-1390.59476,64.3698,-314.51804,13.14309,0.87088,-0.88752,3.25482,21.71653,-0.98714,1,1,2,2
378,303.74217,-58.23571,93.18815,13.95753,-0.92902,-0.63106,-0.06108,-3.49412,8.00546,1,2,2,6
379,46.443,-43.92431,-20.20231,13.89775,-0.73601,-0.7037,-15.23329,3.54168,-2.55881,1,2,2,6
380,-7114.29884,-2203.23197,7323.25865,12.46787,-0.42621,1.62654,-8.76336,-5.63571,-16.12202,1,1,2,3
381,-2476.65711,5143.51978,-4069.56616,12.55717,0.97043,-0.51138,10.84876,-3.60567,15.42167,1,1,2,2
382,-830.97781,50.83524,-316.56481,13.76865,-0.93644,-0.28761,6.94237,14.14762,5.57017,1,2,2,4
383,-583.62963,23.11423,-206.19916,12.83935,-0.68282,0.53909,3.43791,-7.53546,-12.49404,1,1,2,3
384,-587.29347,-120.98963,-346.12416,12.73623,0.57722,-0.36593,-7.68961,-12.5221,-2.72608,1,1,2,3
385,220.75895,5923.96162,-2118.00626,11.87061,2.6529,1.06872,0.82737,20.04905,-14.25802,1,1,2,2
386,7197.95503,17445.20334,-5515.68551,11.88593,2.40046,-0.07025,0.42802,-0.60237,22.70905,1,1,2,2
387,268.12524,-54.91629,80.63724,13.69705,-0.78617,-0.57182,-6.30157,-15.14278,-16.99891,1,2,1,6
388,-2791.53242,-2269.04155,-4296.87448,12.62541,0.84095,-0.11698,-14.62325,-7.63004,-5.18845,1,1,2,6
389,-216.97781,1630.57653,-1207.0041,13.59067,0.00561,-0.93884,5.85252,-1.4071,12.60995,1,1,2,2
390,-410.02277,-17.92975,-201.03807,13.27226,1.33474,1.191,-17.58571,8.30805,6.68172,1,1,1,6
391,-1325.68222,-37.76577,788.07368,12.91814,-0.25785,1.73173,5.25301,5.77535,-10.37589,1,1,2,3
392,-84.56459,-22.08684,-42.47332,13.29448,-0.74924,0.12714,6.74937,6.6848,-3.46245,1,1,2,3
393,-240.12129,-3926.54737,-5097.27721,12.21371,2.52333,-0.54992,-12.41621,-12.3891,-4.90321,1,1,2,6
394,-5422.94216,-31.62189,3065.82719,11.35009,-0.72617,3.87731,4.16427,11.73955,-6.52526,1,1,2,3
395,-1038.98053,136.76468,-133.66148,13.3147,-0.07248,-0.37215,14.92944,-0.62354,5.817,1,4,2,2
396,262.62351,-54.40353,78.69849,13.89133,-1.00454,-0.46107,2.85298,-2.22055,-1.79251,4,2,2,3
397,4429.0664,-1828.62892,-834.59423,12.48978,2.42053,-0.50632,-9.27167,-4.9281,13.0524,1,1,2,5
398,239.97256,-52.2925,70.71648,13.51305,-0.3998,-0.39954,-6.97926,1.44542,-3.14447,9,2,2,3
399,198.51948,-48.42911,56.10851,13.61721,-0.69318,-0.57353,1.88431,5.60195,1.67785,1,2,2,2
400,-499.47232,-146.70286,-468.11478,13.32883,-0.13313,-0.69526,-16.30372,0.97401,-3.70129,1,1,2,6
401,-4123.95028,179.54256,89.13221,11.60338,-1.00511,3.00445,2.76396,11.73922,-5.50472,1,1,2,3
402,-1247.3828,29.50835,-447.87265,12.49543,0.69943,-0.00806,14.49508,-7.49042,10.45822,1,1,2,4
403,-22.84576,-308.48201,-142.83395,13.72329,-0.08697,-0.81649,-2.71067,-12.5225,-2.91723,1,1,2,2
404,1189.66354,-140.80199,405.34545,14.08365,-0.95134,-0.73609,0.60507,2.06349,-0.50224,2,2,2,1
405,12125.40354,-3364.4851,1899.11011,11.99471,2.72531,-0.95225,-5.66202,-11.11764,11.4325,1,1,2,5
406,22995.56312,-8780.51044,6124.44882,10.85083,4.46089,0.72012,-8.81866,-10.78675,18.3596,1,1,2,5
407,-1391.26403,48.51179,-96.52734,12.90833,-0.9186,2.27055,0.96593,11.79901,1.75658,1,1,2,3
408,-1457.86118,-227.99332,2920.86487,13.66155,-1.04998,0.83892,13.48278,4.08616,-12.76861,1,1,2,3
409,-381.89521,-5.26683,-7.94748,13.60076,-0.70169,0.57646,2.92374,8.88453,-2.50093,1,1,2,3
410,24962.02809,-11723.5558,-2288.36592,9.81155,5.11789,0.83494,-12.31798,-17.44068,0.19094,1,1,2,5
411,1189.66354,-140.80199,405.34545,14.08365,-0.95134,-0.73609,-1.15757,-7.47612,0.31387,2,2,2,1
412,-891.68608,30.63417,-99.30823,13.50006,-0.75108,0.17446,2.94025,-13.74707,-11.949,1,1,2,3
413,-3150.95885,-2111.83037,-4928.88585,12.81911,0.48995,-0.6979,-17.54732,-2.11338,-13.74358,1,1,2,6
414,1189.66354,-140.80199,405.34545,14.08365,-0.95134,-0.73609,1.58968,-8.23332,-3.6042,2,2,2,1
415,20600.53559,6778.80926,-17.82375,10.3692,5.28113,-1.32619,-1.96078,-18.93284,13.94476,1,1,2,5
416,-35.46357,-27.34133,-31.80016,13.94796,-1.00664,-0.68204,-0.51067,20.39468,11.61233,1,2,7,4
417,-5236.71604,-702.86924,7712.82018,12.55576,-0.7623,2.29755,7.52287,2.86537,-19.77678,1,1,2,3
418,-1745.91915,-2289.31271,-1659.54834,12.7585,1.60672,-0.07504,-17.27212,-6.05778,11.96992,1,1,2,5
419,-2342.55582,-505.38445,4829.91084,13.17068,-0.88972,2.04775,5.56711,2.1046,-18.83013,1,1,2,3
420,1189.66354,-140.80199,405.34545,14.08365,-0.95134,-0.73609,-0.39421,-5.39613,2.34104,2,2,2,1
421,-3174.61335,1414.96894,-2369.77115,11.74977,2.00329,0.54438,13.58404,-4.47131,8.4589,1,1,2,4
422,-177.16197,-16.90364,-31.63113,13.31514,-0.59983,0.0662,22.09576,-3.81994,0.76473,1,1,1,3
423,-1181.18035,76.33601,-371.59782,12.53317,0.21602,1.19854,-0.48902,20.35196,11.59868,1,1,7,4
424,-3022.52588,182.37435,-1065.73253,12.82467,-0.04671,0.20855,-0.13363,15.96301,-12.88347,1,1,2,2
425,-850.70188,-216.30825,-554.53328,13.15728,0.69442,-0.80684,-6.02236,-9.84831,-2.84637,1,1,2,2
426,1189.66354,-140.80199,405.34545,14.08365,-0.95134,-0.73609,0.60507,2.06349,-0.50224,2,2,2,1
427,24633.73484,-6271.71459,5133.56868,11.02813,4.32278,-0.08248,-6.78026,-12.56164,17.72226,1,1,2,5
428,23384.40388,3623.10399,1609.98777,10.78956,5.0777,-1.14638,-1.98783,-18.93488,13.93509,1,1,2,5
429,-699.81551,32.91729,-231.31761,13.42412,-0.65852,1.06009,0.34687,-12.4872,-12.11064,1,1,2,3
430,-2674.17554,140.41309,-52.62536,12.45536,-0.46653,2.79344,-0.65163,13.50464,-1.7413,1,1,2,3
431,-343.76117,2.11557,-135.02865,13.60286,-0.42227,-0.1552,0.00604,-2.16236,8.83425,1,2,2,2
432,-1539.89289,-107.70375,-588.75775,12.6592,1.94495,-0.49406,-13.92596,-1.21607,13.71685,1,1,2,5
433,23.90129,-32.15442,-5.43043,13.28742,-0.61288,-0.57729,-8.23549,-0.66512,4.00101,1,1,2,4
434,20715.53329,2708.46772,5493.01044,10.6502,5.57049,-1.34252,0.06571,-18.57873,12.50347,1,1,2,5
435,-7009.4396,445.03071,-189.16936,11.03469,2.36162,1.49483,8.0103,20.679,-2.33384,1,1,2,2
436,-3465.20932,-3426.89842,-5228.64162,12.02504,1.99454,1.17785,-14.0082,-9.54666,0.36814,1,1,2,6
437,7352.25819,5509.08328,-2439.45636,11.19991,3.41558,1.02445,-2.34856,-6.81704,15.52996,1,1,2,5
438,-1122.43055,82.09684,-412.10841,13.17847,0.77592,-0.02911,6.47772,13.66815,12.92223,1,1,8,2
439,-3862.83979,-354.55029,5119.86327,12.92743,-1.09288,1.54128,4.86098,3.20841,-18.75236,1,1,2,3
440,-1519.86743,36.34534,-622.01707,12.68444,1.5661,0.49058,12.23704,-10.77755,4.85922,1,1,2,4
441,-1234.68166,273.56923,-615.10066,12.85463,1.05173,-0.33761,-9.94742,6.30914,-5.59543,1,1,2,2
442,170.23416,-51.10865,109.90176,13.88473,-0.92354,-0.59078,0.11881,-2.8503,-10.27322,1,2,2,3
443,-5863.46219,-5227.39051,-9674.12648,11.68839,1.48707,0.27744,-13.06914,1.60975,-13.9563,1,1,2,6
444,-910.3891,-232.18326,-656.81539,12.94924,0.28431,-0.32542,-18.98228,3.63796,3.80581,1,1,2,6
445,213.35096,-49.81139,61.33512,13.66354,-0.98334,-0.62608,6.31888,-0.5558,0.21429,10,2,2,3
446,-2965.47558,-33.4213,-65.38581,12.12391,0.71908,2.59092,13.35051,-9.31534,-14.4432,1,1,9,3
447,-793.33403,28.45505,-318.19879,12.9029,0.05184,0.8995,10.19244,5.87662,-3.74943,1,1,2,3
448,-542.5388,1.67447,-235.64191,13.59575,-0.62538,0.15952,10.18174,5.86967,-3.75431,1,6,2,6
449,-1863.09698,255.9953,458.793,12.90314,-0.23531,1.01866,17.07523,0.46844,3.51333,1,1,2,2
450,-569.02611,23.11574,-214.456,13.23781,-0.47381,-0.2309,8.08395,5.24149,0.01968,1,1,2,3
451,-6085.89534,-6691.44268,-10883.77544,10.61445,2.7017,0.49933,-16.16134,-7.33651,-7.81276,1,1,2,6
452,-1101.3678,-5004.23922,-2741.10338,11.9786,3.06731,-0.35573,16.55406,2.96408,13.2627,1,1,3,2
453,-1323.6847,45.87625,-9.42878,12.41172,0.03718,2.04067,-1.68106,16.40874,-1.01128,1,1,2,3
454,-896.61779,114.4889,-364.33983,12.75504,1.3583,0.17104,16.44354,-2.31426,15.7114,1,1,1,2
455,-4017.37607,-2208.89057,-4187.21119,11.98418,2.21786,0.10907,-14.67689,-7.03422,3.64105,1,1,2,6
456,1189.66354,-140.80199,405.34545,14.08365,-0.95134,-0.73609,1.93387,-6.33349,0.35472,2,2,2,1
457,1189.66354,-140.80199,405.34545,14.08365,-0.95134,-0.73609,1.93387,-6.33349,0.35472,2,2,2,1
