label;Anatomy;region_name;hemisphere
1247;area_9;ex;left
1248;area_9;ex;left
1249;area_9;ex;left
1250;area_9;ex;left
1251;area_9;ex;left
1252;area_9;ex;left
1253;area_9;ex;left
1254;area_9;ex;left
1255;area_9;ex;left
1256;area_9;ex;left
1257;area_9;ex;left
1258;area_9;ex;left
1259;area_9;ex;left
1260;area_9;ex;left
1261;area_9;ex;left
1262;area_9;ex;left
1263;area_9;ex;left
1264;area_9;ex;left
1265;area_9;ex;left
1266;area_9;ex;left
1267;area_9;ex;left
1268;area_9;ex;left
1269;area_9;ex;left
1270;area_9;ex;left
1271;area_30;ex;left
1272;area_30;ex;left
1273;area_30;ex;left
1274;area_30;ex;left
1275;area_30;ex;left
1276;area_30;ex;left
1277;area_30;ex;left
1278;area_30;ex;left
1279;area_30;ex;left
1280;area_30;ex;left
1281;area_30;ex;left
1282;area_30;ex;left
1283;area_30;ex;left
1284;area_30;ex;left
1285;area_30;ex;left
1286;area_30;ex;left
1287;area_30;ex;left
1288;area_30;ex;left
1289;area_30;ex;left
1290;area_30;ex;left
1291;area_30;ex;left
1292;area_30;ex;left
1293;area_30;ex;left
1294;area_30;ex;left
1295;area_30;ex;left
1296;area_30;ex;left
1297;area_30;ex;left
1298;area_30;ex;left
1299;area_30;ex;left
1300;area_30;ex;left
1301;area_30;ex;left
1302;area_30;ex;left
1303;area_30;ex;left
1304;area_30;ex;left
1305;area_30;ex;left
1306;area_30;ex;left
1307;area_30;ex;left
1308;area_30;ex;left
1309;area_30;ex;left
1310;area_30;ex;left
1311;area_30;ex;left
1312;area_30;ex;left
1313;area_30;ex;left
1314;area_30;ex;left
1315;area_30;ex;left
1316;area_30;ex;left
1317;area_30;ex;left
1318;area_30;ex;left
1319;area_30;ex;left
1320;area_30;ex;left
1321;area_30;ex;left
1322;area_30;ex;left
1323;area_30;ex;left
1324;area_30;ex;left
1325;area_30;ex;left
1326;area_30;ex;left
1327;area_30;ex;left
1328;area_30;ex;left
1329;area_30;ex;left
1330;area_30;ex;left
1331;area_30;ex;left
1332;area_30;ex;left
1333;area_30;ex;left
1334;area_30;ex;left
1335;area_30;ex;left
1336;area_30;ex;left
1337;area_30;ex;left
1338;area_30;ex;left
1339;area_30;ex;left
1340;area_30;ex;left
1341;area_30;ex;left
1342;area_30;ex;left
1343;area_30;ex;left
1344;area_30;ex;left
1345;area_30;ex;left
1346;area_30;ex;left
1347;area_30;ex;left
1348;area_30;ex;left
1349;area_30;ex;left
1350;area_30;ex;left
1351;area_30;ex;left
1352;area_30;ex;left
1353;area_30;ex;left
1354;area_30;ex;left
1355;area_30;ex;left
1356;area_30;ex;left
1357;area_30;ex;left
1358;area_30;ex;left
1359;area_30;ex;left
1360;area_30;ex;left
1361;area_30;ex;left
1362;area_30;ex;left
1363;area_30;ex;left
1364;area_30;ex;left
1365;area_30;ex;left
1366;area_30;ex;left
1367;area_30;ex;left
1368;area_30;ex;left
1369;area_30;ex;left
1370;area_30;ex;left
1371;area_30;ex;left
1372;area_30;ex;left
1373;area_30;ex;left
1374;area_30;ex;left
1375;area_30;ex;left
1376;area_30;ex;left
1377;area_30;ex;left
1378;area_30;ex;left
1379;area_30;ex;left
1380;area_30;ex;left
1381;area_30;ex;left
1382;area_30;ex;left
1383;area_30;ex;left
1384;area_30;ex;left
1385;area_30;ex;left
1386;area_30;ex;left
1387;area_30;ex;left
1388;area_30;ex;left
1389;area_30;ex;left
1390;area_30;ex;left
1391;area_30;ex;left
1392;area_30;ex;left
1393;area_30;ex;left
1394;area_30;ex;left
1395;area_30;ex;left
1396;area_30;ex;left
1397;area_30;ex;left
1398;area_30;ex;left
1399;area_30;ex;left
1400;area_30;ex;left
1401;area_30;ex;left
1402;area_30;ex;left
1403;area_30;ex;left
1404;area_30;ex;left
1405;area_30;ex;left
1406;area_30;ex;left
1407;area_30;ex;left
1408;area_30;ex;left
1409;area_30;ex;left
1410;area_30;ex;left
1411;area_30;ex;left
1412;area_30;ex;left
1413;area_30;ex;left
1414;area_30;ex;left
1415;area_30;ex;left
1416;area_30;ex;left
1417;area_30;ex;left
1418;area_30;ex;left
1419;area_30;ex;left
1420;area_30;ex;left
1421;area_30;ex;left
1422;area_30;ex;left
1423;area_30;ex;left
1424;area_30;ex;left
1425;area_30;ex;left
1426;area_30;ex;left
1427;area_30;ex;left
1428;area_30;ex;left
1429;area_30;ex;left
1430;area_30;ex;left
1431;area_30;ex;left
1432;area_30;ex;left
1433;area_30;ex;left
1434;area_30;ex;left
1435;area_30;ex;left
1436;area_30;ex;left
1437;area_30;ex;left
1438;area_30;ex;left
1439;area_30;ex;left
1440;area_30;ex;left
1441;area_30;ex;left
1442;area_30;ex;left
1443;area_30;ex;left
1444;area_30;ex;left
1445;area_30;ex;left
1446;area_30;ex;left
1447;area_30;ex;left
1448;area_30;ex;left
1449;area_30;ex;left
1450;area_30;ex;left
1451;area_43;ex;left
1452;area_43;ex;left
1453;area_43;ex;left
1454;area_43;ex;left
1455;area_43;ex;left
1456;area_43;ex;left
1457;area_43;ex;left
1458;area_43;ex;left
1459;area_43;ex;left
1460;area_43;ex;left
1461;area_43;ex;left
1462;area_43;ex;left
1463;area_43;ex;left
1464;area_43;ex;left
1465;area_43;ex;left
1466;area_43;ex;left
1467;area_43;ex;left
1468;area_43;ex;left
1469;area_43;ex;left
1470;area_43;ex;left
1471;area_43;ex;left
1472;area_43;ex;left
1473;area_43;ex;left
1474;area_43;ex;left
1475;area_43;ex;left
1476;area_43;ex;left
1477;area_43;ex;left
1478;area_43;ex;left
1479;area_43;ex;left
1480;area_43;ex;left
1481;area_43;ex;left
1482;area_43;ex;left
1483;area_43;ex;left
1484;area_43;ex;left
1485;area_43;ex;left
1486;area_43;ex;left
1487;area_43;ex;left
1488;area_43;ex;left
1489;area_43;ex;left
1490;area_43;ex;left
1491;area_43;ex;left
1492;area_43;ex;left
1493;area_43;ex;left
1494;area_43;ex;left
1495;area_43;ex;left
1496;area_43;ex;left
1497;area_43;ex;left
1498;area_43;ex;left
1499;area_43;ex;left
1500;area_43;ex;left
1501;area_43;ex;left
1502;area_43;ex;left
1503;area_43;ex;left
1504;area_43;ex;left
1505;area_43;ex;left
1506;area_43;ex;left
1507;area_43;ex;left
1508;area_43;ex;left
1509;area_43;ex;left
1510;area_43;ex;left
1511;area_43;ex;left
1512;area_43;ex;left
1513;area_43;ex;left
1514;area_43;ex;left
1515;area_43;ex;left
1516;area_43;ex;left
1517;area_43;ex;left
1518;area_43;ex;left
1519;area_43;ex;left
1520;area_43;ex;left
1521;area_43;ex;left
1522;area_43;ex;left
1523;area_43;ex;left
1524;area_43;ex;left
1525;area_43;ex;left
1526;area_43;ex;left
1527;area_43;ex;left
1528;area_43;ex;left
1529;area_43;ex;left
1530;area_43;ex;left
1531;area_9;ex;left
1532;area_9;ex;left
1533;area_9;ex;left
1534;area_9;ex;left
1535;area_9;ex;left
1536;area_9;ex;left
1537;area_9;ex;left
1538;area_9;ex;left
1539;area_9;ex;left
1540;area_9;ex;left
1541;area_9;ex;left
1542;area_9;ex;left
1543;area_9;ex;left
1544;area_9;ex;left
1545;area_9;ex;left
1546;area_9;ex;left
1547;area_9;ex;left
1548;area_9;ex;left
1549;area_9;ex;left
1550;area_9;ex;left
1551;area_9;ex;left
1552;area_9;ex;left
1553;area_9;ex;left
1554;area_9;ex;left
1555;area_9;ex;left
1556;area_9;ex;left
1557;area_9;ex;left
1558;area_9;ex;left
1559;area_9;ex;left
1560;area_9;ex;left
1561;area_9;ex;left
1562;area_9;ex;left
1563;area_9;ex;left
1564;area_9;ex;left
1565;area_9;ex;left
1566;area_9;ex;left
1567;area_9;ex;left
1568;area_9;ex;left
1569;area_9;ex;left
1570;area_9;ex;left
1571;area_9;ex;left
1572;area_9;ex;left
1573;area_9;ex;left
1574;area_9;ex;left
1575;area_9;ex;left
1576;area_9;ex;left
1577;area_9;ex;left
1578;area_9;ex;left
1579;area_9;ex;left
1580;area_9;ex;left
1581;area_9;ex;left
1582;area_9;ex;left
1583;area_9;ex;left
1584;area_9;ex;left
1585;area_9;ex;left
1586;area_9;ex;left
1587;area_9;ex;left
1588;area_9;ex;left
1589;area_9;ex;left
1590;area_9;ex;left
1591;area_9;ex;left
1592;area_9;ex;left
1593;area_9;ex;left
1594;area_9;ex;left
1595;area_9;ex;left
1596;area_9;ex;left
1597;area_9;ex;left
1598;area_9;ex;left
1599;area_9;ex;left
1600;area_9;ex;left
1601;area_9;ex;left
1602;area_9;ex;left
1603;area_9;ex;left
1604;area_9;ex;left
1605;area_9;ex;left
1606;area_9;ex;left
1607;area_9;ex;left
1608;area_9;ex;left
1609;area_9;ex;left
1610;area_9;ex;left
1611;area_9;ex;left
1612;area_9;ex;left
1613;area_9;ex;left
1614;area_9;ex;left
1615;area_9;ex;left
1616;area_9;ex;left
1617;area_9;ex;left
1618;area_9;ex;left
1619;area_9;ex;left
1620;area_9;ex;left
1621;area_9;ex;left
1622;area_9;ex;left
1623;area_9;ex;left
1624;area_9;ex;left
1625;area_9;ex;left
1626;area_9;ex;left
1627;area_9;ex;left
1628;area_9;ex;left
1629;area_9;ex;left
1630;area_9;ex;left
1631;area_9;ex;left
1632;area_9;ex;left
1633;area_9;ex;left
1634;area_9;ex;left
1635;area_9;ex;left
1636;area_9;ex;left
1637;area_9;ex;left
1638;area_9;ex;left
1639;area_9;ex;left
1640;area_9;ex;left
1641;area_5;ex;left
1642;area_5;ex;left
1643;area_5;ex;left
1644;area_5;ex;left
1645;area_5;ex;left
1646;area_5;ex;left
1647;area_5;ex;left
1648;area_5;ex;left
1649;area_5;ex;left
1650;area_5;ex;left
1651;area_5;ex;left
1652;area_5;ex;left
1653;area_5;ex;left
1654;area_5;ex;left
1655;area_5;ex;left
1656;area_5;ex;left
1657;area_5;ex;left
1658;area_5;ex;left
1659;area_5;ex;left
1660;area_5;ex;left
1661;area_5;ex;left
1662;area_5;ex;left
1663;area_5;ex;left
1664;area_5;ex;left
1665;area_5;ex;left
1666;area_5;ex;left
1667;area_5;ex;left
1668;area_5;ex;left
1669;area_5;ex;left
1670;area_5;ex;left
1671;area_5;ex;left
1672;area_5;ex;left
1673;area_5;ex;left
1674;area_5;ex;left
1675;area_5;ex;left
1676;area_5;ex;left
1677;area_5;ex;left
1678;area_5;ex;left
1679;area_5;ex;left
1680;area_5;ex;left
1681;area_30;ex;left
1682;area_30;ex;left
1683;area_30;ex;left
1684;area_30;ex;left
1685;area_30;ex;left
1686;area_30;ex;left
1687;area_30;ex;left
1688;area_30;ex;left
1689;area_30;ex;left
1690;area_30;ex;left
1691;area_30;ex;left
1692;area_30;ex;left
1693;area_30;ex;left
1694;area_30;ex;left
1695;area_30;ex;left
1696;area_30;ex;left
1697;area_30;ex;left
1698;area_30;ex;left
1699;area_30;ex;left
1700;area_30;ex;left
1701;area_30;ex;left
1702;area_30;ex;left
1703;area_30;ex;left
1704;area_30;ex;left
1705;area_30;ex;left
1706;area_30;ex;left
1707;area_30;ex;left
1708;area_30;ex;left
1709;area_30;ex;left
1710;area_30;ex;left
1711;area_30;ex;left
1712;area_30;ex;left
1713;area_30;ex;left
1714;area_30;ex;left
1715;area_30;ex;left
1716;area_30;ex;left
1717;area_30;ex;left
1718;area_30;ex;left
1719;area_30;ex;left
1720;area_30;ex;left
1721;area_30;ex;left
1722;area_30;ex;left
1723;area_30;ex;left
1724;area_30;ex;left
1725;area_30;ex;left
1726;area_30;ex;left
1727;area_30;ex;left
1728;area_30;ex;left
1729;area_30;ex;left
1730;area_30;ex;left
1731;area_30;ex;left
1732;area_30;ex;left
1733;area_30;ex;left
1734;area_30;ex;left
1735;area_30;ex;left
1736;area_30;ex;left
1737;area_30;ex;left
1738;area_30;ex;left
1739;area_30;ex;left
1740;area_30;ex;left
1741;area_30;ex;left
1742;area_30;ex;left
1743;area_30;ex;left
1744;area_30;ex;left
1745;area_30;ex;left
1746;area_30;ex;left
1747;area_30;ex;left
1748;area_30;ex;left
1749;area_30;ex;left
1750;area_30;ex;left
1751;area_30;ex;left
1752;area_30;ex;left
1753;area_30;ex;left
1754;area_30;ex;left
1755;area_30;ex;left
1756;area_30;ex;left
1757;area_30;ex;left
1758;area_30;ex;left
1759;area_30;ex;left
1760;area_30;ex;left
1761;area_30;ex;left
1762;area_30;ex;left
1763;area_30;ex;left
1764;area_30;ex;left
1765;area_30;ex;left
1766;area_30;ex;left
1767;area_30;ex;left
1768;area_30;ex;left
1769;area_30;ex;left
1770;area_30;ex;left
1771;area_30;ex;left
1772;area_30;ex;left
1773;area_30;ex;left
1774;area_30;ex;left
1775;area_30;ex;left
1776;area_30;ex;left
1777;area_30;ex;left
1778;area_30;ex;left
1779;area_30;ex;left
1780;area_30;ex;left
1781;area_30;ex;left
1782;area_30;ex;left
1783;area_30;ex;left
1784;area_30;ex;left
1785;area_30;ex;left
1786;area_30;ex;left
1787;area_30;ex;left
1788;area_30;ex;left
1789;area_30;ex;left
1790;area_30;ex;left
1791;area_30;ex;left
1792;area_30;ex;left
1793;area_30;ex;left
1794;area_30;ex;left
1795;area_30;ex;left
1796;area_30;ex;left
1797;area_30;ex;left
1798;area_30;ex;left
1799;area_30;ex;left
1800;area_30;ex;left
1801;area_30;ex;left
1802;area_30;ex;left
1803;area_30;ex;left
1804;area_30;ex;left
1805;area_30;ex;left
1806;area_30;ex;left
1807;area_30;ex;left
1808;area_30;ex;left
1809;area_30;ex;left
1810;area_30;ex;left
1811;area_30;ex;left
1812;area_30;ex;left
1813;area_30;ex;left
1814;area_30;ex;left
1815;area_30;ex;left
1816;area_30;ex;left
1817;area_30;ex;left
1818;area_30;ex;left
1819;area_30;ex;left
1820;area_30;ex;left
1821;area_30;ex;left
1822;area_30;ex;left
1823;area_30;ex;left
1824;area_30;ex;left
1825;area_30;ex;left
1826;area_30;ex;left
1827;area_30;ex;left
1828;area_30;ex;left
1829;area_30;ex;left
1830;area_30;ex;left
1831;area_30;ex;left
1832;area_30;ex;left
1833;area_30;ex;left
1834;area_30;ex;left
1835;area_30;ex;left
1836;area_30;ex;left
1837;area_30;ex;left
1838;area_30;ex;left
1839;area_30;ex;left
1840;area_30;ex;left
1841;area_30;ex;left
1842;area_30;ex;left
1843;area_30;ex;left
1844;area_30;ex;left
1845;area_30;ex;left
1846;area_30;ex;left
1847;area_30;ex;left
1848;area_30;ex;left
1849;area_30;ex;left
1850;area_30;ex;left
1851;area_30;ex;left
1852;area_30;ex;left
1853;area_30;ex;left
1854;area_30;ex;left
1855;area_30;ex;left
1856;area_30;ex;left
1857;area_30;ex;left
1858;area_30;ex;left
1859;area_30;ex;left
1860;area_30;ex;left
1861;area_30;ex;left
1862;area_30;ex;left
1863;area_30;ex;left
1864;area_30;ex;left
1865;area_30;ex;left
1866;area_30;ex;left
1867;area_30;ex;left
1868;area_30;ex;left
1869;area_30;ex;left
1870;area_30;ex;left
1871;area_30;ex;left
1872;area_30;ex;left
1873;area_30;ex;left
1874;area_30;ex;left
1875;area_30;ex;left
1876;area_30;ex;left
1877;area_30;ex;left
1878;area_30;ex;left
1879;area_30;ex;left
1880;area_30;ex;left
1881;area_30;ex;left
1882;area_30;ex;left
1883;area_30;ex;left
1884;area_30;ex;left
1885;area_30;ex;left
1886;area_30;ex;left
1887;area_30;ex;left
1888;area_30;ex;left
1889;area_30;ex;left
1890;area_30;ex;left
1891;area_43;ex;left
1892;area_43;ex;left
1893;area_43;ex;left
1894;area_43;ex;left
1895;area_43;ex;left
1896;area_43;ex;left
1897;area_43;ex;left
1898;area_43;ex;left
1899;area_43;ex;left
1900;area_43;ex;left
1901;area_43;ex;left
1902;area_43;ex;left
1903;area_43;ex;left
1904;area_43;ex;left
1905;area_43;ex;left
1906;area_43;ex;left
1907;area_43;ex;left
1908;area_43;ex;left
1909;area_43;ex;left
1910;area_43;ex;left
1911;area_43;ex;left
1912;area_43;ex;left
1913;area_43;ex;left
1914;area_43;ex;left
1915;area_43;ex;left
1916;area_43;ex;left
1917;area_43;ex;left
1918;area_43;ex;left
1919;area_43;ex;left
1920;area_43;ex;left
1921;area_43;ex;left
1922;area_43;ex;left
1923;area_43;ex;left
1924;area_43;ex;left
1925;area_43;ex;left
1926;area_43;ex;left
1927;area_43;ex;left
1928;area_43;ex;left
1929;area_43;ex;left
1930;area_43;ex;left
1931;area_43;ex;left
1932;area_43;ex;left
1933;area_43;ex;left
1934;area_43;ex;left
1935;area_43;ex;left
1936;area_43;ex;left
1937;area_43;ex;left
1938;area_43;ex;left
1939;area_43;ex;left
1940;area_43;ex;left
1941;area_43;ex;left
1942;area_43;ex;left
1943;area_43;ex;left
1944;area_43;ex;left
1945;area_43;ex;left
1946;area_43;ex;left
1947;area_43;ex;left
1948;area_43;ex;left
1949;area_43;ex;left
1950;area_43;ex;left
1951;area_43;ex;left
1952;area_43;ex;left
1953;area_43;ex;left
1954;area_43;ex;left
1955;area_43;ex;left
1956;area_43;ex;left
1957;area_43;ex;left
1958;area_43;ex;left
1959;area_43;ex;left
1960;area_43;ex;left
1961;area_43;ex;left
1962;area_43;ex;left
1963;area_43;ex;left
1964;area_43;ex;left
1965;area_43;ex;left
1966;area_43;ex;left
1967;area_43;ex;left
1968;area_43;ex;left
1969;area_43;ex;left
1970;area_43;ex;left
1971;area_43;ex;left
1972;area_43;ex;left
1973;area_43;ex;left
1974;area_43;ex;left
1975;area_43;ex;left
1976;area_43;ex;left
1977;area_43;ex;left
1978;area_43;ex;left
1979;area_43;ex;left
1980;area_43;ex;left
1981;area_9;ex;left
1982;area_9;ex;left
1983;area_9;ex;left
1984;area_9;ex;left
1985;area_9;ex;left
1986;area_9;ex;left
1987;area_9;ex;left
1988;area_9;ex;left
1989;area_9;ex;left
1990;area_9;ex;left
1991;area_9;ex;left
1992;area_9;ex;left
1993;area_9;ex;left
1994;area_9;ex;left
1995;area_9;ex;left
1996;area_9;ex;left
1997;area_9;ex;left
1998;area_9;ex;left
1999;area_9;ex;left
2000;area_9;ex;left
2001;area_9;ex;left
2002;area_9;ex;left
2003;area_9;ex;left
2004;area_9;ex;left
2005;area_9;ex;left
2006;area_9;ex;left
2007;area_9;ex;left
2008;area_9;ex;left
2009;area_9;ex;left
2010;area_9;ex;left
2011;area_9;ex;left
2012;area_9;ex;left
2013;area_9;ex;left
2014;area_9;ex;left
2015;area_9;ex;left
2016;area_9;ex;left
2017;area_9;ex;left
2018;area_9;ex;left
2019;area_9;ex;left
2020;area_9;ex;left
2021;area_9;ex;left
2022;area_9;ex;left
2023;area_9;ex;left
2024;area_9;ex;left
2025;area_9;ex;left
2026;area_9;ex;left
2027;area_9;ex;left
2028;area_9;ex;left
2029;area_9;ex;left
2030;area_9;ex;left
2031;area_9;ex;left
2032;area_9;ex;left
2033;area_9;ex;left
2034;area_9;ex;left
2035;area_9;ex;left
2036;area_9;ex;left
2037;area_9;ex;left
2038;area_9;ex;left
2039;area_9;ex;left
2040;area_9;ex;left
2041;area_9;ex;left
2042;area_9;ex;left
2043;area_9;ex;left
2044;area_9;ex;left
2045;area_9;ex;left
2046;area_9;ex;left
2047;area_9;ex;left
2048;area_9;ex;left
2049;area_9;ex;left
2050;area_9;ex;left
2051;area_9;ex;left
2052;area_9;ex;left
2053;area_9;ex;left
2054;area_9;ex;left
2055;area_9;ex;left
2056;area_9;ex;left
2057;area_9;ex;left
2058;area_9;ex;left
2059;area_9;ex;left
2060;area_9;ex;left
2061;area_9;ex;left
2062;area_9;ex;left
2063;area_9;ex;left
2064;area_9;ex;left
2065;area_9;ex;left
2066;area_9;ex;left
2067;area_9;ex;left
2068;area_9;ex;left
2069;area_9;ex;left
2070;area_9;ex;left
2071;area_9;ex;left
2072;area_9;ex;left
2073;area_9;ex;left
2074;area_9;ex;left
2075;area_9;ex;left
2076;area_9;ex;left
2077;area_9;ex;left
2078;area_9;ex;left
2079;area_9;ex;left
2080;area_9;ex;left
2081;area_9;ex;left
2082;area_9;ex;left
2083;area_9;ex;left
2084;area_9;ex;left
2085;area_9;ex;left
2086;area_9;ex;left
2087;area_9;ex;left
2088;area_9;ex;left
2089;area_9;ex;left
2090;area_9;ex;left
2091;area_5;ex;left
2092;area_5;ex;left
2093;area_5;ex;left
2094;area_5;ex;left
2095;area_5;ex;left
2096;area_5;ex;left
2097;area_5;ex;left
2098;area_5;ex;left
2099;area_5;ex;left
2100;area_5;ex;left
2101;area_5;ex;left
2102;area_5;ex;left
2103;area_5;ex;left
2104;area_5;ex;left
2105;area_5;ex;left
2106;area_5;ex;left
2107;area_5;ex;left
2108;area_5;ex;left
2109;area_5;ex;left
2110;area_5;ex;left
2111;area_5;ex;left
2112;area_5;ex;left
2113;area_5;ex;left
2114;area_5;ex;left
2115;area_5;ex;left
2116;area_5;ex;left
2117;area_5;ex;left
2118;area_5;ex;left
2119;area_5;ex;left
2120;area_5;ex;left
2121;area_5;ex;left
2122;area_5;ex;left
2123;area_5;ex;left
2124;area_5;ex;left
2125;area_5;ex;left
2126;area_5;ex;left
2127;area_5;ex;left
2128;area_5;ex;left
2129;area_5;ex;left
2130;area_5;ex;left
2131;area_5;ex;left
2132;area_5;ex;left
2133;area_5;ex;left
2134;area_5;ex;left
2135;area_5;ex;left
2136;area_5;ex;left
2137;area_5;ex;left
2138;area_5;ex;left
2139;area_5;ex;left
2140;area_5;ex;left
2141;area_5;ex;left
2142;area_5;ex;left
2143;area_5;ex;left
2144;area_5;ex;left
2145;area_5;ex;left
2146;area_5;ex;left
2147;area_5;ex;left
2148;area_5;ex;left
2149;area_5;ex;left
2150;area_5;ex;left
2151;area_5;ex;left
2152;area_5;ex;left
2153;area_5;ex;left
2154;area_5;ex;left
2155;area_5;ex;left
2156;area_5;ex;left
2157;area_5;ex;left
2158;area_5;ex;left
2159;area_5;ex;left
2160;area_5;ex;left
2161;area_5;ex;left
2162;area_5;ex;left
2163;area_5;ex;left
2164;area_5;ex;left
2165;area_5;ex;left
2166;area_5;ex;left
2167;area_5;ex;left
2168;area_5;ex;left
2169;area_5;ex;left
2170;area_5;ex;left
2171;area_30;ex;left
2172;area_30;ex;left
2173;area_30;ex;left
2174;area_30;ex;left
2175;area_30;ex;left
2176;area_30;ex;left
2177;area_30;ex;left
2178;area_30;ex;left
2179;area_30;ex;left
2180;area_30;ex;left
2181;area_30;ex;left
2182;area_30;ex;left
2183;area_30;ex;left
2184;area_30;ex;left
2185;area_30;ex;left
2186;area_30;ex;left
2187;area_30;ex;left
2188;area_30;ex;left
2189;area_30;ex;left
2190;area_30;ex;left
2191;area_30;ex;left
2192;area_30;ex;left
2193;area_30;ex;left
2194;area_30;ex;left
2195;area_30;ex;left
2196;area_30;ex;left
2197;area_30;ex;left
2198;area_30;ex;left
2199;area_30;ex;left
2200;area_30;ex;left
2201;area_30;ex;left
2202;area_30;ex;left
2203;area_30;ex;left
2204;area_30;ex;left
2205;area_30;ex;left
2206;area_30;ex;left
2207;area_30;ex;left
2208;area_30;ex;left
2209;area_30;ex;left
2210;area_30;ex;left
2211;area_30;ex;left
2212;area_30;ex;left
2213;area_30;ex;left
2214;area_30;ex;left
2215;area_30;ex;left
2216;area_30;ex;left
2217;area_30;ex;left
2218;area_30;ex;left
2219;area_30;ex;left
2220;area_30;ex;left
2221;area_30;ex;left
2222;area_30;ex;left
2223;area_30;ex;left
2224;area_30;ex;left
2225;area_30;ex;left
2226;area_30;ex;left
2227;area_30;ex;left
2228;area_30;ex;left
2229;area_30;ex;left
2230;area_30;ex;left
