label,anatomy,,,FiredHeatmap,FiredFractionHeatmap,ElectricActivityHeatmap,InhibitionHeatmap,CalciumHeatmap,BackgroundActivityHeatmap,GrownAxonsHeatmap,GrownDendritesHeatmap,umap,,,UMAPClustering
276,95.327028,141.65742,90.169117,1,4,4,5,5,4,3,6,59.749466,109.00461,121.01973,28
277,95.207194,141.62499,90.116088,3,5,4,4,5,5,3,5,96.37691,132.51877,84.36767,57
278,95.225239,141.76456,90.04038,2,4,3,4,3,4,1,4,97.27269,83.93411,77.11631,15
279,95.288005,141.59541,90.183923,2,7,4,3,6,5,4,5,83.608864,137.17108,108.11627,30
280,95.27504,141.63864,90.146431,3,4,3,4,6,4,3,7,66.41389,76.36333,104.99963,18
281,92.883543,141.62734,92.861603,3,5,4,4,6,5,4,7,90.882805,97.39508,130.281,32
282,92.917545,141.70525,92.959156,5,5,3,6,4,5,2,3,113.80751,98.24951,106.59598,37
283,92.890659,141.64965,92.784223,1,6,3,4,6,6,3,6,53.110626,113.58506,95.80882,19
284,92.93598,141.67159,92.860118,2,5,3,5,5,3,3,6,106.166084,110.61322,127.54691,25
285,92.940629,141.65296,92.804843,4,6,4,6,6,7,3,5,96.01787,134.86377,98.15453,38
286,92.927886,141.62899,92.830485,3,5,3,5,5,4,3,6,98.76808,112.46843,65.66402,58
287,92.890897,141.62511,92.852961,2,6,4,4,6,7,3,6,63.23788,129.76144,92.44004,19
288,92.786421,141.52963,92.768906,3,5,2,5,5,5,3,5,83.0153,134.31332,102.62757,30
289,92.787959,141.70837,92.930018,6,6,4,5,5,6,3,5,90.00758,117.229965,71.14766,49
290,92.817265,141.54623,92.822683,1,5,3,3,5,6,3,5,86.14402,77.43674,107.16356,9
291,89.675071,142.61757,94.512404,2,5,5,5,6,6,3,7,65.71842,91.870346,125.50591,28
292,89.737178,142.6702,94.521507,1,4,3,4,4,6,2,5,83.633,73.087776,90.2184,9
293,89.598622,142.53634,94.528307,1,2,6,4,4,8,2,6,99.295265,110.86486,125.5875,25
294,89.631651,142.53425,94.501206,2,5,4,3,7,6,5,8,58.00071,121.340866,84.739655,6
295,89.740855,142.58333,94.530856,1,6,4,3,8,6,6,7,57.08433,94.48895,89.32206,27
296,89.750071,142.58645,94.504458,4,5,4,4,5,5,3,6,64.34936,112.17076,87.71173,6
297,89.592452,142.59152,94.521771,1,8,3,5,7,5,5,6,92.26529,71.546036,107.25999,3
298,89.631888,142.5336,94.430381,3,4,5,3,5,5,3,3,63.235313,126.39607,101.91028,19
299,89.685192,142.6817,94.425103,1,7,2,5,6,5,4,4,114.66423,116.391975,117.01519,52
300,89.603619,142.69122,94.564476,3,6,3,4,4,5,2,4,76.88472,128.85594,116.229385,39
301,86.696614,142.65137,94.155134,1,6,4,3,6,5,4,6,76.85136,86.4082,66.57714,45
302,86.651341,142.67209,94.252528,1,6,3,4,6,5,3,5,106.62434,85.585464,119.75564,44
303,86.640261,142.67245,94.171812,3,4,7,4,5,4,2,5,66.0264,97.24669,128.127,28
304,86.707205,142.74786,94.140027,5,4,2,7,4,5,2,5,111.28129,82.88171,116.3583,34
305,86.610603,142.69955,94.143948,1,3,4,3,3,4,2,5,75.13595,128.48015,115.95375,39
306,86.667068,142.64504,94.161613,1,5,2,4,5,5,3,4,85.85346,102.82091,69.44435,35
307,86.788351,142.68956,94.146174,3,5,1,6,5,2,3,4,68.30127,119.108315,88.34388,6
308,86.695606,142.60859,94.222383,6,7,3,6,7,7,6,7,71.0681,100.58444,66.983215,35
309,86.748378,142.68708,94.249003,4,4,3,4,3,4,2,4,87.61505,121.19435,100.079185,36
310,86.674132,142.67631,94.205149,4,7,4,6,6,6,4,6,120.86476,93.092,100.75224,37
311,82.733946,143.69615,93.701602,2,7,5,3,5,6,4,5,83.31154,82.90776,73.739914,26
312,82.757234,143.62449,93.715416,4,6,3,4,5,5,3,5,70.49091,106.04096,87.56827,22
313,82.705254,143.77678,93.609752,1,8,3,4,8,5,6,8,66.1987,81.871765,76.34234,23
314,82.689929,143.74336,93.695721,1,8,4,4,6,7,4,6,77.567444,95.17778,131.08539,53
315,82.67063,143.65746,93.769109,4,6,3,7,7,4,5,6,55.72197,77.29213,99.36755,18
316,82.667296,143.64953,93.659084,6,7,2,5,7,6,5,7,77.57968,109.86161,68.41315,35
317,82.733415,143.71178,93.654695,3,7,4,4,6,4,4,6,60.486954,92.97726,82.01473,27
318,82.805409,143.70295,93.632,1,5,4,4,5,5,3,6,58.18902,104.8433,75.093834,27
319,82.803908,143.63076,93.692628,4,5,5,3,5,7,3,7,111.287094,108.12109,120.18639,47
320,82.688393,143.76226,93.799835,1,7,4,3,6,9,4,4,53.99855,89.49866,108.46666,18
321,79.874801,143.75159,92.351711,4,4,4,4,3,6,2,4,57.612938,112.01776,100.2538,19
322,79.782519,143.65186,92.261207,2,5,3,4,5,3,2,6,76.36033,118.775955,79.62254,10
323,79.869598,143.67023,92.329494,2,6,3,4,4,4,2,5,79.88379,134.6916,87.48859,16
324,79.877213,143.81388,92.434817,2,5,4,4,6,4,4,7,105.78104,88.08582,109.69681,3
325,79.944525,143.78407,92.321103,4,5,3,6,7,4,5,8,56.657444,96.079636,93.11464,17
326,79.906941,143.68476,92.388991,4,7,3,4,6,6,4,5,118.303925,96.81494,92.07349,37
327,79.81876,143.72096,92.289524,2,5,3,4,5,4,3,5,53.272354,80.637054,93.50775,18
328,79.90211,143.82943,92.400195,1,3,3,5,4,5,2,3,83.36168,102.736786,64.81161,35
329,79.918558,143.83928,92.351548,3,5,4,3,6,5,3,5,53.077282,94.31729,92.613106,17
330,79.833805,143.77181,92.304277,2,6,4,5,6,5,4,6,96.18599,109.77532,127.65216,2
331,77.25428,143.85032,89.016578,4,4,3,5,4,5,2,6,100.18149,94.68758,108.879974,56
332,77.171374,143.94749,88.943721,4,6,4,5,5,6,3,4,56.01551,124.84384,101.072296,19
333,77.263543,143.88738,88.936135,3,5,3,6,6,5,3,7,67.099754,106.38701,69.69728,14
334,77.317534,143.86988,88.969605,3,8,3,6,8,7,7,6,73.632996,84.101654,122.533676,8
335,77.213499,143.94518,89.036563,1,6,5,2,5,4,4,5,105.10167,115.58115,72.02838,49
336,77.307056,143.78978,88.947489,1,7,6,3,6,7,4,5,69.63653,121.373764,70.70439,6
337,77.176441,143.75886,88.92134,1,6,4,2,6,5,4,7,64.83356,101.38508,71.52414,27
338,77.172064,143.77226,88.991537,4,6,4,5,6,7,4,6,65.605484,96.44943,126.34274,28
339,77.320504,143.90263,89.066143,2,2,5,4,3,5,1,5,82.26948,123.138824,72.58116,10
340,77.230635,143.87195,88.971241,2,5,4,5,4,8,3,4,117.21747,92.75306,86.871475,12
341,75.635186,144.93747,85.823363,2,6,4,4,6,3,4,4,115.0836,98.57291,103.1926,37
342,75.554048,144.90456,85.828517,5,4,2,5,4,5,2,6,94.3357,121.78473,82.17064,49
343,75.652871,144.87886,85.880529,4,4,3,4,5,4,3,6,57.813053,121.37162,85.68869,6
344,75.682964,144.98365,85.88566,4,4,5,5,6,6,4,7,95.83538,112.97649,63.978634,58
345,75.719619,145.00104,85.866165,4,6,4,4,6,3,4,5,91.58717,134.0647,91.61856,38
346,75.701512,145.01102,85.895113,1,9,4,3,8,5,6,5,101.93425,103.77034,79.144646,41
347,75.676584,144.95559,85.895982,1,5,6,4,5,5,2,6,98.741875,100.05911,122.35713,2
348,75.599246,144.97868,85.898355,1,3,2,4,4,4,2,7,103.623886,94.462875,124.123726,2
349,75.604953,145.00864,85.79148,3,5,5,6,4,4,3,4,107.9185,84.88385,108.61127,3
350,75.620575,144.97356,85.771999,5,5,4,5,6,5,3,8,54.789505,89.62498,106.64855,18
351,75.119615,145.0353,81.733789,2,4,2,3,6,5,3,7,79.09781,88.81081,64.80978,45
352,75.057047,145.06303,81.759206,2,5,4,6,4,5,3,4,70.32994,89.974335,67.210526,45
353,75.126029,144.95611,81.764278,4,6,3,4,7,5,4,6,77.95752,129.77931,84.47272,10
354,75.167309,144.99079,81.745817,3,3,3,4,4,4,1,5,100.2356,98.61141,119.03241,2
355,75.205319,145.07947,81.725105,1,8,6,4,8,7,7,7,87.49329,77.3611,117.64578,8
356,75.210213,144.98446,81.727639,5,6,3,5,4,5,2,5,94.322426,91.56433,125.31544,2
357,75.027357,145.00233,81.707387,1,4,2,5,5,6,2,5,81.25716,75.24795,81.214836,26
358,75.164844,145.01876,81.643183,1,6,1,3,6,6,4,6,74.07851,84.17499,78.22599,26
359,75.027878,145.05722,81.67496,1,5,2,4,6,4,3,7,107.358665,128.70744,88.573906,49
360,75.118061,145.03549,81.804751,2,2,3,5,4,6,1,7,109.5625,86.286026,119.814384,44
361,76.47037,145.08895,78.875016,4,4,6,4,4,5,2,4,57.52007,83.16517,109.091934,18
362,76.406419,145.03155,78.781742,4,4,3,4,4,4,2,6,56.137768,107.50473,105.59926,17
363,76.399612,145.05095,78.831353,5,5,5,6,5,4,2,5,109.19262,86.559326,83.34675,15
364,76.429448,145.00121,78.925256,4,4,5,6,5,4,2,6,113.02563,109.04857,114.68138,47
365,76.47988,145.15163,78.86928,1,5,4,5,6,5,4,5,86.01281,88.19839,114.89395,8
366,76.552307,145.11787,78.875819,2,5,2,4,4,5,2,3,118.27384,90.07201,100.02522,37
367,76.477831,145.02924,78.849989,2,5,5,5,6,4,3,7,80.5282,106.26105,71.26465,22
368,76.436404,145.0993,78.788943,2,5,3,5,6,4,4,8,116.26968,85.97261,103.49043,29
369,76.408334,145.14483,78.779133,2,7,4,5,5,7,4,5,113.185776,113.16376,107.12515,33
370,76.528368,145.17052,78.786171,2,5,1,4,4,4,2,4,66.805084,131.63303,98.76898,51
371,77.949046,146.16394,75.04645,2,6,5,4,7,4,5,7,103.90175,126.54462,99.06976,7
372,78.014651,146.22762,75.042294,5,5,4,5,5,5,3,6,82.50179,138.11511,90.636215,30
373,77.865989,146.23282,75.037083,1,5,5,4,7,3,4,7,68.569954,127.446976,111.33572,5
374,78.019228,146.09222,75.101924,2,5,5,3,4,6,2,6,76.07265,137.00859,100.056854,30
375,77.989466,146.08288,75.138507,2,7,2,5,7,4,5,5,86.887726,92.21755,62.446285,35
376,77.881945,146.07832,75.101284,4,4,3,5,6,6,3,5,54.84943,105.514114,94.87969,17
377,77.995093,146.16878,75.090537,5,6,4,6,7,7,4,5,85.961105,66.813324,85.99011,59
378,77.931892,146.22704,74.974135,5,5,3,4,5,6,2,6,50.37174,105.7307,99.19319,17
379,77.898441,146.22997,75.063277,3,7,3,3,7,4,6,6,82.10155,126.3552,120.52457,39
380,77.958398,146.11663,75.076632,2,3,4,5,4,5,2,6,71.26179,95.13797,108.981094,20
381,80.173308,146.18468,73.299388,2,4,5,6,5,5,3,6,93.92635,122.10754,127.83371,25
382,80.223229,146.16173,73.243899,8,6,5,7,6,6,4,7,57.300613,96.29848,107.401794,17
383,80.132296,146.11309,73.391555,2,6,2,4,7,5,4,8,52.168785,95.69589,91.529785,17
384,80.167243,146.09183,73.262159,4,6,4,3,7,5,4,6,81.55972,94.70151,133.48145,53
385,80.109729,146.13913,73.263358,2,3,4,2,4,7,2,5,108.35611,109.36392,91.50979,56
386,80.217302,146.28346,73.201155,3,5,5,4,6,5,4,7,67.65272,91.59547,90.62743,17
387,80.091421,146.19516,73.254429,3,6,5,5,5,8,3,4,73.735664,89.479416,69.88788,45
388,80.187038,146.22854,73.303433,4,6,3,5,6,6,3,5,101.56159,106.33263,76.82792,41
389,80.239045,146.23365,73.357204,1,4,4,4,5,5,3,7,102.17874,94.76296,128.26881,2
390,80.162708,146.24845,73.274177,3,6,3,6,6,4,4,5,97.50046,132.31822,93.83516,38
391,84.374599,145.18318,71.767678,2,4,3,4,5,5,2,5,92.284935,110.870255,65.96862,58
392,84.335425,145.15836,71.69936,4,5,4,6,6,6,3,6,75.34698,94.22894,66.24698,35
393,84.466818,145.23976,71.721683,1,6,4,3,5,4,3,3,107.84844,79.0734,87.3969,15
394,84.39872,145.24125,71.777362,1,6,5,4,8,6,6,6,114.97855,86.569534,112.22362,34
395,84.390649,145.13293,71.836435,4,6,3,4,5,5,3,3,65.78792,121.79016,112.514336,5
396,84.363596,145.21287,71.759065,5,3,3,7,3,6,1,4,81.56296,98.442566,99.84742,20
397,84.381532,145.10112,71.753093,2,6,4,5,5,6,3,5,115.10066,100.9618,103.98572,37
398,84.315439,145.26374,71.752789,3,4,5,3,6,5,3,6,115.67323,97.48008,89.7516,12
399,84.457917,145.1619,71.745437,2,7,4,4,8,4,7,6,70.21532,109.670685,66.80634,35
400,84.318865,145.20833,71.66777,3,4,5,4,6,5,4,7,98.07004,111.11739,101.68029,7
401,87.472368,145.17101,71.132327,1,5,5,5,6,9,4,6,77.08005,131.09213,103.347435,30
402,87.45736,145.07226,71.072222,2,5,3,3,3,6,2,5,91.03287,136.03229,112.16117,42
403,87.516708,145.17063,71.192149,2,6,5,5,6,5,4,6,108.36419,105.24527,108.66162,56
404,87.380298,145.17732,71.190541,5,5,6,5,6,6,3,5,96.897385,113.54743,101.97079,7
405,87.528808,145.14474,71.1097,1,6,3,6,5,6,3,6,82.75959,131.62782,84.529816,16
406,87.475252,145.09439,71.077534,3,5,3,6,5,7,3,5,107.30499,111.61147,74.89261,49
407,87.382098,145.16989,71.190848,5,3,3,6,4,4,2,6,84.093056,103.86173,65.56289,35
408,87.561903,145.14854,71.071484,6,6,2,5,6,8,5,5,111.329025,87.87077,117.10179,34
409,87.454635,145.20381,71.120265,3,7,3,5,6,6,4,4,85.74398,97.58991,125.65299,21
410,87.504829,145.17247,71.225831,1,5,3,4,6,7,4,6,75.57349,77.9668,70.28554,26
411,91.435036,144.12624,71.585859,2,6,4,3,5,5,3,6,73.04728,70.47817,94.92949,9
412,91.396916,144.05095,71.508992,1,5,6,3,4,5,3,3,62.175095,123.64073,84.08409,6
413,91.41486,144.06576,71.670901,3,5,3,5,6,6,4,6,76.62639,93.39439,68.66452,35
414,91.450077,144.04807,71.560157,2,6,3,4,5,5,3,4,60.30243,91.03432,116.8866,28
415,91.514238,144.03715,71.669526,4,5,4,7,6,6,3,5,49.005665,103.08068,97.0038,60
416,91.459428,144.08349,71.522863,4,6,3,6,5,5,3,5,105.096825,93.690674,127.016205,2
417,91.471338,144.07043,71.648647,1,5,3,3,5,6,3,5,56.031956,99.46593,96.837585,17
418,91.461751,144.16784,71.492462,2,4,3,4,3,6,2,4,109.77653,123.38242,97.73041,7
419,91.350753,144.17314,71.486551,1,4,5,4,5,4,2,6,90.8177,112.431015,129.52666,25
420,91.435169,144.07793,71.557082,4,7,5,6,7,8,5,8,96.80019,73.59542,92.141174,3
421,94.285573,143.07109,72.912922,4,4,3,5,5,5,2,5,91.12495,91.67657,133.34703,32
422,94.378208,143.02017,72.990354,1,3,3,4,5,5,2,8,111.04766,114.55962,119.60458,52
423,94.259107,143.08495,72.813088,2,6,4,5,5,4,3,5,67.67297,76.84323,86.54404,23
424,94.297792,142.97286,72.868155,3,5,4,3,5,6,3,6,113.95424,109.12274,100.71527,37
425,94.29587,143.16169,72.815002,2,5,4,3,5,6,2,6,75.16933,75.62735,115.14029,8
426,94.284258,143.0418,72.864213,4,6,4,4,7,5,5,7,68.11337,122.21979,102.44081,19
427,94.382131,143.08883,73.006934,2,5,3,3,6,4,3,6,63.792313,99.50827,69.10135,14
428,94.224272,143.13505,73.007888,4,5,4,5,4,6,2,3,72.403946,121.01101,74.68903,10
429,94.187094,143.0162,72.923475,1,5,4,3,6,6,3,5,78.55568,74.47743,120.2765,8
430,94.350066,143.04538,72.910543,2,6,5,4,8,6,6,8,71.72265,78.16355,86.32923,26
431,97.016797,141.99431,75.232605,3,5,2,4,7,5,5,8,74.094635,122.255516,73.34445,10
432,97.111276,142.01721,75.283902,2,7,3,3,7,4,4,6,76.9177,74.44275,105.35414,9
433,97.03505,141.98778,75.28176,1,6,5,3,6,4,3,6,101.99815,111.60945,75.81578,49
434,96.932062,142.05212,75.175567,3,6,3,6,5,6,3,5,97.568245,69.268684,107.535545,54
435,96.940951,142.02214,75.32209,3,5,3,5,5,5,3,5,100.583786,106.679794,76.274475,41
436,96.966049,141.92831,75.276529,1,4,3,3,4,6,2,4,84.2103,66.8524,90.50934,11
437,96.988651,142.09025,75.25854,2,6,7,3,5,6,3,5,60.68146,121.44486,105.15268,19
438,96.963956,142.01595,75.20564,2,6,3,3,6,4,4,7,77.10028,120.3748,127.25399,39
439,97.114112,142.01071,75.238584,3,4,4,4,4,5,2,4,112.72361,86.3857,113.25224,34
440,97.01071,141.93646,75.202529,1,6,3,4,7,5,4,5,115.32008,99.98024,84.38309,12
441,99.75663,141.91722,77.575117,5,5,4,5,6,8,3,6,114.924866,107.47239,81.349396,12
442,99.762909,141.82395,77.489331,4,5,3,5,5,5,3,7,84.24049,109.023125,126.95377,21
443,99.664653,141.88616,77.553712,3,6,3,3,7,5,5,6,58.914562,108.64928,77.232735,27
444,99.731413,141.86029,77.641022,1,6,4,5,5,6,3,6,59.61223,79.48222,103.32164,18
445,99.721782,142.01338,77.532852,1,6,5,4,7,4,5,6,80.26973,113.63345,129.79497,39
446,99.733986,141.86621,77.59,2,6,6,5,7,5,5,7,70.34405,73.78405,104.58673,9
447,99.698623,141.91349,77.514679,2,5,5,5,6,5,4,7,55.35616,117.43875,97.1655,19
448,99.725203,141.89557,77.618731,3,5,3,3,6,6,3,6,85.39532,124.47358,122.5135,39
449,99.846313,142.00195,77.565009,4,5,5,5,4,3,2,4,105.68248,103.91895,78.59282,41
450,99.72148,141.98442,77.569784,1,6,4,4,7,7,6,7,90.988174,73.974365,113.770584,44
451,100.2722,141.8194,81.664691,1,5,6,5,7,4,5,6,65.25886,88.52301,125.48873,4
452,100.17956,141.74192,81.649712,3,8,3,6,7,4,5,5,104.08589,112.48546,84.10849,49
453,100.25079,141.72959,81.595249,1,3,6,4,3,6,1,4,77.469604,113.77016,130.95233,48
454,100.32921,141.90682,81.599262,1,4,3,6,5,5,3,5,52.91726,104.813095,79.46492,27
455,100.27728,141.75861,81.738988,4,4,6,4,4,6,2,5,115.718765,96.86633,111.83875,47
456,100.31618,141.85467,81.652489,1,4,5,3,3,3,2,3,99.1634,87.63352,70.160416,15
457,100.35064,141.7753,81.697645,1,5,4,4,4,4,2,3,98.364525,77.00486,95.99537,3
458,100.18328,141.82347,81.652172,2,6,3,2,7,6,4,7,90.02759,67.02581,95.90947,54
459,100.32027,141.8436,81.755525,3,6,5,5,5,7,4,5,98.966934,118.989655,72.81821,49
460,100.28878,141.85889,81.744624,1,5,2,5,4,6,3,5,96.68126,89.48707,67.72131,13
461,100.89848,140.74351,84.738816,1,4,3,5,4,6,3,4,74.82714,136.55576,93.74938,30
462,100.90495,140.68837,84.662982,4,7,6,6,7,4,4,7,64.41,107.39928,115.408516,28
463,100.8539,140.78904,84.754812,2,5,5,3,5,6,3,6,64.16473,76.33697,103.07419,18
464,100.89576,140.67075,84.728027,1,5,6,3,5,7,3,6,66.283806,130.5054,97.25674,51
465,100.86255,140.69768,84.837591,1,5,2,3,5,5,3,4,92.10999,78.55965,122.89212,44
466,100.92513,140.71586,84.786,4,5,5,5,6,6,4,6,117.31619,89.88759,108.55037,29
467,100.90224,140.69225,84.671542,5,7,3,4,6,6,4,4,75.93512,92.37922,86.11965,22
468,100.97989,140.75453,84.822937,1,5,6,3,5,3,3,6,82.032776,134.58571,99.26373,30
469,100.86744,140.78843,84.721352,1,6,4,3,5,6,3,4,86.24989,135.90091,99.96185,30
470,100.92233,140.81429,84.672548,3,5,4,4,4,7,2,3,86.64031,114.08283,68.80365,31
471,100.54915,141.67829,87.739507,3,6,4,5,5,6,3,5,113.93834,96.68698,115.65453,47
472,100.52072,141.62152,87.673104,4,3,4,5,4,6,2,5,83.25346,86.25496,106.21927,9
473,100.48282,141.65344,87.680417,3,6,5,3,6,5,4,6,89.33631,88.09994,124.907,8
474,100.56301,141.7538,87.774,1,2,4,4,2,4,1,5,117.45055,95.06711,98.90464,37
475,100.55276,141.77222,87.736771,3,5,4,6,5,6,3,5,94.27057,128.71294,105.24228,7
476,100.6228,141.69291,87.785876,4,4,5,5,6,5,3,6,74.40369,69.54368,97.163635,11
477,100.62538,141.62021,87.756753,1,6,3,5,5,8,3,5,68.63731,108.43831,113.24394,28
478,100.45106,141.6957,87.793958,2,3,4,3,5,6,2,7,79.37675,90.45206,124.943115,21
479,100.48208,141.63578,87.773021,5,5,3,6,6,3,3,4,72.04642,127.385666,87.01982,10
480,100.52115,141.58654,87.786566,2,6,6,4,7,5,5,7,73.76779,97.53472,69.996765,35
481,99.079081,141.60301,91.590901,1,6,4,5,5,4,3,5,91.94153,90.01362,95.591095,56
482,99.152055,141.62466,91.601393,1,6,3,5,5,5,3,5,57.424507,92.208824,115.23904,28
483,99.171199,141.62545,91.679263,1,5,6,4,4,5,2,3,49.998856,101.733246,87.01982,61
484,99.01369,141.63511,91.556029,1,5,2,5,7,4,4,8,59.940132,76.76244,94.12137,18
485,99.073585,141.60089,91.590497,1,5,4,4,5,6,3,4,99.35302,125.00906,79.526764,49
486,99.117851,141.67704,91.657611,1,3,3,4,5,7,3,7,109.25185,77.27781,90.279045,3
487,99.05466,141.57132,91.559756,4,4,3,6,5,4,2,6,100.26376,106.55272,65.24988,46
488,99.117388,141.65602,91.506409,2,7,4,4,6,4,4,6,68.14263,81.12671,116.6268,4
489,99.128866,141.70016,91.540541,1,7,6,4,5,6,4,4,113.015,113.00983,86.65424,43
490,99.116278,141.5102,91.566158,2,7,4,5,6,4,4,5,66.94192,97.115776,123.72638,28
491,96.726899,140.56092,94.307756,2,6,3,4,6,4,4,7,58.12065,105.69536,118.03486,28
492,96.698037,140.56371,94.368783,5,6,4,4,7,7,4,7,98.2602,80.056725,72.65158,15
493,96.640233,140.62567,94.387412,4,5,5,5,5,3,3,6,55.319748,114.97951,90.35083,19
494,96.785336,140.60476,94.211329,1,5,2,3,6,3,4,6,115.2274,105.977875,84.45091,12
495,96.82004,140.48889,94.225627,3,6,2,6,5,4,3,5,84.7026,129.91928,111.185,39
496,96.650123,140.52943,94.222817,1,5,4,2,5,5,3,6,52.151318,93.13298,108.60137,17
497,96.778672,140.61572,94.390093,3,5,2,4,6,6,4,5,92.37965,103.488174,125.537445,2
498,96.724581,140.463,94.349682,4,7,1,5,6,5,4,7,60.465813,118.21643,120.16524,5
499,96.645345,140.60624,94.313242,1,6,5,5,6,6,4,6,89.45221,123.426285,125.910126,39
500,96.753015,140.4937,94.309014,3,6,5,4,7,7,5,5,90.86544,71.99807,78.44187,15
501,93.518426,141.55115,95.958556,1,6,5,3,6,7,3,6,64.98539,80.73016,83.19885,23
502,93.440719,141.54892,95.919074,1,4,4,2,3,5,2,4,61.784595,92.71285,115.17864,28
503,93.42054,141.59869,95.964645,2,7,5,5,6,4,5,6,112.96979,93.187775,77.62239,12
504,93.420603,141.63249,95.991122,3,6,2,4,7,5,5,7,50.473763,106.00174,88.165924,27
505,93.585297,141.61899,95.971095,1,5,4,3,5,5,2,5,70.551926,109.16055,128.32333,21
506,93.440334,141.5014,95.998582,2,6,3,4,5,5,3,6,71.419136,124.18608,75.16375,10
507,93.527687,141.56728,95.904333,1,5,4,2,7,4,5,6,122.483376,108.04505,99.98842,37
508,93.55336,141.59674,95.904226,3,5,6,4,4,4,2,7,96.24866,76.293076,104.429924,3
509,93.437102,141.53336,95.945951,2,5,4,4,4,5,2,5,83.33985,93.940475,70.740005,22
510,93.533982,141.63403,95.860379,3,6,4,4,6,4,3,5,77.64771,66.80711,95.76132,11
511,90.301345,141.54168,97.586528,1,7,2,4,7,6,5,6,67.91493,82.27249,113.26392,4
512,90.286645,141.63518,97.641469,2,4,4,3,4,6,3,4,64.71089,81.31425,96.91222,18
513,90.247921,141.56954,97.624297,3,7,3,4,6,4,5,4,114.59327,122.06901,105.39769,33
514,90.322313,141.61565,97.633175,4,4,6,5,4,6,2,6,60.678818,88.43452,110.55109,4
515,90.350803,141.58324,97.567921,2,4,2,5,4,5,2,5,57.95488,98.33034,77.252914,27
516,90.333513,141.63295,97.605433,1,6,2,4,6,5,4,5,53.345764,100.892166,104.05403,17
517,90.343047,141.60678,97.498519,4,6,6,4,6,5,4,5,89.33605,85.490486,123.44952,8
518,90.294233,141.62848,97.49711,1,7,4,4,7,5,5,5,73.36595,89.24659,70.28662,26
519,90.374487,141.46607,97.534509,1,7,4,3,5,4,4,4,48.88465,103.874374,110.42675,62
520,90.282852,141.62809,97.590617,1,6,3,4,6,5,4,7,101.282974,129.41803,92.37685,7
521,86.219366,142.56482,98.125618,3,5,1,5,5,5,3,6,72.468216,132.91513,96.17713,30
522,86.154526,142.53553,98.148733,2,7,3,3,6,3,3,6,54.687935,112.26779,117.82657,5
523,86.265444,142.48538,98.215272,5,4,3,5,6,4,4,6,109.64311,81.193115,84.698944,15
524,86.207982,142.62484,98.063329,5,4,3,5,5,6,2,6,56.65246,107.637726,74.63727,27
525,86.163712,142.61196,98.102439,4,5,3,5,7,5,5,7,55.77285,114.1741,84.971725,6
526,86.272206,142.59447,98.170307,3,6,3,5,6,8,4,6,116.55254,104.2847,106.4426,37
527,86.2482,142.48093,98.03761,2,7,5,3,7,6,5,5,54.31617,96.51292,114.121666,28
528,86.230267,142.59637,98.035144,3,6,3,5,6,5,4,6,52.642624,104.578354,83.44758,27
529,86.271161,142.51997,98.150934,3,8,4,4,7,5,4,6,60.708088,83.06985,104.19163,18
530,86.16087,142.60418,98.133544,6,5,2,6,5,7,2,5,76.37323,98.66302,91.29745,20
531,83.240909,142.59862,97.768348,4,4,2,4,6,6,4,8,62.792755,86.110466,122.11556,4
532,83.238249,142.68673,97.824976,1,6,3,5,7,6,5,6,97.35684,79.80093,83.94556,15
533,83.324385,142.66507,97.744316,2,4,4,5,6,5,3,7,78.572945,134.65239,101.25162,30
534,83.294048,142.55856,97.707842,2,5,3,3,4,5,2,2,103.95404,107.13905,121.08754,2
535,83.182603,142.62775,97.848491,1,5,3,2,4,4,3,5,62.24791,94.593285,81.690636,27
536,83.321524,142.56982,97.749707,1,5,4,3,5,5,2,4,59.0575,123.441124,105.3057,19
537,83.184749,142.61956,97.695071,4,4,6,4,4,7,2,3,65.1764,127.2868,104.92804,19
538,83.259096,142.64007,97.72496,2,5,3,3,7,4,4,7,108.11794,109.1135,82.30048,41
539,83.309525,142.59062,97.717863,5,7,2,7,6,4,5,6,88.158455,105.67336,121.48914,21
540,83.237387,142.58659,97.798983,6,6,4,4,5,1,3,4,75.51742,132.36996,106.97009,30
541,79.397553,143.66504,96.322195,1,5,4,2,6,7,4,7,70.9504,134.41748,114.775986,63
542,79.477749,143.57667,96.290989,2,4,3,4,6,5,4,7,91.766426,131.68015,99.752594,38
543,79.431401,143.68883,96.317524,2,6,6,6,4,7,2,4,101.852615,77.2479,99.110306,3
544,79.352112,143.63165,96.364461,5,4,3,5,5,5,2,7,106.2191,75.776375,107.62909,3
545,79.348206,143.72156,96.292852,2,5,3,3,7,6,4,8,104.18926,91.12072,97.341064,56
546,79.382808,143.6666,96.382185,2,6,4,3,7,5,5,8,86.01639,114.40282,129.20906,39
547,79.311509,143.58141,96.380855,4,5,4,3,4,4,3,4,95.774376,113.97324,106.80318,7
548,79.303796,143.66953,96.240299,3,4,4,6,4,6,2,5,115.67143,107.68012,116.47714,47
549,79.464631,143.71431,96.356225,1,4,4,2,4,6,2,4,102.03323,122.3786,119.821625,25
550,79.46179,143.62764,96.28653,5,5,3,5,5,4,3,6,53.46182,94.26808,89.34639,27
551,76.65772,143.74212,93.979683,2,5,2,3,6,4,4,6,110.761986,124.63075,90.01125,33
552,76.635236,143.65253,94.036019,3,4,5,4,6,7,3,6,77.1743,107.97176,62.6257,35
