umap, ,,Cluster_UMAP
11.003792,5.7626953,10.643042,1
11.328119,6.1361012,10.990491,1
11.131685,5.7585554,10.940136,1
11.084501,6.080275,10.715128,1
11.226239,6.0610714,10.75367,1
11.02309,5.7232614,10.939602,1
11.121113,6.043492,10.61477,1
11.228184,6.020626,10.959946,1
11.289495,5.4608135,10.980542,8
11.17876,5.9477525,10.765429,1
10.925894,5.7148266,10.661968,1
11.187528,6.4239173,10.480707,0
11.060615,5.815949,10.68302,1
11.036313,5.7740088,10.672923,1
11.032867,5.5528307,10.830133,1
11.004876,5.997957,10.550843,1
12.701569,5.1344023,9.984042,3
11.043647,5.867643,10.772304,1
10.903657,5.5553036,10.569354,1
10.851184,5.8553233,10.736286,1
10.910369,5.7541223,10.955901,1
11.045395,5.9939966,10.702946,1
11.08386,5.904948,10.720003,1
10.989425,6.2602143,10.620062,1
10.854578,5.6914816,10.628582,1
10.942553,5.6645412,10.601906,1
11.291065,6.081473,10.863495,1
11.043109,5.9759035,10.703027,1
11.079143,5.7177973,10.931131,1
10.951701,5.4654703,10.91027,8
11.090828,5.508055,10.893617,1
11.006374,5.618097,10.842014,1
10.727776,5.655777,10.474709,0
11.096735,5.642719,10.917379,1
11.080356,5.3660197,10.754035,8
11.102803,6.1238637,10.810452,1
11.022081,5.392438,10.760854,8
10.822226,5.6542096,10.62203,1
11.117893,6.2306213,10.692472,1
10.98019,5.7290463,10.739559,1
10.82202,5.8288093,10.543007,1
10.893737,6.0687237,10.271723,0
10.861243,5.5387926,10.570806,1
10.687883,5.0475945,10.271367,4
11.059307,6.0020704,10.507995,1
10.957129,4.683156,10.530977,8
10.750989,5.320302,10.382555,4
10.7309065,5.3192215,10.022713,4
10.938382,5.6123276,10.518871,1
10.632899,5.1192117,9.922619,4
10.636441,5.341326,10.491259,4
11.27566,5.7935696,10.955421,1
10.689214,5.614793,10.45056,0
10.898192,5.757291,10.772282,1
10.912152,5.671046,10.737213,1
11.0298605,5.5038424,10.8169155,1
10.77701,5.825088,9.717867,0
10.838439,5.9108195,10.182955,0
10.95898,5.6024885,10.682224,1
10.657619,5.491966,9.996558,4
10.6855135,5.8343887,10.296767,0
11.046474,5.1556907,10.731462,8
10.844025,5.3325887,10.710448,8
11.263023,6.061141,10.75908,1
11.039672,5.247085,10.806594,8
10.760921,5.514753,10.411043,0
10.865774,5.79181,10.453739,0
11.02927,4.78914,10.642279,8
10.587109,5.629022,10.266367,0
10.9365425,6.0461035,10.453284,0
10.977147,5.5841055,10.761235,1
10.870784,4.7214403,10.218231,4
10.894694,5.8575015,10.05655,0
10.909414,6.2769823,9.983216,0
10.780807,5.1863174,10.341275,4
10.720054,5.189212,10.223862,4
10.632115,5.845311,10.269754,0
10.706096,5.102984,10.002657,4
10.798279,5.7076535,9.411947,12
10.700242,5.147163,10.276261,4
10.815642,5.6521587,10.239154,0
10.82836,5.5205655,10.488415,0
10.663016,5.4691133,9.782808,4
10.669445,5.6221967,10.467831,0
10.660479,5.481407,10.247097,4
10.721656,5.464782,10.213364,4
10.686563,5.6994205,9.973996,0
10.677847,5.518032,10.236455,0
10.740511,5.0851283,9.919345,4
10.766124,5.392974,10.384514,4
10.655875,5.088281,10.087104,4
10.786382,5.4418883,9.79171,4
10.734162,5.812613,10.127465,0
11.90347,5.4148874,9.965114,13
10.893921,5.7004538,10.168098,0
10.662314,5.513955,10.045062,0
10.679614,5.7468047,10.081455,0
10.806852,5.2333283,10.377061,4
11.283924,5.8834176,9.895,0
10.689487,5.61383,9.913694,0
10.702926,5.7446065,10.138041,0
10.656061,5.327778,9.640351,4
10.983967,5.943736,8.86864,12
10.772004,5.64002,9.983932,0
10.835431,5.0040073,10.432475,4
10.765252,5.592834,9.99653,0
10.757235,6.0654263,9.677088,0
10.79547,5.8884373,10.093953,0
10.732415,5.0348673,9.79769,4
11.116799,6.3428087,9.450856,12
10.793884,5.6847963,9.313179,12
10.6310005,5.1012425,10.021879,4
10.997609,6.1881294,9.748536,0
12.472288,5.271316,9.811704,13
10.82364,5.721004,10.0968275,0
10.565308,5.388703,9.961185,4
10.691537,5.6911087,10.175775,0
10.651948,5.470089,9.599482,4
10.743299,5.8366947,9.947781,0
10.731008,5.9608684,10.049529,0
10.96267,5.4404345,8.994312,18
10.854857,6.071399,9.696117,0
10.737374,6.006715,9.650122,0
10.688933,5.64735,9.518187,0
10.68879,5.594046,9.929532,0
10.615446,5.2758665,9.620635,4
10.822695,5.7019773,10.102188,0
10.737939,5.9923687,10.173118,0
10.81682,6.0558367,9.891296,0
10.755356,6.1806536,9.791282,0
10.883575,5.8697524,9.122703,12
10.614191,5.246086,9.84492,4
10.885911,6.2747335,9.477542,12
10.596061,5.6522865,9.68792,0
10.730724,5.7287025,9.825749,0
10.800086,5.821845,9.98177,0
10.914773,6.3014536,10.603574,1
11.012837,6.0644,9.931147,0
10.859395,6.042854,9.604541,0
10.81585,6.224379,9.862995,0
10.956362,6.157079,9.363347,12
11.036008,6.455505,9.611227,0
11.035535,6.2465525,9.7709875,0
12.187743,5.8095965,9.887939,5
10.737043,5.306662,10.274627,4
11.011296,6.4097257,9.655653,0
10.642336,5.887265,9.5354595,0
10.685537,5.808763,9.286599,12
11.146124,6.3905997,9.463029,12
10.844379,5.7501802,10.39617,0
11.309732,6.7379456,9.298145,9
10.899482,6.34183,9.421011,12
11.122104,6.336626,9.723395,0
10.761657,5.8219266,9.526815,0
10.969971,6.266007,10.3843155,0
10.84666,6.1245036,9.856025,0
11.1098385,6.5596805,9.496159,9
10.732362,6.043213,10.268766,0
10.852797,6.094856,9.383088,12
10.895978,6.0720706,9.911635,0
11.065891,6.522964,9.696254,2
10.957452,6.3390455,9.712786,0
11.459614,6.8462286,9.907035,2
10.803985,5.763638,10.652307,1
10.833941,5.983255,9.901915,0
10.772744,5.716998,10.109899,0
11.128275,6.4997406,9.561085,0
11.184361,6.4711604,9.59791,0
11.233689,6.6211386,9.341982,9
10.820155,5.500909,9.815549,0
10.90575,6.2456245,10.174805,0
11.055517,6.5505877,9.747438,2
11.015114,6.4105597,9.728375,0
10.902822,6.001733,10.110051,0
11.008314,6.3130627,9.6629925,0
11.041617,6.3628254,9.724398,0
11.086271,6.5525413,9.979846,2
11.057827,6.4876065,9.671467,0
11.093004,6.2523556,10.060248,0
11.211618,6.497993,9.652273,0
10.996297,6.4013033,9.700648,0
11.387781,6.611235,9.396771,9
10.950938,6.3304462,10.206512,0
11.464483,6.8056717,9.593386,2
11.521605,6.746462,9.7985735,11
12.619564,5.140354,10.073695,3
11.29108,6.732929,9.666495,2
11.086803,6.6058116,9.538109,2
11.136708,6.3971024,9.672842,0
11.1283,6.6434865,9.83329,2
11.651866,6.8286977,10.400457,11
11.728941,6.941759,9.623701,11
11.151674,6.4706573,10.468768,0
11.039874,6.350227,10.341829,0
11.112336,6.1169534,9.983011,0
11.5243635,6.8850636,10.141474,11
10.938587,6.3710165,9.807731,0
11.322461,6.600944,9.845599,2
11.009658,6.3799543,9.675016,0
10.952374,6.156739,10.559503,1
11.048736,6.4541097,9.826708,0
10.815156,5.9055276,10.169752,0
11.247767,6.5047836,10.237604,2
12.632019,5.231163,9.901619,3
11.327013,6.5899405,10.126552,2
11.102258,6.5274596,9.593779,2
11.343815,6.6753387,9.822722,2
12.591204,5.249288,9.933583,3
11.403389,6.88294,9.971755,2
11.219572,6.382504,10.178383,0
11.201388,6.5138655,10.103744,2
11.693378,6.920962,9.538776,11
11.304315,6.633751,9.339066,9
11.121814,6.597657,10.045977,2
11.472446,6.896336,9.911041,2
11.425869,6.6575656,9.74466,2
11.181302,6.491281,10.136094,0
10.917084,6.360373,10.1603775,0
11.392124,6.72454,10.505406,6
11.366529,6.759944,9.993046,2
11.260593,6.744732,10.412553,2
11.4473915,6.707762,9.778323,2
11.162233,6.4204335,10.173773,0
11.732868,6.955415,10.133437,11
11.681148,6.353788,10.297386,5
11.627315,6.726859,10.091899,11
11.334615,6.6090555,10.419342,2
10.999697,6.3352976,10.049323,0
11.176475,6.418993,10.41675,0
11.284931,6.614438,10.384724,2
11.304915,6.7781086,9.649662,2
11.359932,6.502103,10.545894,6
11.382557,6.8391695,9.71091,2
11.208932,6.667648,10.384362,2
11.248644,6.482287,10.511859,1
11.5214205,6.6343985,10.53488,10
11.7216015,6.892748,9.812603,11
11.360575,6.7286,10.31699,2
11.135494,6.4138036,10.336063,0
11.156528,6.541069,10.056186,2
11.6686325,6.9350877,10.011584,11
11.005973,6.1591167,10.293607,0
11.091692,6.2534485,10.562628,1
12.051415,5.6841416,11.399836,7
11.040796,6.3411927,10.245547,0
11.157285,6.624453,10.091128,2
11.18656,6.3714685,10.475663,0
11.290415,6.5788507,10.425248,2
11.477168,6.355253,10.648157,1
11.419188,6.526184,10.617915,6
11.464775,6.743125,10.16112,2
11.583579,6.860254,9.871423,11
11.407241,6.5286207,10.383246,2
11.477258,6.847281,9.9042425,2
11.120133,6.427265,10.419705,0
11.179021,6.262617,10.636059,1
11.291008,6.101498,10.770639,1
10.95148,6.1554303,10.412909,0
11.605224,6.46195,10.718039,7
11.254974,6.524027,10.472762,2
10.930887,6.26477,10.641284,1
11.533613,6.3111334,10.866904,7
11.294295,6.297902,10.704192,1
11.15434,6.4472136,10.335192,0
11.437762,6.390078,10.54643,1
11.387229,6.647067,10.41322,2
11.476364,6.50575,10.767928,6
11.21182,6.607303,9.912438,2
11.568911,6.448837,10.929908,7
11.183053,6.265822,10.649428,1
11.4157295,6.577375,10.482755,2
11.468144,6.592831,10.515365,6
11.257455,6.498818,10.348873,0
11.37644,6.603151,10.436631,2
11.37134,6.4945135,10.471017,0
11.144641,6.298898,10.631996,1
11.125383,5.970572,10.998166,1
11.278515,6.3009987,10.6093235,1
11.477314,6.646483,10.627848,6
11.200126,6.2281175,10.623852,1
11.240603,6.019107,11.0462885,1
11.300347,6.1229863,10.874452,1
11.27456,6.2440014,10.961531,1
11.381088,6.9080524,10.061088,2
11.128532,6.229036,10.47051,0
11.41205,5.558874,11.158269,1
11.214173,6.1101255,10.705231,1
11.09972,6.034069,10.824143,1
11.540852,6.147693,11.130526,7
11.347999,6.1743183,10.848152,1
11.399005,6.392288,10.811565,1
11.061732,6.3171034,10.461649,0
11.451248,6.465894,10.7297125,1
11.978489,6.2036004,11.19046,7
11.340482,6.1723056,10.88421,1
11.567964,6.5282702,10.61321,10
11.533768,6.4972534,10.806846,7
11.236322,6.093235,10.855156,1
11.428778,6.1583457,10.904553,1
11.58642,6.0319314,11.149611,7
11.147508,6.172519,10.707327,1
11.27889,6.2110248,10.706539,1
11.34879,5.908859,11.010728,1
11.250369,5.9496627,10.944658,1
11.561232,6.498314,10.725227,7
11.093298,5.969022,10.7416115,1
11.304393,6.1162443,10.9156475,1
10.893663,6.313703,10.268393,0
11.467697,5.8135767,11.1142645,1
11.555331,5.1867046,11.157573,14
11.2701845,6.163461,10.833681,1
11.081621,6.080797,10.655087,1
11.412736,6.1462607,10.920739,1
11.085272,6.5246587,10.011885,2
11.59596,6.325095,11.079197,7
11.651724,5.8780475,11.2764015,7
11.076038,6.1012645,10.612309,1
11.435892,6.2024403,10.926974,1
11.31174,6.1177015,10.75826,1
11.231506,5.739496,10.969216,1
10.97159,5.604562,10.831045,1
12.1647625,4.984556,11.597771,19
11.388305,6.2933073,10.784846,1
11.183017,5.981082,10.801835,1
11.240907,5.966433,11.000988,1
11.007924,5.9216905,10.595056,1
11.432459,6.374527,10.72055,1
11.077878,6.3781867,10.528734,1
11.586778,6.249136,10.97949,7
11.016507,5.9120817,10.85312,1
10.87931,5.711201,10.600426,1
12.52568,5.935587,10.674731,17
10.896529,5.397589,10.598102,8
11.155801,5.879462,10.794734,1
10.890263,5.498911,10.744327,8
11.015715,5.302128,10.768544,8
11.432406,5.388666,11.232636,8
12.491583,5.4109354,9.969645,13
11.194475,5.9307704,10.766566,1
10.834407,5.738867,10.813668,1
11.251318,5.9904404,10.88882,1
10.82255,5.772696,10.480782,0
11.026793,6.071717,10.655882,1
10.90025,5.829359,10.61254,1
11.229024,5.600077,10.979808,1
10.921855,5.6893845,10.855399,1
10.963392,5.824373,10.640086,1
11.166309,5.7333565,11.047803,1
11.2089,5.6235266,10.968434,1
11.387197,5.6304317,11.097639,1
11.029597,5.8576508,10.892149,1
10.924248,5.8742485,10.649435,1
12.522031,5.199112,10.0462475,3
11.036974,5.7872148,10.817591,1
11.118457,5.45015,10.883712,8
11.024019,5.716763,10.666669,1
10.957633,5.8687124,10.511376,1
11.716212,5.62442,11.320606,7
10.806916,5.4585247,10.500682,8
11.154335,5.4837756,11.016185,8
11.055427,5.8517804,10.806004,1
11.303187,5.8181458,11.109836,1
10.894212,5.953811,10.784512,1
11.257027,5.347981,10.956048,8
11.065798,5.784084,10.66352,1
12.265159,5.366354,10.071308,13
11.221065,5.44824,10.926476,8
11.003775,5.733941,10.623105,1
10.999376,5.9434724,10.896822,1
10.882131,5.3019743,10.43858,4
11.100126,5.071834,10.728339,8
11.265379,6.1984763,10.6273775,1
10.988164,5.7234282,10.805632,1
10.85596,5.130595,10.575042,8
11.099379,5.7350144,10.7228985,1
10.992962,5.252132,10.748902,8
10.943582,5.5791283,10.839482,1
11.1231,5.36744,10.901101,8
11.365443,5.8288994,10.9480295,1
11.105812,5.5319843,10.969042,1
11.052039,5.400236,10.865238,8
11.119841,5.179848,11.033111,8
10.853633,5.8362775,10.615547,1
10.944822,5.5342436,10.785019,1
10.993864,5.4469395,10.591508,8
11.0498295,5.134021,10.722581,8
10.968848,5.348328,10.572839,8
10.941823,5.4108586,10.787346,8
10.795604,5.5586886,10.449017,0
11.052228,5.1746736,10.697878,8
11.195207,5.5099797,11.143189,1
10.9547615,5.614811,10.169638,0
10.909003,5.39887,10.222424,4
10.855841,5.7359705,10.495957,0
10.873924,4.9737716,10.557327,8
11.066187,5.5574946,10.9890785,1
10.996816,5.310143,10.707547,8
11.065274,5.635016,10.850652,1
11.00591,5.8041306,10.279696,0
11.227559,5.189221,10.827125,8
10.772341,5.278028,10.294358,4
10.91674,5.8287854,10.498021,0
10.701798,5.477903,10.329592,4
10.864116,5.5893373,10.386975,0
11.067468,4.731639,10.518601,8
10.883976,5.1485443,10.383936,4
11.112626,5.2877545,10.941425,8
10.707932,5.673057,9.990074,0
11.141692,5.748309,10.687401,1
10.929561,5.490766,10.605772,8
11.095214,6.0746655,10.43336,0
10.707897,5.5021496,10.328373,0
10.682489,5.3098598,10.29462,4
10.75686,5.0610366,10.150474,4
10.730321,5.294733,10.079582,4
10.881586,5.4414225,10.5912,8
10.880281,5.37775,10.548076,8
11.17212,5.909769,10.150917,0
10.753363,5.576712,10.011214,0
10.843437,5.1244755,10.343236,4
10.785795,5.5401015,10.48744,0
10.755615,5.172333,10.278769,4
10.674661,5.2316833,10.073176,4
10.642627,5.1217456,10.19575,4
10.823873,5.652727,9.987417,0
10.822752,5.5161695,10.094054,0
10.721311,5.0531473,10.260706,4
10.699874,5.098859,9.838241,4
10.601909,5.121999,9.782732,4
10.65644,5.4432397,9.832464,4
10.663288,5.5235186,10.526221,1
10.774508,5.5489607,9.988513,0
10.661359,5.3293395,9.865465,4
10.580405,5.274191,10.166528,4
10.685354,5.3750668,9.974569,4
10.763426,5.1635184,10.206871,4
10.651132,5.130111,10.259458,4
10.909551,5.807552,9.997181,0
10.653333,5.659225,10.410636,0
10.60745,5.3952518,9.879921,4
10.575284,5.207041,10.030753,4
10.678679,5.162713,10.181149,4
10.610626,4.999481,9.978743,4
10.767237,5.6856494,10.240447,0
10.678724,5.4303584,9.728328,4
10.676109,5.3301706,10.054177,4
10.692268,5.497335,9.806498,4
10.634218,5.290913,9.800213,4
10.916209,5.723949,10.271868,0
10.731933,5.082006,10.091035,4
10.647995,5.700919,10.145718,0
12.511197,5.2323766,9.941029,3
10.78328,5.3436236,10.1738825,4
10.714822,5.524615,10.15225,0
10.786331,5.909432,9.8632765,0
10.529537,5.291242,9.721888,4
11.909194,5.0635676,10.066422,13
10.758755,5.4729023,9.844854,4
10.55149,5.695795,9.787911,0
10.505469,5.469103,9.706554,4
10.739234,5.6552844,9.839995,0
10.700466,5.8383164,9.57692,0
10.6884,5.7183833,9.856747,0
10.921345,5.3980207,8.62736,18
10.634769,5.7102437,9.872862,0
10.660133,5.619738,9.682118,0
10.820696,5.9306016,9.954623,0
10.732718,5.8222117,9.883222,0
10.701049,5.8018785,10.085857,0
10.903755,5.6438704,10.520788,1
10.763893,5.5325565,10.09934,0
10.855885,5.912107,10.058418,0
10.733989,5.732964,10.327171,0
10.881818,6.172431,9.995463,0
10.623129,5.708004,10.457432,0
10.849507,5.9584956,9.71798,0
10.706171,5.7210636,10.225452,0
10.929208,6.303216,9.716144,0
10.803728,5.7803006,9.384663,12
10.883926,6.1928105,9.512938,0
12.543985,5.28255,9.899796,3
10.762433,5.7895875,9.482957,12
10.655305,5.508845,9.828767,0
10.982899,5.8685794,9.173654,12
10.826862,6.069486,9.909689,0
10.764509,5.578437,9.322455,12
10.833221,5.8685665,9.47838,12
10.694642,5.585839,9.507222,0
10.774287,5.9781184,9.853301,0
10.661173,5.7753816,9.8930025,0
10.63375,5.6102843,9.958499,0
10.786248,5.95398,9.960314,0
11.034731,6.3188343,9.494729,12
10.867956,6.014083,9.126047,12
11.360098,5.6847296,11.155274,1
10.826449,5.6868644,9.220309,12
10.696153,5.3096976,9.9396,4
10.649662,5.619873,9.591353,0
10.777314,5.7776475,10.280022,0
10.683519,5.7592635,9.534065,0
10.87435,5.7814527,10.2790985,0
10.758155,5.820891,9.3186865,12
10.579877,5.4922695,9.73565,4
11.299379,6.5532084,8.98128,9
10.757023,6.1338644,9.950391,0
10.882444,6.1954846,10.002399,0
10.696739,5.8386908,9.889804,0
10.73902,6.0876,9.629465,0
11.034586,6.468374,10.005508,0
10.90838,6.03237,9.798751,0
11.067458,6.274642,9.380931,12
10.983673,6.2971473,9.617885,0
10.906661,6.1045012,9.630176,0
11.038034,6.2945814,10.163645,0
10.907661,6.1860595,9.757967,0
11.010641,6.3609242,9.328048,12
10.7348175,5.754573,9.819237,0
10.5392275,5.5624857,10.039627,0
11.120972,6.3502812,9.299516,12
10.97236,6.084113,9.616548,0
10.759213,5.7432733,9.782262,0
10.970894,6.262062,9.634433,0
10.816243,5.845293,9.809386,0
10.954951,6.0296626,9.709696,0
10.919449,6.334415,9.712385,0
10.946069,6.270133,10.00427,0
10.795175,6.123788,9.647485,0
10.95625,5.636305,8.971825,12
10.908977,6.1680894,9.636645,0
12.520735,5.2625775,9.948572,3
10.845937,6.1772165,9.654165,0
11.227372,6.612365,9.451591,9
10.820498,6.255358,10.038484,0
10.776509,5.7207885,9.859087,0
12.520168,5.3755307,9.833773,3
11.2272,6.462342,9.175124,12
11.1379795,6.079147,9.184125,12
11.201932,6.4257646,10.232173,0
10.918432,6.294865,9.439759,12
11.056299,6.502342,9.654369,2
10.954386,6.3540926,9.725575,0
11.588176,6.7535267,9.051439,20
11.137919,6.6338663,9.87578,2
10.721518,5.9455104,9.974918,0
11.103357,6.4591,9.433347,12
11.055475,6.43689,9.8759575,0
12.469341,5.38465,9.832616,13
11.241612,6.5285006,9.36064,9
11.90929,6.272735,9.946646,5
10.66195,5.791775,9.498166,12
10.881761,6.1745524,9.98695,0
10.933891,6.341148,9.75638,0
11.123068,6.3587646,9.396479,12
11.035259,6.0949454,10.537782,1
10.984448,6.2209926,9.458423,12
10.902889,6.239205,9.784048,0
11.128366,6.5966654,9.496399,9
11.192609,6.5724072,9.72139,2
11.356534,6.7731485,9.554019,2
11.423071,6.722567,9.487619,9
11.292154,6.5304737,8.8632,9
11.2255335,6.7242265,9.351013,9
11.237555,6.6562734,9.579106,2
11.29486,6.6165085,9.513171,2
11.217809,6.450349,9.22132,12
10.989884,6.300121,9.863267,0
11.298964,6.191355,10.662066,1
10.975785,6.14449,10.153106,0
11.275672,6.6639986,9.629441,2
11.132906,6.605348,9.588781,2
11.121421,6.3950663,10.10041,0
11.322025,6.75312,9.876383,2
11.836689,5.7964654,9.742183,5
11.461955,6.941998,10.050595,2
11.724494,6.470802,10.030382,5
11.207428,6.5582814,9.412272,9
11.006177,6.4054666,9.731654,0
11.1273,6.533598,9.621025,2
11.223245,6.5059533,10.005553,2
11.507437,6.8157825,9.655664,11
11.272838,6.6743207,9.719972,2
11.190864,6.6444225,9.752331,2
11.029886,6.5310507,9.86543,2
11.08852,6.550804,9.838198,2
11.358585,6.770967,9.855143,2
11.359078,6.697006,10.287304,2
11.362596,6.73183,9.563681,2
11.722083,6.9931808,9.673661,11
11.38341,6.6504235,10.037379,2
12.459187,5.370324,9.814743,13
11.213293,6.44786,9.929647,0
11.205999,6.607825,9.741255,2
11.369612,6.5771947,9.386986,9
11.3790045,6.7294717,10.445583,2
11.360568,6.794512,9.897175,2
11.38552,6.72701,10.152901,2
11.190515,6.6754494,9.824956,2
11.175086,6.3236284,10.06608,0
11.49933,6.8225846,10.252101,2
11.351196,6.657663,10.442414,2
11.195018,6.649618,10.040357,2
11.505217,6.8665633,9.733159,11
11.325879,6.507331,10.639175,6
11.436055,6.4625936,10.380481,0
11.116177,6.5239825,10.065105,2
11.531404,6.8704586,9.8375845,11
11.450094,6.7596364,10.345447,2
11.30743,6.3204756,10.5908785,1
11.187473,6.5126796,10.286777,2
11.3805065,6.7493753,10.109951,2
11.535826,6.7949085,10.029984,11
11.590223,6.6819596,10.580513,10
11.599042,6.873284,10.219692,11
11.1615505,6.235311,10.487715,0
11.131423,6.502818,9.842858,2
11.608075,6.5992436,10.600987,10
11.383011,6.591244,10.3328085,2
10.929503,6.00807,9.968862,0
11.672178,6.8107758,10.200631,11
11.546774,6.720038,10.395385,11
11.603399,6.6405435,10.723395,10
12.048933,7.1044793,9.873059,11
11.428238,6.5436068,10.399502,2
11.648688,6.847915,10.287157,11
11.520391,6.8375053,10.182555,11
11.955884,6.231318,11.158297,7
11.009581,5.9891872,10.370043,0
11.206502,6.2579026,10.560035,1
11.722494,6.8067203,10.488863,11
11.520258,6.571164,10.759444,10
11.212105,6.4826946,10.351287,0
11.071823,6.2658334,10.674004,1
11.440592,6.479583,10.469695,0
11.55544,6.516375,10.648633,10
11.135509,6.545791,10.170135,2
11.196864,6.469575,10.366683,0
11.435416,6.747376,9.895131,2
11.328514,6.64144,10.408882,2
12.512529,5.288247,9.971494,3
11.067961,6.1704507,10.640075,1
12.047693,6.8471117,10.575445,10
11.437424,6.5697865,10.396993,2
11.118969,6.3737135,10.2360115,0
11.351907,6.113323,10.620017,1
11.502703,6.5471497,10.687767,10
11.505541,6.5986257,10.720902,10
11.501503,6.5191307,10.766235,10
11.2073965,6.501202,10.480234,2
11.288592,6.2014265,10.836669,1
11.665223,6.648308,10.674878,10
11.979408,6.622662,10.44215,11
11.3150015,6.433174,10.82861,1
11.782677,6.7996173,10.480816,11
