umap, ,,UMAPClustering
42.39727,7.7764072,60.555046,1
38.00267,0.84268326,59.60619,3
36.295513,3.243062,62.273857,3
40.53776,4.703527,60.828644,3
53.687855,-25.862072,59.951744,29
36.829433,0.6774411,62.41796,3
40.006485,2.6650002,61.95302,3
38.793175,4.531284,61.254105,3
39.449364,4.1380973,56.91174,3
38.083607,3.4298303,60.368515,3
34.70513,2.4548519,58.32923,6
36.014133,0.45776916,64.21245,3
38.487514,4.033099,62.732906,3
33.875843,2.5055666,58.39977,6
36.701096,2.2367356,59.225494,3
40.845646,4.3190355,59.40046,3
38.460564,5.597144,61.239044,1
39.78905,3.577136,61.816174,3
37.090233,4.250116,61.554543,3
33.284668,-0.09279917,59.17121,6
37.806133,3.4202304,60.753677,3
35.401108,2.034312,58.524128,3
38.60199,4.2366548,60.190548,3
41.9349,2.1528027,60.497375,3
40.332726,4.161064,58.89421,3
37.486965,1.8466818,61.196243,3
36.99254,0.35011086,62.58101,3
34.382065,2.1253533,59.15653,6
36.45227,2.772399,59.152054,3
38.4567,3.2609625,53.858864,2
40.168953,5.543584,59.843925,1
36.80263,1.8779467,61.021126,3
34.023865,1.4311743,58.64956,6
38.801086,4.484016,60.196632,3
38.27479,4.2851048,56.391926,3
40.267517,2.704533,62.81889,3
34.411106,1.1051344,57.866978,6
36.172775,0.9124254,60.779266,3
37.876957,4.115755,58.488953,3
36.092163,2.532891,58.61311,3
32.219982,-1.6274884,61.667297,6
39.5579,3.9758496,56.771767,3
36.054455,3.073758,56.38182,3
34.40088,1.7074397,59.785877,6
42.26561,6.9554586,58.465263,1
37.8786,2.5446036,54.313057,2
34.70117,1.6234045,63.58646,6
42.82549,5.180555,55.06962,1
51.09943,6.1774073,57.48448,7
38.141808,2.691402,57.670334,3
35.33271,1.7986871,55.210613,3
36.47905,4.1875,60.06357,3
35.59117,2.2450993,57.028065,3
42.509975,5.8935018,56.770138,1
38.26656,2.9107862,58.844296,3
40.315193,5.122591,57.82742,1
36.741955,5.0036616,56.52115,1
39.89409,3.7724268,54.080727,2
37.07399,2.570114,56.9857,3
37.616814,3.0822053,55.714546,3
36.40051,1.2755407,55.1998,3
38.650112,4.465534,56.73067,3
41.182636,6.4256315,55.13005,1
37.995808,4.9331965,58.673878,3
38.943573,1.9626184,54.922794,2
35.491154,-0.100074895,54.64748,2
38.391987,3.31283,58.382103,3
32.290623,-0.77944875,58.26793,6
40.723755,3.3855934,52.99645,2
34.850403,2.6824162,59.256596,6
37.897152,3.2912633,55.827705,3
45.762577,6.0725956,53.02114,9
40.103027,4.27595,55.972347,3
35.95162,2.1947763,51.30013,2
38.32856,1.2941763,52.523724,2
37.065895,2.3465474,48.778015,2
37.880573,3.5030355,56.05402,3
38.825806,3.9173121,56.69104,3
41.273026,5.7372355,54.52008,5
39.86632,5.0488596,52.390747,5
38.67307,3.2356129,53.705135,2
38.42018,2.5797894,55.053364,3
37.214348,2.4058478,55.592857,3
36.62166,4.066664,56.543774,3
41.851303,4.7885113,57.278572,3
35.672756,3.0847259,59.32816,3
35.987213,1.5510792,53.40891,2
49.126747,0.67900985,64.33496,11
42.9087,6.370736,53.817642,5
37.51221,3.5314736,52.76387,2
38.65986,5.5484123,54.42562,5
36.64063,2.4138684,53.163666,2
42.651386,2.3369124,47.20501,2
41.277573,3.011683,53.883305,2
40.899437,3.4421644,52.57256,2
39.38685,6.256256,52.953167,5
38.403324,2.0779948,61.74204,3
36.688683,1.9444461,54.12639,2
40.007065,5.0603304,53.626514,5
40.495667,4.3006344,51.90191,2
42.640896,3.9540472,49.439857,2
38.86063,3.7114873,56.252476,3
46.32721,6.692857,52.183655,9
45.277527,5.844483,53.570446,9
39.76787,4.204709,54.24466,2
42.859756,4.6548023,53.053432,2
38.989876,3.3246698,52.27669,2
41.31374,4.867134,55.865974,3
42.35166,5.7799883,52.011494,5
44.986134,4.522752,51.24479,2
43.852367,4.2089133,52.410004,2
51.769184,-28.117908,57.649315,29
41.955185,4.854428,51.352623,2
40.184914,5.556276,54.037365,5
39.20118,3.824905,56.204754,3
41.223217,5.607089,53.911423,5
41.51297,5.21222,52.37245,5
41.972218,6.292829,49.32839,5
42.493294,5.996096,53.38358,5
43.852745,6.420146,52.70885,5
56.089176,4.008972,57.881187,22
44.484283,6.3337617,53.194584,5
38.863213,3.9596372,53.26853,2
42.096,4.5014887,50.859447,2
44.41908,4.6807737,50.16294,2
43.45297,5.7434583,51.593346,5
40.228348,2.8124804,53.725937,2
40.098083,5.625462,52.83438,5
44.852222,6.6123743,52.51117,5
47.52973,5.613106,50.85859,9
44.65078,5.1408906,52.01512,5
41.96116,4.1954956,54.69812,2
42.71997,5.5966053,51.02746,5
44.908062,4.749656,52.10782,2
43.334213,4.6341505,50.791626,2
40.086067,-3.7603805,60.830048,3
43.684574,5.8887596,50.106644,5
45.240524,5.599034,51.213203,9
45.195065,4.3017445,51.319637,8
41.880795,4.5187674,52.520004,2
41.682476,5.442973,58.21726,1
46.11724,5.1518116,53.342632,9
44.302822,3.700941,51.75683,2
43.908165,7.2460318,50.338116,5
45.80883,6.8945975,60.574642,7
47.964077,4.0213366,49.94679,8
46.536106,6.0402923,56.958214,7
41.794968,4.372941,50.996857,2
46.404427,5.1401415,53.45446,9
40.788494,3.8803313,51.171497,2
46.208755,4.895485,54.283634,8
43.14013,5.142996,53.371815,5
44.755215,6.974015,53.18411,5
44.240208,4.732035,54.56035,2
42.402576,5.0296564,49.969208,5
48.494602,7.4611387,50.53587,9
45.06413,6.6532984,54.02225,9
45.309326,4.955765,54.1019,8
49.251575,5.3771834,57.10424,7
46.94837,6.8098335,53.655018,9
47.894356,7.576795,54.9293,9
49.302135,4.43854,50.9762,8
46.020416,5.989958,56.646366,7
48.43601,4.4157715,51.52778,8
46.884953,5.4896326,57.23162,7
49.568806,3.91708,59.664017,11
48.901478,4.5458813,51.477074,8
44.27053,6.072285,53.49906,5
47.451206,6.714446,54.253124,9
46.581566,5.0254135,50.61383,9
44.68934,7.090473,54.967903,5
52.21982,4.7568936,53.747437,8
45.20977,5.830751,54.049,9
46.077248,6.3256445,54.480255,9
53.07303,3.6361198,59.12821,11
46.50326,4.6096697,56.16517,11
52.0206,6.4322715,54.8302,9
46.443027,6.680296,52.970757,9
48.442604,5.0255294,56.915947,7
45.438896,8.183935,52.805313,9
47.762104,5.350719,57.883247,7
50.952904,6.109882,55.88456,7
48.68362,5.4296203,52.029644,9
51.534733,5.910061,52.58898,9
52.18335,5.473487,54.526768,9
50.044395,5.325308,57.8312,7
46.42582,7.5388885,53.11983,9
48.23284,4.49589,56.218685,11
45.122246,6.0464025,54.08735,9
48.445404,8.291513,60.05326,7
46.876358,5.2345395,54.11907,9
45.988922,-12.715083,64.68276,30
47.400322,5.738716,56.565914,7
49.285828,6.4687304,59.783703,7
55.437847,5.929627,63.265533,31
51.093464,6.7863665,51.845364,9
44.820805,4.731441,49.992928,2
46.182613,4.760136,54.150993,8
47.55295,7.672306,55.234673,7
51.94202,3.9471574,52.95281,8
47.507637,3.8452246,64.7967,11
46.948036,5.6066875,56.028008,7
48.302124,7.0757456,52.729702,9
47.02954,7.1236796,58.34564,7
46.92667,5.5838704,58.494473,7
43.857872,6.040825,60.73564,1
42.171,4.763486,55.217552,3
52.120293,4.278082,57.712326,11
50.088734,5.7302446,61.46429,7
47.48214,7.860524,54.830833,9
48.68519,5.3756,56.58857,7
50.228416,5.972831,59.66432,7
42.437138,6.6158905,57.04248,1
48.54595,4.741066,59.876247,11
46.731895,6.150536,60.29191,7
49.767166,4.088711,61.37869,11
47.767105,6.112471,56.508102,7
44.068428,6.350663,55.267654,1
44.348434,6.5549684,62.522682,1
48.618492,5.0651274,61.819035,7
44.82773,6.0161996,56.604416,1
44.87309,6.3664694,61.173943,1
52.79155,4.122443,56.36002,11
52.810776,2.8780036,64.7404,11
46.207413,4.195793,59.839966,11
49.833603,6.166999,61.407566,7
50.88541,4.6679177,53.29783,8
45.16691,4.6852045,59.821133,11
44.02099,5.6849866,60.14832,1
47.552155,6.132183,59.60724,7
46.58093,5.806345,60.695797,7
46.10553,6.206272,58.354523,7
49.93447,6.441236,59.041077,7
46.85306,6.5953593,62.086533,7
50.876904,6.235771,58.730957,7
46.311356,2.1803687,68.450134,25
52.548187,5.7338076,61.38537,7
48.466206,7.470753,53.988518,9
44.925507,4.3211946,63.614433,3
49.431686,4.941537,59.374214,11
46.43051,5.1602764,62.914856,7
45.42839,4.292593,61.133774,11
49.811855,-24.551867,62.77229,15
43.74997,4.9445786,63.689568,3
46.89735,7.3447123,58.99776,7
48.73612,5.209647,60.09998,7
44.22249,4.0303416,62.338505,3
46.63534,4.013066,59.39708,11
46.64353,4.9293776,64.80032,11
45.470062,5.73851,61.06993,7
46.337284,4.544404,65.229614,25
46.768257,5.5913115,60.7034,7
47.179512,6.2541685,61.616417,7
52.623592,3.4203358,63.45419,11
46.603886,4.4556227,62.206005,11
44.201866,6.0799975,61.1913,1
47.408394,7.3520308,55.49505,7
44.625202,1.6253393,59.340157,3
44.424534,6.2480617,59.35137,1
42.386368,4.281241,64.03139,3
45.896248,6.139697,60.2043,7
46.048737,3.672791,64.08955,11
39.892704,4.0610104,62.83925,3
42.567055,2.955426,63.3481,3
43.544315,4.7978973,61.01385,3
40.691284,3.7975466,62.370533,3
44.314117,5.0541716,60.967976,1
44.40435,4.353755,61.437416,3
46.76152,5.7239723,63.277126,7
42.137238,4.772673,62.643375,3
44.389797,4.0716963,63.116135,3
42.775482,5.440481,62.248566,1
43.498875,5.758752,60.612152,1
46.6763,5.410816,63.77106,7
50.566406,1.9555868,67.44126,25
44.620327,4.449164,63.357998,3
44.89227,5.3326902,60.219784,1
46.142097,3.7991776,63.546047,11
44.362835,4.156958,66.37236,10
42.799126,5.570346,62.549454,1
42.359367,3.1227467,63.37126,3
45.34842,4.494234,60.938583,11
47.465073,-17.850716,56.72486,15
45.55147,0.84187204,62.047424,11
49.573215,4.3378024,62.985214,11
46.45932,4.7280545,64.94927,11
44.314426,2.3507335,65.599655,10
48.26509,4.290056,65.88044,25
46.00613,3.1463227,64.22409,11
44.03278,4.791052,61.286995,3
54.72654,6.4263625,63.660316,7
41.918762,5.4336214,59.88774,1
38.979607,3.716034,61.515026,3
41.861458,2.329566,65.37044,10
41.640755,3.0457094,64.08093,3
46.06595,3.0283632,64.72956,11
42.46953,4.313002,61.86088,3
44.251984,2.597488,64.520805,3
41.34052,4.1626434,65.3497,10
42.959175,5.7869625,57.833027,1
43.963165,3.2469406,64.97561,3
47.149216,-0.27726537,68.655014,25
42.280422,1.223961,65.26686,10
36.162117,3.7052214,58.209602,3
42.001728,4.3751106,64.33473,3
40.90605,2.7662525,61.778793,3
43.997276,3.3787575,64.39516,3
41.560028,3.2900057,63.278107,3
37.045742,3.5935755,62.776398,3
39.159782,-2.582674,67.65607,10
41.874393,3.738649,60.845886,3
39.324146,4.808837,63.242626,3
37.83996,1.3921957,61.288246,3
42.236134,4.2628164,60.764748,3
42.87107,4.381611,58.62552,3
37.75383,2.3933697,66.46219,10
41.771984,5.59743,62.283268,1
42.76039,3.1957219,63.87423,3
40.422478,2.4822211,61.798615,3
35.812317,-1.2310368,64.59705,3
41.78719,0.1969573,67.87261,10
40.246014,3.7747188,60.589424,3
37.063824,1.7558336,61.775917,3
38.265156,-0.6979991,65.10628,10
37.399994,2.1447225,64.2587,3
44.387814,4.439648,62.781948,3
40.283577,3.1960213,64.04553,3
38.73359,2.2236087,62.501865,3
37.793945,2.5745397,62.955315,3
39.32584,0.9686508,63.333797,3
38.762592,2.2286227,61.028175,3
41.635277,6.383057,61.434586,1
38.767162,4.0795174,61.71138,3
35.056873,1.8759413,63.32627,3
39.294773,2.4158573,62.62271,3
38.262672,0.22392921,63.359318,3
38.524254,2.616534,60.91987,3
41.320644,3.232639,62.483185,3
38.632885,4.072147,62.31424,3
40.631786,4.771168,64.03366,3
34.506493,-6.2432346,66.753174,19
37.66785,3.1647947,62.56857,3
35.21565,3.0310616,59.81878,3
39.79638,2.7751148,56.187416,3
38.02115,3.4024286,59.11427,3
38.572422,2.3246737,62.89349,3
39.541103,4.131544,61.410225,3
38.996655,2.1441784,64.51053,3
39.90277,5.323352,59.692596,1
42.27276,1.6482561,64.02818,3
35.34129,0.37416095,62.269215,3
38.256836,3.3555408,57.97659,3
34.25446,-1.592549,62.302193,6
35.3725,3.1340477,57.752434,3
38.2267,2.6367612,61.49521,3
36.324726,0.98260784,60.47133,3
39.811855,3.999052,58.493652,3
35.123825,0.58413893,59.217125,3
34.288773,0.8234108,62.06801,6
39.05857,4.65924,60.393833,3
37.260883,1.5256876,58.334183,3
36.067272,4.0235496,62.328297,3
38.633892,1.7457491,61.73292,3
37.948154,2.9407809,61.33209,3
34.294975,-0.42138267,56.773754,6
36.20957,2.365589,60.689236,3
35.566257,-0.21356286,59.672436,3
37.698933,1.4047395,61.431103,3
35.873367,0.1359852,62.054295,3
35.13326,3.515143,59.605747,3
32.360374,-3.42774,55.37265,6
37.22156,5.176133,62.05998,1
37.794937,3.2410483,59.80683,3
34.79886,2.5336719,60.27914,6
35.573353,-0.5126096,62.25614,3
33.08489,-0.24787983,59.998962,6
35.653557,1.3970954,55.260105,3
36.70747,4.1146426,57.2276,3
35.835636,1.4204495,61.630817,3
36.498394,1.767254,61.772915,3
34.30962,2.9641988,57.144363,6
35.656258,1.9833578,56.050026,3
38.405975,5.7985153,60.69489,1
39.61428,3.2450187,56.175594,3
36.81087,2.74719,57.490562,3
32.99726,-1.458019,58.1592,6
35.533745,3.0063322,57.16532,3
36.926853,1.0641952,61.360977,3
36.81763,1.4536486,55.745415,3
34.53218,0.81848097,56.94399,6
34.800266,1.6813703,56.52277,6
38.408962,2.39264,60.682373,3
34.551544,-0.011068643,60.061794,6
34.27352,-0.3606885,57.41857,6
35.44913,0.9423845,53.815098,2
37.119698,3.9798582,56.691624,3
34.489994,0.322914,57.98721,6
33.942467,1.5266659,56.899498,6
35.87456,0.7425887,57.45417,3
57.042847,-12.603017,60.774883,32
36.000763,0.27290562,56.52041,3
39.72669,3.6856732,57.94261,3
35.12574,1.2001138,59.581436,3
35.019733,-0.2666368,53.57597,2
38.295795,0.74031305,56.345055,3
35.17804,2.0642946,54.739796,2
38.827377,0.32253566,61.203438,3
39.318916,3.3952255,55.486866,3
35.053207,1.660707,55.723053,3
35.18901,1.7063046,54.811615,2
37.06771,2.930465,55.0739,3
35.966434,2.4942882,55.567074,3
33.182465,-1.2533538,56.539722,6
36.717297,3.5640168,55.927692,3
38.048927,4.2667584,53.851707,2
35.06259,1.5492043,57.0573,3
39.72883,4.3987827,51.570545,2
34.74936,1.4935266,54.73929,21
38.0987,-0.48434004,55.306057,3
37.655746,-3.2559154,55.56278,3
43.50631,4.265402,53.9587,2
37.5035,1.9546821,52.627583,2
34.84412,3.0960224,53.869743,21
33.76804,1.4931064,51.629528,21
32.10983,-2.8135629,56.818024,6
38.30879,3.3829963,55.70667,3
32.90163,1.836462,59.56196,6
37.917446,1.9141283,54.652218,2
37.21314,1.0594636,51.124985,2
39.648167,4.97868,49.37933,2
40.4192,6.245633,53.904613,5
38.70135,2.6181343,53.220943,2
42.28341,4.8449316,52.326946,2
36.35137,2.3134437,52.5087,2
35.49485,2.4445858,53.10503,2
36.833767,0.8574194,54.10957,2
39.894794,3.8314466,53.279068,2
31.851198,1.0123314,53.80562,21
37.30862,3.8725443,52.775593,2
39.68743,5.1039057,51.669804,5
39.321438,1.2667336,51.796326,2
44.071312,4.347322,52.62715,2
36.015736,0.84466213,51.540333,2
36.34331,3.0017936,53.88723,2
41.49826,3.6569257,53.103302,2
35.869686,0.52797467,52.81981,2
38.27053,2.2757354,62.35051,3
39.21821,3.5925813,54.27948,2
40.356907,4.614423,51.535667,2
35.456814,-2.016027,48.97436,2
37.176193,2.8781223,53.547783,2
41.362988,4.8415413,49.866043,2
39.476906,1.285439,48.187157,2
33.8366,0.78484416,55.256687,6
41.807358,6.529274,51.668533,5
37.126785,4.945348,54.232258,2
35.83772,2.5594094,53.636017,2
43.85065,6.9586887,51.707024,5
42.805504,5.91198,50.880043,5
41.130413,3.7718284,50.499382,2
43.537888,6.1685114,49.329952,5
42.03045,4.853709,52.334076,2
37.742374,2.4347386,51.54841,2
42.713875,3.2847447,49.11226,2
39.566578,4.6977158,51.90786,2
43.227615,6.828177,54.55131,5
40.44915,4.69614,52.5571,2
42.19941,6.604796,52.517395,5
39.883522,3.713248,48.769764,2
46.461372,4.2622824,53.83042,8
39.06787,3.863287,52.75433,2
49.544655,5.9919934,52.907387,9
53.573395,-6.892505,56.01707,30
42.6911,5.4188676,55.83737,1
42.56369,5.1228724,52.81565,5
44.646893,5.5423045,52.215534,5
42.943108,4.846672,54.880466,2
38.530563,3.4789948,51.951767,2
44.235233,6.848076,48.749542,5
44.313744,2.5637314,47.36152,2
43.772125,4.206087,52.304176,2
44.67947,6.085717,54.075832,5
44.803688,5.083342,49.881065,5
40.954643,4.6427674,51.335327,2
43.222904,5.2786946,52.700462,5
42.535595,5.7609677,51.156162,5
42.835697,6.2862444,50.575623,5
45.595955,5.7915773,52.11912,9
42.69439,4.3134713,48.693848,2
41.0235,3.9415698,50.788708,2
46.306885,4.6767406,51.41056,8
49.885616,7.442424,52.215775,9
43.03555,5.0682964,52.999233,5
41.24536,3.7846255,55.096138,3
42.68736,5.118492,50.397034,5
38.659946,2.8344557,50.83826,2
54.490566,-14.321519,62.8498,30
49.17349,4.1209784,49.00461,8
42.40966,6.516505,51.974304,5
48.78074,3.6647015,49.784084,8
45.7536,5.447085,50.836033,9
43.268494,3.9623144,52.319733,2
47.66664,4.65433,58.738483,11
44.97746,4.828676,51.267353,2
44.136154,4.7017727,52.11982,2
44.18375,7.522034,52.434826,5
41.99524,5.756483,50.451538,5
45.24797,3.5724368,48.149456,8
46.6725,4.145679,47.82513,8
44.019173,2.1366422,59.609447,3
47.90539,6.543208,54.674725,9
48.703197,4.447144,51.219643,8
45.478245,4.828232,53.065372,8
45.658188,4.03524,51.069866,8
43.176315,7.131384,52.20658,5
45.74143,4.8783774,50.358543,8
46.843445,6.520269,49.774612,9
47.887196,5.256279,50.85206,9
48.140274,6.448552,49.830738,9
46.449554,5.2652287,53.060715,9
44.673126,5.182293,52.158833,5
45.871063,6.1556997,51.11185,9
43.478615,6.3050103,52.81868,5
49.222343,4.8847485,52.481842,8
42.108566,1.9591572,49.34759,2
43.20688,7.065971,55.304855,1
45.56869,6.086945,54.87113,9
45.00068,4.163616,50.577576,8
46.910416,7.0633454,54.657974,9
47.940254,4.4371147,54.687492,8
47.55831,6.3677306,55.289757,7
44.241962,6.479539,51.82908,5
48.983414,5.3835278,51.06474,9
47.442474,6.29904,54.254116,9
48.300682,6.2481766,55.270836,7
46.338024,6.0135484,53.575245,9
50.88813,4.674722,51.72874,8
41.82334,0.44115382,49.537674,2
46.574333,5.043606,51.2126,9
48.922916,7.7148128,54.517822,9
49.754036,7.106108,55.599957,7
46.228336,7.7829504,55.57961,7
47.042816,5.9134417,55.086693,7
44.86081,6.3285756,53.56871,5
44.750767,7.469103,54.92276,5
47.78025,6.4818964,56.042633,7
50.919266,6.025023,55.206924,7
51.57727,5.581889,57.720676,7
50.015507,5.830278,52.997925,9
44.317608,6.334255,55.42978,1
46.496834,6.5425324,55.063652,7
53.03003,2.35741,51.792828,8
53.341797,4.910939,58.32138,11
49.10377,6.073156,53.461346,9
50.29486,6.157656,53.42609,9
46.55811,7.2482305,54.72618,9
49.47836,5.177012,52.494358,9
53.260426,1.7702652,63.799328,11
47.885483,5.4022317,50.674477,9
49.531654,7.5639668,56.20911,7
50.97046,5.884853,56.76203,7
49.154915,5.1940794,55.39793,7
50.11505,7.277501,58.097954,7
51.34808,4.1810217,52.343826,8
50.69594,5.104254,55.725456,7
51.545464,1.1820107,50.89804,8
52.24324,5.3173976,59.44629,7
49.093834,7.9893284,56.954327,7
46.289555,6.5898366,59.700172,7
51.554775,4.23173,53.385967,8
49.95495,5.770732,54.41899,9
49.43178,4.824886,56.25439,11
51.464916,4.6539006,50.881077,8
53.38614,4.782402,55.319286,11
61.91562,-2.2315006,54.434086,16
45.058598,5.486848,52.520683,9
49.643425,4.493965,54.993973,8
49.97596,5.778646,52.46974,9
41.607975,4.873866,59.046253,3
42.774887,4.491022,58.87094,3
53.431496,4.541703,54.407867,8
45.919647,5.513783,57.08673,7
49.37826,4.981368,60.46826,11
48.05984,7.651668,54.502693,9
50.416977,5.172288,58.608803,7
47.92289,4.6593237,63.08957,11
44.52794,6.104303,54.966793,5
50.620457,3.647694,63.71466,11
44.69829,2.4871936,64.167946,3
48.30395,4.980964,61.60635,11
53.84098,3.35918,59.76254,11
46.757088,7.489267,55.58697,7
50.50087,5.9219,57.92518,7
49.095974,4.8129597,53.164894,8
44.487137,-31.6087,51.03023,33
52.892056,5.2944946,53.48211,9
47.999565,6.459152,54.616642,9
46.939644,6.18634,53.228584,9
48.596836,7.016769,60.64684,7
45.464077,3.9988728,62.427307,11
51.962353,6.0684705,59.813007,7
49.871223,6.1280975,57.33637,7
43.836845,6.492197,58.730453,1
47.489162,6.043665,60.47829,7
51.31821,5.367711,57.777214,7
47.025066,5.7067275,56.479244,7
50.469395,6.07574,60.967197,7
43.351357,6.202131,60.042297,1
49.028862,5.688342,61.447025,7
49.418583,4.6240873,61.5596,11
49.36169,4.247234,57.953957,11
47.84343,5.9645753,61.92268,7
44.87425,3.9186358,64.905136,3
47.605087,5.9145265,59.761086,7
45.527374,5.3326044,60.697594,7
46.55849,5.642112,60.12714,7
46.62745,5.5119395,61.846992,7
46.726948,4.8745337,58.85725,11
46.967598,4.853015,60.222504,11
44.48005,4.851301,63.87078,3
44.92517,6.763601,62.35356,1
48.459633,5.777006,63.58164,7
48.772964,4.126303,63.765137,11
48.882977,4.8701353,60.363777,11
46.280563,6.326461,61.868973,7
49.87117,4.1911535,63.571106,11
44.78614,3.9297602,63.249397,3
46.256386,2.5686908,67.0597,25
44.273827,3.9750555,66.599335,10
44.927795,6.630396,62.174057,1
43.939857,6.69375,59.632195,1
44.524452,5.32057,63.175274,1
50.256886,5.0137224,63.642082,7
52.206245,4.820408,61.917404,11
46.887383,5.631976,63.472527,7
45.201015,5.8794312,62.23983,7
40.670567,3.449671,63.915825,3
43.65367,3.5874984,63.13185,3
46.459167,4.2605987,58.678696,11
44.453712,4.9171715,62.487446,3
47.104115,4.2280254,63.247738,11
50.081818,2.2103097,66.796234,25
47.99865,2.6475434,65.35636,25
47.79046,3.5056434,58.113617,11
52.601585,4.5326004,54.832577,8
43.558235,3.619543,66.26624,10
48.652603,4.4265547,61.34797,11
45.151474,1.2281083,66.60254,25
43.297276,4.115825,66.4317,10
38.439926,0.6370801,65.115746,10
49.812946,1.0686233,68.28022,25
42.543526,5.8341126,66.81441,4
48.13806,2.1566076,67.487564,25
51.216965,4.0216346,63.15836,11
55.95243,-10.009203,68.785324,34
43.54526,4.355419,63.62795,3
43.12174,4.654539,62.8136,3
45.041573,5.6492043,62.28167,7
45.548405,1.3467116,67.26223,25
46.69512,1.2549369,68.40882,25
44.565758,1.8160853,65.89932,10
46.788338,3.2200458,65.43599,25
46.827583,1.9251801,67.06727,25
40.192966,4.2432637,60.938866,3
45.957184,4.298786,61.46514,11
