label,anatomy,,,FiredHeatmap,FiredFractionHeatmap,ElectricActivityHeatmap,InhibitionHeatmap,CalciumHeatmap,BackgroundActivityHeatmap,GrownAxonsHeatmap,GrownDendritesHeatmap,umap,,,UMAPClustering
276,95.327028,141.65742,90.169117,1,5,3,4,5,6,4,6,96.122574,82.66922,107.76962,23
277,95.207194,141.62499,90.116088,3,5,3,4,4,7,4,5,104.989174,95.130264,52.048088,12
278,95.225239,141.76456,90.04038,2,7,4,4,5,6,4,4,93.86841,104.35998,55.530186,12
279,95.288005,141.59541,90.183923,3,4,3,5,5,4,5,5,72.31433,75.135254,113.12184,10
280,95.27504,141.63864,90.146431,2,6,2,5,5,7,5,6,77.74936,85.33972,109.057915,42
281,92.883543,141.62734,92.861603,5,4,2,5,5,5,5,7,96.54708,101.91077,49.792004,25
282,92.917545,141.70525,92.959156,1,5,5,3,5,5,4,4,87.24221,39.26816,57.326588,31
283,92.890659,141.64965,92.784223,2,6,4,4,6,7,6,5,82.011154,102.81784,97.624626,40
284,92.93598,141.67159,92.860118,5,5,3,6,4,5,4,6,50.650124,62.791862,96.97105,15
285,92.940629,141.65296,92.804843,4,4,6,4,5,6,5,5,88.48724,55.81868,38.695766,7
286,92.927886,141.62899,92.830485,2,6,3,4,4,4,4,6,61.61562,96.10012,89.87521,52
287,92.890897,141.62511,92.852961,3,6,3,4,6,6,6,5,102.64037,90.33756,44.29299,25
288,92.786421,141.52963,92.768906,2,6,5,4,6,5,5,5,84.04845,65.021355,36.02133,7
289,92.787959,141.70837,92.930018,4,7,3,6,7,7,6,5,81.99518,64.870834,113.92665,46
290,92.817265,141.54623,92.822683,3,6,7,4,5,6,5,5,40.75355,60.299385,87.43832,27
291,89.675071,142.61757,94.512404,3,4,4,5,5,6,5,7,61.35396,88.487305,100.636604,34
292,89.737178,142.6702,94.521507,2,6,4,5,4,6,4,5,91.700584,79.889656,34.148193,4
293,89.598622,142.53634,94.528307,4,5,4,5,2,3,2,7,123.10928,81.908936,72.18252,2
294,89.631651,142.53425,94.501206,5,5,4,6,4,3,5,8,65.1906,32.330116,72.07074,22
295,89.740855,142.58333,94.530856,2,4,4,3,5,3,7,7,94.65069,57.62739,102.77279,35
296,89.750071,142.58645,94.504458,4,6,4,5,5,4,5,6,119.374344,71.027794,55.89087,3
297,89.592452,142.59152,94.521771,2,6,3,4,7,7,7,5,104.74461,98.72184,54.572205,12
298,89.631888,142.5336,94.430381,4,6,2,5,4,8,4,4,108.76753,53.849327,73.932915,53
299,89.685192,142.6817,94.425103,3,4,4,6,6,5,6,4,118.17646,89.74079,58.342587,3
300,89.603619,142.69122,94.564476,1,6,5,2,6,7,5,4,54.593422,83.0309,86.0107,17
301,86.696614,142.65137,94.155134,2,5,2,6,5,4,5,6,92.56675,73.8535,109.505295,23
302,86.651341,142.67209,94.252528,3,7,4,5,6,6,5,5,50.184715,65.22748,99.57626,15
303,86.640261,142.67245,94.171812,1,4,4,4,4,3,4,5,95.819695,77.92991,35.96483,4
304,86.707205,142.74786,94.140027,4,6,5,5,5,5,4,6,61.41503,62.27047,107.4754,15
305,86.610603,142.69955,94.143948,5,5,3,4,4,5,4,6,122.04513,74.746,62.073334,3
306,86.667068,142.64504,94.161613,1,5,4,4,5,5,4,4,113.72435,52.991257,68.394516,24
307,86.788351,142.68956,94.146174,1,5,4,3,6,4,5,4,72.41429,34.514767,79.74873,51
308,86.695606,142.60859,94.222383,3,5,5,5,6,7,7,6,77.858955,104.89041,80.52833,38
309,86.748378,142.68708,94.249003,3,7,2,4,4,4,3,5,96.56178,71.893295,108.24896,23
310,86.674132,142.67631,94.205149,4,5,3,5,5,5,6,5,91.697754,74.615585,109.86008,23
311,82.733946,143.69615,93.701602,2,3,6,4,4,6,6,5,119.688065,89.16962,74.56125,2
312,82.757234,143.62449,93.715416,3,6,3,7,5,4,5,5,112.10601,88.68058,51.892567,3
313,82.705254,143.77678,93.609752,5,6,3,6,7,6,8,7,78.36203,69.16428,110.64446,46
314,82.689929,143.74336,93.695721,4,7,5,6,8,5,7,5,114.77124,87.30053,53.327126,3
315,82.67063,143.65746,93.769109,5,4,4,5,4,5,6,6,70.30198,95.31982,98.35123,40
316,82.667296,143.64953,93.659084,1,7,4,5,6,6,7,6,122.13428,82.05322,67.673256,3
317,82.733415,143.71178,93.654695,1,6,3,6,7,7,6,6,97.010925,89.55883,102.199036,23
318,82.805409,143.70295,93.632,1,5,3,3,5,6,4,6,103.78465,88.941956,96.932076,23
319,82.803908,143.63076,93.692628,3,5,3,5,5,5,5,7,83.454636,59.48841,38.40943,7
320,82.688393,143.76226,93.799835,4,6,2,6,6,5,6,4,116.79515,90.906136,60.853863,32
321,79.874801,143.75159,92.351711,2,6,3,4,4,6,3,5,98.248764,93.08701,43.057636,25
322,79.782519,143.65186,92.261207,3,6,4,4,5,5,5,6,73.31419,59.16489,109.75746,30
323,79.869598,143.67023,92.329494,4,6,4,6,6,3,5,5,89.099,86.70302,37.596325,6
324,79.877213,143.81388,92.434817,2,6,4,6,6,5,6,7,105.78322,88.90514,43.66922,4
325,79.944525,143.78407,92.321103,4,7,4,5,6,4,6,8,75.65729,54.96129,38.03364,7
326,79.906941,143.68476,92.388991,3,5,3,6,6,5,6,5,100.0605,97.378,46.790813,25
327,79.81876,143.72096,92.289524,2,5,5,3,4,6,4,5,101.50836,91.2767,97.82738,9
328,79.90211,143.82943,92.400195,5,6,4,7,4,5,3,4,117.65636,92.73858,64.352196,32
329,79.918558,143.83928,92.351548,5,7,5,3,6,7,5,5,87.23941,97.95845,100.82856,40
330,79.833805,143.77181,92.304277,2,4,3,4,6,7,6,6,76.89912,91.949,108.314896,40
331,77.25428,143.85032,89.016578,1,5,3,2,4,5,4,6,118.45318,88.73526,64.660614,3
332,77.171374,143.94749,88.943721,1,6,3,4,5,5,5,4,116.65416,92.78183,76.17227,13
333,77.263543,143.88738,88.936135,3,7,3,5,6,6,5,7,72.56405,93.329056,39.828064,19
334,77.317534,143.86988,88.969605,1,5,2,3,7,5,8,5,86.57241,75.439896,34.74977,6
335,77.213499,143.94518,89.036563,3,4,3,6,5,5,5,5,64.008286,93.70958,99.4833,11
336,77.307056,143.78978,88.947489,1,5,4,4,6,4,6,5,89.74498,90.95706,40.58106,19
337,77.176441,143.75886,88.92134,3,3,2,5,4,6,5,7,42.99355,61.14155,94.83777,41
338,77.172064,143.77226,88.991537,4,5,3,6,5,5,6,6,124.16669,73.199585,70.56588,2
339,77.320504,143.90263,89.066143,4,5,3,6,3,5,2,6,116.71578,92.68963,73.94324,13
340,77.230635,143.87195,88.971241,3,5,5,3,4,7,4,4,89.36967,103.031624,94.446335,40
341,75.635186,144.93747,85.823363,1,5,5,4,4,5,5,5,58.8166,79.54093,111.03051,26
342,75.554048,144.90456,85.828517,2,6,3,4,5,4,4,6,84.28366,71.22975,35.687565,6
343,75.652871,144.87886,85.880529,1,6,3,3,5,6,5,6,98.61877,99.50425,95.82742,9
344,75.682964,144.98365,85.88566,5,5,3,6,4,6,5,7,110.902466,99.09909,60.548267,32
345,75.719619,145.00104,85.866165,3,6,3,6,6,5,6,5,102.214264,105.432014,63.23037,12
346,75.701512,145.01102,85.895113,3,7,2,5,8,6,8,4,104.637024,93.26343,41.659943,25
347,75.676584,144.95559,85.895982,3,7,3,6,6,6,5,6,106.61583,104.44732,76.524155,29
348,75.599246,144.97868,85.898355,4,5,4,6,3,6,3,7,110.93829,82.39584,96.19983,47
349,75.604953,145.00864,85.79148,2,6,5,4,4,6,4,4,120.34038,64.80938,62.37449,24
350,75.620575,144.97356,85.771999,3,5,5,5,5,5,5,8,93.934265,79.25056,40.209805,4
351,75.119615,145.0353,81.733789,1,3,2,4,4,6,4,8,61.61759,51.047268,103.7757,15
352,75.057047,145.06303,81.759206,5,7,3,3,5,5,5,4,123.23392,75.48471,72.22998,2
353,75.126029,144.95611,81.764278,4,6,4,3,6,6,6,6,95.664474,76.94922,38.35913,4
354,75.167309,144.99079,81.745817,3,6,4,5,4,6,3,6,101.05328,66.54411,107.56612,35
355,75.205319,145.07947,81.725105,1,5,3,5,7,4,8,6,83.57998,59.04548,111.962524,46
356,75.210213,144.98446,81.727639,3,3,4,4,3,6,4,5,119.81345,67.083015,62.528286,24
357,75.027357,145.00233,81.707387,2,5,3,3,4,4,4,6,101.933784,85.84232,40.149532,4
358,75.164844,145.01876,81.643183,3,7,3,6,6,5,6,5,65.38038,97.3185,90.97566,11
359,75.027878,145.05722,81.67496,2,6,4,4,5,5,5,7,84.40197,74.71361,111.436615,10
360,75.118061,145.03549,81.804751,2,6,1,6,3,4,3,7,59.80121,72.423355,105.59764,34
361,76.47037,145.08895,78.875016,4,4,3,5,3,4,3,5,116.76017,84.11434,77.24238,2
362,76.406419,145.03155,78.781742,4,5,3,5,4,6,4,6,105.13618,102.33665,80.5238,29
363,76.399612,145.05095,78.831353,1,4,4,2,5,6,5,5,113.04264,83.40478,49.518745,45
364,76.429448,145.00121,78.925256,4,5,4,4,5,6,4,6,89.54461,56.93329,38.91047,7
365,76.47988,145.15163,78.86928,1,6,5,5,5,8,5,5,105.28647,81.225876,103.157074,23
366,76.552307,145.11787,78.875819,3,7,2,5,5,5,4,3,105.948456,55.865753,93.23866,35
367,76.477831,145.02924,78.849989,2,5,4,4,4,7,5,7,98.73279,105.02242,81.55136,29
368,76.436404,145.0993,78.788943,4,6,3,6,7,5,6,8,104.278015,94.403564,50.4189,12
369,76.408334,145.14483,78.779133,1,6,3,4,6,4,6,4,75.96254,60.953842,35.00468,7
370,76.528368,145.17052,78.786171,3,5,1,6,4,5,4,5,54.317734,33.633545,57.99673,48
371,77.949046,146.16394,75.04645,4,7,5,6,7,5,6,6,109.94709,90.75966,51.3093,12
372,78.014651,146.22762,75.042294,1,4,3,4,4,4,4,6,82.644745,51.095768,40.63685,7
373,77.865989,146.23282,75.037083,1,5,4,4,5,6,6,7,100.11409,86.770325,98.97384,23
374,78.019228,146.09222,75.101924,3,6,3,5,5,3,4,6,117.66235,77.967995,52.03772,3
375,77.989466,146.08288,75.138507,3,5,3,3,6,6,7,5,69.03214,48.88298,102.51726,5
376,77.881945,146.07832,75.101284,2,5,4,5,3,5,4,5,75.802216,68.84605,112.15217,46
377,77.995093,146.16878,75.090537,1,4,5,5,4,6,5,5,99.10458,84.78321,37.467026,4
378,77.931892,146.22704,74.974135,2,7,4,5,6,7,5,5,89.04767,57.052647,37.839046,7
379,77.898441,146.22997,75.063277,1,5,4,2,6,6,7,5,111.87913,83.238785,48.2473,45
380,77.958398,146.11663,75.076632,3,5,3,5,4,3,4,6,84.219894,35.743565,72.2091,51
381,80.173308,146.18468,73.299388,3,5,3,4,4,6,4,6,120.28991,67.62939,70.50983,44
382,80.223229,146.16173,73.243899,2,4,4,5,5,2,6,6,101.53194,80.57784,37.6428,4
383,80.132296,146.11309,73.391555,4,5,3,5,6,5,6,7,109.23878,99.66099,60.36657,12
384,80.167243,146.09183,73.262159,3,3,5,4,5,5,6,6,117.77343,80.57911,85.70892,2
385,80.109729,146.13913,73.263358,1,6,3,4,4,7,3,6,78.569405,83.26348,109.77463,42
386,80.217302,146.28346,73.201155,3,7,3,5,6,6,6,7,87.62597,86.524734,38.8181,6
387,80.091421,146.19516,73.254429,4,6,5,4,6,4,6,4,102.264755,95.645065,48.07759,25
388,80.187038,146.22854,73.303433,1,5,4,4,5,5,5,5,40.030216,53.509758,87.117966,27
389,80.239045,146.23365,73.357204,3,5,3,4,5,4,5,7,54.42844,49.126682,97.646866,5
390,80.162708,146.24845,73.274177,1,4,5,4,5,6,6,5,98.97678,107.98482,58.97343,12
391,84.374599,145.18318,71.767678,1,4,3,3,4,4,4,5,106.82789,93.74337,48.567764,25
392,84.335425,145.15836,71.69936,2,5,3,5,5,5,5,6,92.26759,77.03972,109.0087,23
393,84.466818,145.23976,71.721683,3,3,3,5,4,4,5,4,121.172165,69.58936,62.758385,24
394,84.39872,145.24125,71.777362,2,5,4,6,6,4,7,5,71.93619,38.177597,88.72505,51
395,84.390649,145.13293,71.836435,3,4,3,5,5,5,5,3,109.58472,97.6026,62.987827,12
396,84.363596,145.21287,71.759065,2,5,5,4,4,7,3,4,122.07695,88.75841,66.37092,3
397,84.381532,145.10112,71.753093,1,5,6,3,4,5,5,5,63.590893,83.02787,105.42122,34
398,84.315439,145.26374,71.752789,1,4,3,5,4,6,4,6,106.8896,79.04036,43.198677,4
399,84.457917,145.1619,71.745437,2,5,3,2,7,4,8,5,102.53673,100.55516,50.310246,12
400,84.318865,145.20833,71.66777,3,5,3,4,4,7,4,7,94.11011,79.95388,37.963554,4
401,87.472368,145.17101,71.132327,3,6,3,5,5,7,5,6,95.15641,97.72006,44.60144,25
402,87.45736,145.07226,71.072222,2,4,4,5,4,4,4,5,96.61979,69.806946,109.26871,35
403,87.516708,145.17063,71.192149,3,5,3,5,6,5,6,5,34.125473,64.99873,77.41003,27
404,87.380298,145.17732,71.190541,4,4,5,4,4,6,4,6,83.74149,45.722313,94.72365,36
405,87.528808,145.14474,71.1097,3,7,2,4,5,6,5,6,119.44332,72.93386,69.93857,3
406,87.475252,145.09439,71.077534,2,5,5,4,5,4,5,5,119.554,68.59498,58.861908,24
407,87.382098,145.16989,71.190848,1,3,3,4,2,4,3,7,98.30617,101.004326,49.359554,25
408,87.561903,145.14854,71.071484,2,6,4,4,5,6,6,5,114.68178,84.95986,54.30346,3
409,87.454635,145.20381,71.120265,1,5,3,4,6,5,6,4,88.12811,49.822052,43.575474,20
410,87.504829,145.17247,71.225831,3,6,6,4,4,4,4,7,67.08174,36.257454,58.794174,48
411,91.435036,144.12624,71.585859,5,5,5,7,6,6,5,6,70.86246,71.416565,58.112427,54
412,91.396916,144.05095,71.508992,5,6,3,6,5,6,5,3,55.381016,86.87115,96.13039,34
413,91.41486,144.06576,71.670901,4,5,4,6,4,4,5,6,42.829556,69.36753,84.42175,27
414,91.450077,144.04807,71.560157,2,4,5,4,4,4,5,4,95.48751,90.58298,38.80965,25
415,91.514238,144.03715,71.669526,5,3,3,5,4,5,5,5,77.487236,41.367947,48.287384,20
416,91.459428,144.08349,71.522863,3,8,4,6,7,5,6,5,61.24946,60.2771,106.16906,15
417,91.471338,144.07043,71.648647,2,4,5,4,4,5,5,5,103.91776,87.11351,46.610672,4
418,91.461751,144.16784,71.492462,1,6,3,4,5,5,4,4,85.13737,88.437416,37.60266,6
419,91.350753,144.17314,71.486551,1,4,4,4,4,5,4,7,88.976364,87.472305,38.046513,6
420,91.435169,144.07793,71.557082,3,4,5,4,6,5,7,7,100.76967,77.11779,38.83741,4
421,94.285573,143.07109,72.912922,1,5,5,3,3,5,3,6,103.44322,100.96881,56.7531,12
422,94.378208,143.02017,72.990354,1,7,3,4,5,5,4,8,122.36145,69.87201,65.69299,24
423,94.259107,143.08495,72.813088,1,6,2,3,5,7,5,5,101.92169,92.98425,45.032715,25
424,94.297792,142.97286,72.868155,5,4,4,7,4,6,4,6,95.64949,85.8354,40.019917,4
425,94.29587,143.16169,72.815002,4,6,4,6,5,3,4,6,107.59728,81.22711,48.556587,4
426,94.284258,143.0418,72.864213,1,7,5,5,7,5,7,6,120.476524,76.84058,58.66115,3
427,94.382131,143.08883,73.006934,5,6,3,5,5,6,5,6,77.94908,34.482212,82.9839,51
428,94.224272,143.13505,73.007888,6,5,2,6,5,5,4,4,52.72489,83.33624,93.64293,34
429,94.187094,143.0162,72.923475,2,5,3,4,5,5,5,5,82.46621,43.762554,96.71986,36
430,94.350066,143.04538,72.910543,2,5,3,5,5,4,6,8,60.09877,87.03216,100.55885,34
431,97.016797,141.99431,75.232605,2,5,5,5,5,5,6,8,88.33546,104.10447,90.69347,40
432,97.111276,142.01721,75.283902,3,5,4,4,6,4,7,5,74.170166,102.62997,90.75401,40
433,97.03505,141.98778,75.28176,1,6,3,4,6,5,5,6,79.32395,74.47531,109.97377,42
434,96.932062,142.05212,75.175567,2,5,3,4,6,7,5,5,54.9503,79.093925,82.3597,17
435,96.940951,142.02214,75.32209,4,7,4,4,6,5,5,5,108.29057,90.06642,43.73281,25
436,96.966049,141.92831,75.276529,1,4,5,1,3,7,3,4,43.96553,68.17369,89.98298,27
437,96.988651,142.09025,75.25854,5,6,4,5,6,6,5,5,104.31075,65.131226,101.66691,35
438,96.963956,142.01595,75.20564,3,6,5,4,6,5,6,6,88.378174,57.367783,42.294483,7
439,97.114112,142.01071,75.238584,2,7,2,6,4,6,3,5,77.65633,46.13971,102.717285,36
440,97.01071,141.93646,75.202529,7,2,4,7,4,6,5,5,52.448715,84.96936,84.26185,17
441,99.75663,141.91722,77.575117,1,7,7,3,7,6,5,5,90.81704,84.23178,35.280846,4
442,99.762909,141.82395,77.489331,2,5,4,4,5,4,4,7,122.093544,82.41994,70.99568,2
443,99.664653,141.88616,77.553712,4,4,4,5,5,7,6,6,54.08852,53.90058,103.93662,15
444,99.731413,141.86029,77.641022,2,4,4,4,5,5,5,6,81.828384,104.18347,62.96904,55
445,99.721782,142.01338,77.532852,1,4,3,6,6,4,6,6,99.34456,81.510925,36.805428,4
446,99.733986,141.86621,77.59,3,3,4,5,4,6,6,7,110.7524,88.50955,51.488247,3
447,99.698623,141.91349,77.514679,3,4,3,6,5,6,6,6,118.81441,86.91211,60.27338,3
448,99.725203,141.89557,77.618731,1,6,2,5,6,3,5,6,56.444588,34.78233,70.974815,22
449,99.846313,142.00195,77.565009,2,6,3,5,5,6,4,4,100.02229,70.8061,104.64574,23
450,99.72148,141.98442,77.569784,6,5,4,8,5,4,6,6,55.276226,72.21724,97.21165,34
451,100.2722,141.8194,81.664691,4,6,3,4,5,5,6,6,89.23638,84.718056,35.403034,6
452,100.17956,141.74192,81.649712,4,5,5,5,6,7,7,5,86.46208,64.15305,36.26305,7
453,100.25079,141.72959,81.595249,2,6,2,4,4,5,3,5,100.98281,88.07558,42.0186,4
454,100.32921,141.90682,81.599262,1,6,4,5,4,3,4,5,109.9841,50.58443,77.57219,53
455,100.27728,141.75861,81.738988,2,5,4,3,5,6,5,5,80.50213,55.60122,110.825714,46
456,100.31618,141.85467,81.652489,3,5,5,6,3,5,2,4,114.86615,92.263336,62.93127,32
457,100.35064,141.7753,81.697645,1,6,3,5,5,5,4,3,102.27948,97.92264,52.594162,12
458,100.18328,141.82347,81.652172,1,6,3,4,6,6,6,6,104.95789,83.11833,96.209984,23
459,100.32027,141.8436,81.755525,4,5,4,5,4,6,5,5,48.744335,76.18467,88.56369,16
460,100.28878,141.85889,81.744624,2,5,4,4,5,7,5,5,120.25981,79.56872,66.02268,3
461,100.89848,140.74351,84.738816,2,3,4,7,3,4,4,5,95.42775,84.951485,41.721565,4
462,100.90495,140.68837,84.662982,4,4,4,5,6,5,7,6,117.651825,81.250755,53.117348,3
463,100.8539,140.78904,84.754812,2,4,4,4,5,4,5,6,53.554565,70.31944,104.00076,34
464,100.89576,140.67075,84.728027,3,7,3,5,6,5,5,6,108.13081,49.66293,88.19261,21
465,100.86255,140.69768,84.837591,3,8,4,4,6,7,5,4,87.00185,36.192497,74.65265,51
466,100.92513,140.71586,84.786,2,8,4,5,6,7,5,6,101.63042,98.62416,49.249226,25
467,100.90224,140.69225,84.671542,2,5,5,3,5,5,5,4,63.873405,96.304085,100.60426,11
468,100.97989,140.75453,84.822937,3,6,4,5,5,5,4,7,70.74933,32.796318,64.34884,31
469,100.86744,140.78843,84.721352,3,6,2,5,5,5,5,4,118.889275,84.41164,61.623375,3
470,100.92233,140.81429,84.672548,2,6,5,5,5,6,4,3,100.72278,105.34039,63.31869,12
471,100.54915,141.67829,87.739507,4,4,4,5,3,5,4,6,103.17153,99.34653,87.76965,29
472,100.52072,141.62152,87.673104,5,7,5,4,5,6,4,5,99.874084,88.59821,42.16075,4
473,100.48282,141.65344,87.680417,1,4,4,3,6,4,6,6,115.49381,79.32521,52.544548,3
474,100.56301,141.7538,87.774,4,7,2,4,4,6,3,5,90.70786,49.28982,97.344215,37
475,100.55276,141.77222,87.736771,2,5,4,5,5,5,5,5,78.1376,38.298595,52.275314,31
476,100.6228,141.69291,87.785876,2,3,4,4,3,6,4,6,89.7842,60.08052,38.528465,7
477,100.62538,141.62021,87.756753,1,5,5,3,6,4,6,5,120.172585,73.1812,59.12779,3
478,100.45106,141.6957,87.793958,5,6,3,7,4,4,3,7,72.24971,52.314957,102.06955,30
479,100.48208,141.63578,87.773021,4,5,4,4,5,4,5,4,113.765114,97.576126,62.55108,32
480,100.52115,141.58654,87.786566,2,6,5,3,6,6,7,6,104.66695,71.11267,39.50482,4
481,99.079081,141.60301,91.590901,3,5,3,6,5,5,5,5,48.36677,71.48179,95.98995,43
482,99.152055,141.62466,91.601393,2,4,3,3,4,4,5,5,43.807453,60.329483,88.84282,27
483,99.171199,141.62545,91.679263,2,5,3,4,4,5,4,4,56.647194,52.708572,99.58556,15
484,99.01369,141.63511,91.556029,1,6,4,4,6,6,6,7,82.95834,97.928856,104.09485,40
485,99.073585,141.60089,91.590497,1,5,5,3,4,5,4,4,103.88497,104.812836,63.74344,12
486,99.117851,141.67704,91.657611,3,3,4,5,3,5,3,7,71.52549,44.301826,96.84511,36
487,99.05466,141.57132,91.559756,1,4,4,5,5,6,4,6,107.110855,77.91907,103.335236,23
488,99.117388,141.65602,91.506409,5,8,6,5,8,5,6,5,94.44576,96.60077,49.154953,25
489,99.128866,141.70016,91.540541,1,4,4,3,5,5,6,4,52.892982,77.91631,92.16224,34
490,99.116278,141.5102,91.566158,4,6,3,5,6,5,6,5,121.19647,76.67124,64.859344,3
491,96.726899,140.56092,94.307756,4,6,3,3,5,5,5,7,47.95151,35.081024,69.46732,28
492,96.698037,140.56371,94.368783,1,3,3,5,4,4,6,7,120.91525,66.4079,62.42923,24
493,96.640233,140.62567,94.387412,2,5,4,4,5,6,5,6,114.71007,81.883484,50.84911,3
494,96.785336,140.60476,94.211329,3,6,3,5,6,4,6,6,57.310375,31.808495,68.602516,48
495,96.82004,140.48889,94.225627,1,5,2,5,5,5,5,5,107.7589,83.619576,45.83838,4
496,96.650123,140.52943,94.222817,4,4,4,4,5,5,5,5,82.766846,70.089676,36.12709,6
497,96.778672,140.61572,94.390093,1,3,6,6,4,7,5,5,86.89574,72.4963,33.2023,6
498,96.724581,140.463,94.349682,4,7,2,6,7,5,6,6,83.48472,35.540184,85.92528,51
499,96.645345,140.60624,94.313242,4,6,5,5,6,6,6,6,115.71457,92.10754,58.258392,32
500,96.753015,140.4937,94.309014,3,6,4,5,6,6,6,5,86.42377,63.09885,36.30271,7
501,93.518426,141.55115,95.958556,1,5,5,2,5,5,6,6,99.24338,87.45888,40.573883,4
502,93.440719,141.54892,95.919074,2,7,4,4,5,5,4,4,65.956696,94.92015,97.450096,11
503,93.42054,141.59869,95.964645,3,6,4,4,7,4,7,5,92.472725,82.61163,36.659218,4
504,93.420603,141.63249,95.991122,2,4,3,4,5,5,6,7,119.59649,60.43045,73.5407,44
505,93.585297,141.61899,95.971095,1,5,3,3,5,6,4,5,45.41433,59.89544,89.57669,27
506,93.440334,141.5014,95.998582,1,5,3,4,5,6,5,6,78.35531,35.522255,90.5699,36
507,93.527687,141.56728,95.904333,2,6,4,6,5,4,6,6,115.355156,60.34704,65.61644,24
508,93.55336,141.59674,95.904226,2,6,4,4,6,5,5,6,68.194084,52.622406,104.062515,15
509,93.437102,141.53336,95.945951,4,7,1,6,6,3,5,5,40.323505,70.225716,90.05827,43
510,93.533982,141.63403,95.860379,1,5,4,2,6,3,6,5,74.35647,83.10248,109.96349,42
511,90.301345,141.54168,97.586528,1,6,2,4,6,4,7,5,91.66554,81.181595,37.98121,4
512,90.286645,141.63518,97.641469,2,6,3,6,4,6,4,4,99.52218,96.76177,45.72729,25
513,90.247921,141.56954,97.624297,2,6,3,4,5,6,6,4,108.08842,98.46328,89.53869,29
514,90.322313,141.61565,97.633175,8,4,2,7,3,4,4,6,59.457596,47.994267,38.197342,56
515,90.350803,141.58324,97.567921,4,5,3,4,5,4,5,4,62.62265,38.600403,88.92913,22
516,90.333513,141.63295,97.605433,1,6,3,5,6,5,6,4,103.14426,84.42153,44.293297,4
517,90.343047,141.60678,97.498519,4,4,5,7,5,4,5,5,89.92151,80.73085,47.02337,6
518,90.294233,141.62848,97.49711,1,6,5,3,7,6,7,4,117.895966,88.00861,57.31263,3
519,90.374487,141.46607,97.534509,3,5,5,5,5,4,5,4,101.348885,88.79944,97.10585,23
520,90.282852,141.62809,97.590617,3,7,7,5,7,6,6,6,99.55997,92.13288,41.708336,25
521,86.219366,142.56482,98.125618,3,4,3,4,5,6,4,6,68.95088,64.08063,109.48114,15
522,86.154526,142.53553,98.148733,2,7,4,2,7,5,6,5,112.79,91.38809,51.68713,32
523,86.265444,142.48538,98.215272,2,4,4,5,3,6,4,6,68.127205,64.49324,110.21341,14
524,86.207982,142.62484,98.063329,1,6,3,5,6,7,5,5,121.25965,68.246635,71.60478,44
525,86.163712,142.61196,98.102439,2,3,3,5,4,4,6,7,99.57791,81.106384,38.450935,4
526,86.272206,142.59447,98.170307,3,6,6,4,6,4,7,5,104.40426,94.43749,46.653008,25
527,86.2482,142.48093,98.03761,1,7,3,3,7,5,7,4,43.025013,55.943447,92.844124,41
528,86.230267,142.59637,98.035144,5,4,4,6,6,5,6,6,112.86292,94.045,59.017265,32
529,86.271161,142.51997,98.150934,2,4,2,4,6,3,7,5,103.63266,104.43946,62.771515,12
530,86.16087,142.60418,98.133544,4,6,4,5,6,5,5,4,86.590256,99.30943,99.25037,40
531,83.240909,142.59862,97.768348,3,8,4,4,6,6,5,7,82.74768,100.78215,98.77466,40
532,83.238249,142.68673,97.824976,1,5,2,5,7,5,7,5,104.66406,86.44912,46.28651,4
533,83.324385,142.66507,97.744316,4,4,5,4,4,6,4,7,50.618877,73.845604,93.607704,34
534,83.294048,142.55856,97.707842,2,6,5,3,5,5,4,3,110.777985,97.89437,56.17603,32
535,83.182603,142.62775,97.848491,1,6,3,2,5,7,5,5,56.620346,53.566326,102.618576,15
536,83.321524,142.56982,97.749707,4,5,4,5,5,4,4,5,110.11267,76.69321,49.0343,45
537,83.184749,142.61956,97.695071,2,6,6,3,4,5,4,4,73.66713,57.969376,109.74809,30
538,83.259096,142.64007,97.72496,5,5,5,6,5,6,5,7,111.371544,95.555984,88.11397,13
539,83.309525,142.59062,97.717863,3,5,4,6,5,6,6,5,75.27621,111.76362,68.081726,57
540,83.237387,142.58659,97.798983,2,6,3,4,5,5,5,5,99.9006,98.22749,90.388405,9
541,79.397553,143.66504,96.322195,1,4,5,4,4,5,5,7,33.36035,50.7774,67.58937,58
542,79.477749,143.57667,96.290989,1,5,5,6,4,7,5,7,77.2507,34.320473,63.608284,31
543,79.431401,143.68883,96.317524,1,7,5,4,6,5,5,4,92.3516,78.47219,35.22181,4
544,79.352112,143.63165,96.364461,5,4,3,6,3,5,3,7,102.98913,105.80642,58.192173,12
545,79.348206,143.72156,96.292852,1,6,3,4,5,4,5,8,87.1323,86.84593,39.04817,6
546,79.382808,143.6666,96.382185,2,6,4,5,6,5,6,7,119.75822,66.39187,60.653385,24
547,79.311509,143.58141,96.380855,4,5,6,5,4,7,4,4,89.38039,103.03356,97.1456,40
548,79.303796,143.66953,96.240299,2,6,5,5,5,8,4,5,50.204117,73.54836,89.14016,17
549,79.464631,143.71431,96.356225,1,4,1,5,3,5,3,5,107.043945,88.06846,47.027683,4
550,79.46179,143.62764,96.28653,1,3,2,4,3,4,4,7,91.784584,86.49662,38.850952,4
551,76.65772,143.74212,93.979683,1,5,4,3,4,4,5,6,104.31899,94.67546,48.73026,25
552,76.635236,143.65253,94.036019,4,4,4,5,3,4,4,6,120.47772,76.8473,58.018497,3
